vg	vd	ids
0.0	0.0	-4.6588e-13
0.0	0.05	1.7438e-10
0.0	0.1	2.003e-10
0.0	0.15	2.0426e-10
0.0	0.2	2.0501e-10
0.0	0.25	2.0527e-10
0.0	0.3	2.0544e-10
0.0	0.35	2.0558e-10
0.0	0.4	2.0571e-10
0.0	0.45	2.0583e-10
0.0	0.5	2.0594e-10
0.05	0.0	-2.6217e-12
0.05	0.05	1.1858e-09
0.05	0.1	1.3658e-09
0.05	0.15	1.3933e-09
0.05	0.2	1.3987e-09
0.05	0.25	1.4006e-09
0.05	0.3	1.4019e-09
0.05	0.35	1.403e-09
0.05	0.4	1.404e-09
0.05	0.45	1.4048e-09
0.05	0.5	1.4056e-09
0.1	0.0	-1.6361e-11
0.1	0.05	8.0253e-09
0.1	0.1	9.2522e-09
0.1	0.15	9.4444e-09
0.1	0.2	9.4828e-09
0.1	0.25	9.4973e-09
0.1	0.3	9.5072e-09
0.1	0.35	9.5154e-09
0.1	0.4	9.5227e-09
0.1	0.45	9.5292e-09
0.1	0.5	9.5351e-09
0.15	0.0	-9.5388e-11
0.15	0.05	5.2079e-08
0.15	0.1	6.0399e-08
0.15	0.15	6.1731e-08
0.15	0.2	6.2007e-08
0.15	0.25	6.2115e-08
0.15	0.3	6.2187e-08
0.15	0.35	6.2248e-08
0.15	0.4	6.23e-08
0.15	0.45	6.2346e-08
0.15	0.5	6.2388e-08
0.2	0.0	-4.0771e-10
0.2	0.05	2.8421e-07
0.2	0.1	3.3832e-07
0.2	0.15	3.4744e-07
0.2	0.2	3.4934e-07
0.2	0.25	3.5005e-07
0.2	0.3	3.505e-07
0.2	0.35	3.5086e-07
0.2	0.4	3.5117e-07
0.2	0.45	3.5145e-07
0.2	0.5	3.5169e-07
0.25	0.0	-9.3862e-10
0.25	0.05	9.9318e-07
0.25	0.1	1.2714e-06
0.25	0.15	1.3264e-06
0.25	0.2	1.3377e-06
0.25	0.25	1.3412e-06
0.25	0.3	1.3431e-06
0.25	0.35	1.3446e-06
0.25	0.4	1.3457e-06
0.25	0.45	1.3468e-06
0.25	0.5	1.3476e-06
0.3	0.0	-1.2506e-09
0.3	0.05	2.1034e-06
0.3	0.1	2.9918e-06
0.3	0.15	3.2311e-06
0.3	0.2	3.2816e-06
0.3	0.25	3.2947e-06
0.3	0.3	3.3002e-06
0.3	0.35	3.3038e-06
0.3	0.4	3.3066e-06
0.3	0.45	3.3089e-06
0.3	0.5	3.3109e-06
0.35	0.0	-1.2479e-09
0.35	0.05	3.2624e-06
0.35	0.1	5.1218e-06
0.35	0.15	5.8127e-06
0.35	0.2	5.9933e-06
0.35	0.25	6.0359e-06
0.35	0.3	6.0498e-06
0.35	0.35	6.057e-06
0.35	0.4	6.062e-06
0.35	0.45	6.0661e-06
0.35	0.5	6.0695e-06
0.4	0.0	-1.0819e-09
0.4	0.05	4.2813e-06
0.4	0.1	7.2481e-06
0.4	0.15	8.7053e-06
0.4	0.2	9.195e-06
0.4	0.25	9.3245e-06
0.4	0.3	9.3597e-06
0.4	0.35	9.3736e-06
0.4	0.4	9.3817e-06
0.4	0.45	9.3878e-06
0.4	0.5	9.3927e-06
0.45	0.0	-8.6892e-10
0.45	0.05	5.1043e-06
0.45	0.1	9.1081e-06
0.45	0.15	1.1494e-05
0.45	0.2	1.2618e-05
0.45	0.25	1.2959e-05
0.45	0.3	1.3051e-05
0.45	0.35	1.3081e-05
0.45	0.4	1.3095e-05
0.45	0.45	1.3105e-05
0.45	0.5	1.3112e-05
0.5	0.0	-6.6924e-10
0.5	0.05	5.7409e-06
0.5	0.1	1.0598e-05
0.5	0.15	1.398e-05
0.5	0.2	1.5961e-05
0.5	0.25	1.6732e-05
0.5	0.3	1.6974e-05
0.5	0.35	1.7045e-05
0.5	0.4	1.7072e-05
0.5	0.45	1.7085e-05
0.5	0.5	1.7095e-05
