vg	vd	ids
0.0	0.0	1.1647e-11
0.0	0.05	4.11e-09
0.0	0.1	4.8055e-09
0.0	0.15	4.9617e-09
0.0	0.2	5.0328e-09
0.0	0.25	5.0874e-09
0.0	0.3	5.1365e-09
0.0	0.35	5.182e-09
0.0	0.4	5.2247e-09
0.0	0.45	5.2648e-09
0.0	0.5	5.3027e-09
0.05	0.0	7.2937e-11
0.05	0.05	2.6545e-08
0.05	0.1	3.1125e-08
0.05	0.15	3.215e-08
0.05	0.2	3.2605e-08
0.05	0.25	3.2948e-08
0.05	0.3	3.3251e-08
0.05	0.35	3.353e-08
0.05	0.4	3.3789e-08
0.05	0.45	3.4032e-08
0.05	0.5	3.4261e-08
0.1	0.0	4.1653e-10
0.1	0.05	1.5931e-07
0.1	0.1	1.8859e-07
0.1	0.15	1.9492e-07
0.1	0.2	1.9751e-07
0.1	0.25	1.9934e-07
0.1	0.3	2.0093e-07
0.1	0.35	2.0237e-07
0.1	0.4	2.0369e-07
0.1	0.45	2.0492e-07
0.1	0.5	2.0606e-07
0.15	0.0	1.6788e-09
0.15	0.05	7.37e-07
0.15	0.1	9.0069e-07
0.15	0.15	9.3449e-07
0.15	0.2	9.4557e-07
0.15	0.25	9.5227e-07
0.15	0.3	9.5768e-07
0.15	0.35	9.6244e-07
0.15	0.4	9.6675e-07
0.15	0.45	9.7068e-07
0.15	0.5	9.7432e-07
0.2	0.0	4.1243e-09
0.2	0.05	2.1471e-06
0.2	0.1	2.7867e-06
0.2	0.15	2.9265e-06
0.2	0.2	2.9622e-06
0.2	0.25	2.9787e-06
0.2	0.3	2.9904e-06
0.2	0.35	3.0002e-06
0.2	0.4	3.0088e-06
0.2	0.45	3.0165e-06
0.2	0.5	3.0235e-06
0.25	0.0	7.2047e-09
0.25	0.05	4.2423e-06
0.25	0.1	5.9102e-06
0.25	0.15	6.3169e-06
0.25	0.2	6.4126e-06
0.25	0.25	6.4477e-06
0.25	0.3	6.4688e-06
0.25	0.35	6.4852e-06
0.25	0.4	6.499e-06
0.25	0.45	6.5123e-06
0.25	0.5	6.5232e-06
0.3	0.0	1.0489e-08
0.3	0.05	6.6571e-06
0.3	0.1	9.9146e-06
0.3	0.15	1.0865e-05
0.3	0.2	1.1097e-05
0.3	0.25	1.1167e-05
0.3	0.3	1.1202e-05
0.3	0.35	1.1227e-05
0.3	0.4	1.1247e-05
0.3	0.45	1.1266e-05
0.3	0.5	1.1282e-05
0.35	0.0	1.3759e-08
0.35	0.05	9.1038e-06
0.35	0.1	1.4417e-05
0.35	0.15	1.6328e-05
0.35	0.2	1.6809e-05
0.35	0.25	1.6951e-05
0.35	0.3	1.7009e-05
0.35	0.35	1.7044e-05
0.35	0.4	1.7072e-05
0.35	0.45	1.7095e-05
0.35	0.5	1.7115e-05
0.4	0.0	1.6866e-08
0.4	0.05	1.1398e-05
0.4	0.1	1.8967e-05
0.4	0.15	2.2371e-05
0.4	0.2	2.339e-05
0.4	0.25	2.3657e-05
0.4	0.3	2.3753e-05
0.4	0.35	2.3804e-05
0.4	0.4	2.3844e-05
0.4	0.45	2.3874e-05
0.4	0.5	2.3899e-05
0.45	0.0	1.9723e-08
0.45	0.05	1.3454e-05
0.45	0.1	2.3384e-05
0.45	0.15	2.8725e-05
0.45	0.2	3.063e-05
0.45	0.25	3.1161e-05
0.45	0.3	3.1338e-05
0.45	0.35	3.1415e-05
0.45	0.4	3.1463e-05
0.45	0.45	3.1499e-05
0.45	0.5	3.1529e-05
0.5	0.0	2.2306e-08
0.5	0.05	1.5254e-05
0.5	0.1	2.7393e-05
0.5	0.15	3.4884e-05
0.5	0.2	3.8234e-05
0.5	0.25	3.9304e-05
0.5	0.3	3.964e-05
0.5	0.35	3.9765e-05
0.5	0.4	3.9831e-05
0.5	0.45	3.9877e-05
0.5	0.5	3.9913e-05
