vg	vd	ids
0.0	0.0	-6.4558e-13
0.0	0.05	3.3161e-09
0.0	0.1	3.8488e-09
0.0	0.15	3.9502e-09
0.0	0.2	3.9852e-09
0.0	0.25	4.0087e-09
0.0	0.3	4.029e-09
0.0	0.35	4.0476e-09
0.0	0.4	4.0649e-09
0.0	0.45	4.0811e-09
0.0	0.5	4.0964e-09
0.05	0.0	8.7176e-13
0.05	0.05	2.1843e-08
0.05	0.1	2.5419e-08
0.05	0.15	2.6103e-08
0.05	0.2	2.6339e-08
0.05	0.25	2.6494e-08
0.05	0.3	2.6627e-08
0.05	0.35	2.6746e-08
0.05	0.4	2.6857e-08
0.05	0.45	2.696e-08
0.05	0.5	2.7056e-08
0.1	0.0	1.2297e-11
0.1	0.05	1.3504e-07
0.1	0.1	1.5861e-07
0.1	0.15	1.631e-07
0.1	0.2	1.6456e-07
0.1	0.25	1.6546e-07
0.1	0.3	1.6622e-07
0.1	0.35	1.669e-07
0.1	0.4	1.6752e-07
0.1	0.45	1.6809e-07
0.1	0.5	1.6861e-07
0.15	0.0	7.7163e-11
0.15	0.05	6.5251e-07
0.15	0.1	7.9141e-07
0.15	0.15	8.1798e-07
0.15	0.2	8.2552e-07
0.15	0.25	8.2956e-07
0.15	0.3	8.3268e-07
0.15	0.35	8.3536e-07
0.15	0.4	8.3775e-07
0.15	0.45	8.3992e-07
0.15	0.5	8.419e-07
0.2	0.0	3.0234e-10
0.2	0.05	1.973e-06
0.2	0.1	2.545e-06
0.2	0.15	2.6635e-06
0.2	0.2	2.6929e-06
0.2	0.25	2.7055e-06
0.2	0.3	2.7141e-06
0.2	0.35	2.721e-06
0.2	0.4	2.7271e-06
0.2	0.45	2.7324e-06
0.2	0.5	2.7372e-06
0.25	0.0	7.2487e-10
0.25	0.05	3.9831e-06
0.25	0.1	5.5063e-06
0.25	0.15	5.8788e-06
0.25	0.2	5.9644e-06
0.25	0.25	5.9948e-06
0.25	0.3	6.0126e-06
0.25	0.35	6.0262e-06
0.25	0.4	6.0375e-06
0.25	0.45	6.0473e-06
0.25	0.5	6.0569e-06
0.3	0.0	1.2267e-09
0.3	0.05	6.3398e-06
0.3	0.1	9.3567e-06
0.3	0.15	1.0248e-05
0.3	0.2	1.0452e-05
0.3	0.25	1.0515e-05
0.3	0.3	1.0547e-05
0.3	0.35	1.0569e-05
0.3	0.4	1.0587e-05
0.3	0.45	1.0603e-05
0.3	0.5	1.0616e-05
0.35	0.0	1.6713e-09
0.35	0.05	8.7666e-06
0.35	0.1	1.374e-05
0.35	0.15	1.5512e-05
0.35	0.2	1.5962e-05
0.35	0.25	1.6085e-05
0.35	0.3	1.6137e-05
0.35	0.35	1.6169e-05
0.35	0.4	1.6194e-05
0.35	0.45	1.6215e-05
0.35	0.5	1.6233e-05
0.4	0.0	2.0074e-09
0.4	0.05	1.108e-05
0.4	0.1	1.831e-05
0.4	0.15	2.1388e-05
0.4	0.2	2.232e-05
0.4	0.25	2.2563e-05
0.4	0.3	2.2651e-05
0.4	0.35	2.2698e-05
0.4	0.4	2.2734e-05
0.4	0.45	2.2762e-05
0.4	0.5	2.2785e-05
0.45	0.0	2.2546e-09
0.45	0.05	1.3184e-05
0.45	0.1	2.2757e-05
0.45	0.15	2.7632e-05
0.45	0.2	2.9363e-05
0.45	0.25	2.9841e-05
0.45	0.3	3.0001e-05
0.45	0.35	3.0072e-05
0.45	0.4	3.0116e-05
0.45	0.45	3.015e-05
0.45	0.5	3.0178e-05
0.5	0.0	2.4514e-09
0.5	0.05	1.5052e-05
0.5	0.1	2.6862e-05
0.5	0.15	3.378e-05
0.5	0.2	3.6824e-05
0.5	0.25	3.7796e-05
0.5	0.3	3.8083e-05
0.5	0.35	3.8193e-05
0.5	0.4	3.8254e-05
0.5	0.45	3.8296e-05
0.5	0.5	3.833e-05
