vg	vd	ids
0.0	0.0	1.748e-13
0.0	0.05	1.8868e-11
0.0	0.1	2.1608e-11
0.0	0.15	2.202e-11
0.0	0.2	2.2092e-11
0.0	0.25	2.2113e-11
0.0	0.3	2.2126e-11
0.0	0.35	2.2137e-11
0.0	0.4	2.2147e-11
0.0	0.45	2.2156e-11
0.0	0.5	2.2164e-11
0.05	0.0	7.6736e-13
0.05	0.05	1.2955e-10
0.05	0.1	1.4888e-10
0.05	0.15	1.5173e-10
0.05	0.2	1.5224e-10
0.05	0.25	1.524e-10
0.05	0.3	1.5249e-10
0.05	0.35	1.5257e-10
0.05	0.4	1.5265e-10
0.05	0.45	1.5271e-10
0.05	0.5	1.5277e-10
0.1	0.0	5.0593e-12
0.1	0.05	8.9332e-10
0.1	0.1	1.0264e-09
0.1	0.15	1.0465e-09
0.1	0.2	1.0501e-09
0.1	0.25	1.0513e-09
0.1	0.3	1.052e-09
0.1	0.35	1.0526e-09
0.1	0.4	1.0532e-09
0.1	0.45	1.0536e-09
0.1	0.5	1.0541e-09
0.15	0.0	3.4938e-11
0.15	0.05	6.0763e-09
0.15	0.1	6.9957e-09
0.15	0.15	7.1351e-09
0.15	0.2	7.1612e-09
0.15	0.25	7.17e-09
0.15	0.3	7.1755e-09
0.15	0.35	7.1801e-09
0.15	0.4	7.1842e-09
0.15	0.45	7.1878e-09
0.15	0.5	7.1911e-09
0.2	0.0	2.2678e-10
0.2	0.05	3.9679e-08
0.2	0.1	4.5964e-08
0.2	0.15	4.6937e-08
0.2	0.2	4.7124e-08
0.2	0.25	4.7188e-08
0.2	0.3	4.723e-08
0.2	0.35	4.7263e-08
0.2	0.4	4.7292e-08
0.2	0.45	4.7318e-08
0.2	0.5	4.7341e-08
0.25	0.0	1.1438e-09
0.25	0.05	2.1934e-07
0.25	0.1	2.6106e-07
0.25	0.15	2.6784e-07
0.25	0.2	2.6915e-07
0.25	0.25	2.6959e-07
0.25	0.3	2.6984e-07
0.25	0.35	2.7005e-07
0.25	0.4	2.7022e-07
0.25	0.45	2.7037e-07
0.25	0.5	2.705e-07
0.3	0.0	3.285e-09
0.3	0.05	7.7422e-07
0.3	0.1	1.0001e-06
0.3	0.15	1.0436e-06
0.3	0.2	1.0521e-06
0.3	0.25	1.0544e-06
0.3	0.3	1.0555e-06
0.3	0.35	1.0563e-06
0.3	0.4	1.057e-06
0.3	0.45	1.0575e-06
0.3	0.5	1.058e-06
0.35	0.0	5.6934e-09
0.35	0.05	1.6086e-06
0.35	0.1	2.3578e-06
0.35	0.15	2.5663e-06
0.35	0.2	2.6122e-06
0.35	0.25	2.6235e-06
0.35	0.3	2.6273e-06
0.35	0.35	2.6294e-06
0.35	0.4	2.631e-06
0.35	0.45	2.6323e-06
0.35	0.5	2.6334e-06
0.4	0.0	7.7111e-09
0.4	0.05	2.4153e-06
0.4	0.1	3.9243e-06
0.4	0.15	4.5899e-06
0.4	0.2	4.7828e-06
0.4	0.25	4.8273e-06
0.4	0.3	4.8396e-06
0.4	0.35	4.8451e-06
0.4	0.4	4.8482e-06
0.4	0.45	4.8505e-06
0.4	0.5	4.8524e-06
0.45	0.0	9.2784e-09
0.45	0.05	3.0621e-06
0.45	0.1	5.3905e-06
0.45	0.15	6.7156e-06
0.45	0.2	7.273e-06
0.45	0.25	7.4362e-06
0.45	0.3	7.4778e-06
0.45	0.35	7.4911e-06
0.45	0.4	7.4975e-06
0.45	0.45	7.5013e-06
0.45	0.5	7.5042e-06
0.5	0.0	1.0448e-08
0.5	0.05	3.5298e-06
0.5	0.1	6.504e-06
0.5	0.15	8.5672e-06
0.5	0.2	9.7238e-06
0.5	0.25	1.019e-05
0.5	0.3	1.0331e-05
0.5	0.35	1.0371e-05
0.5	0.4	1.0385e-05
0.5	0.45	1.0392e-05
0.5	0.5	1.0396e-05
