vg	vd	ids
0.0	0.0	1.0848e-13
0.0	0.05	1.5847e-10
0.0	0.1	1.8194e-10
0.0	0.15	1.8552e-10
0.0	0.2	1.8619e-10
0.0	0.25	1.8641e-10
0.0	0.3	1.8656e-10
0.0	0.35	1.8668e-10
0.0	0.4	1.868e-10
0.0	0.45	1.869e-10
0.0	0.5	1.8699e-10
0.05	0.0	9.8577e-13
0.05	0.05	1.0771e-09
0.05	0.1	1.2395e-09
0.05	0.15	1.2643e-09
0.05	0.2	1.2691e-09
0.05	0.25	1.2708e-09
0.05	0.3	1.2719e-09
0.05	0.35	1.2728e-09
0.05	0.4	1.2737e-09
0.05	0.45	1.2744e-09
0.05	0.5	1.2751e-09
0.1	0.0	7.2684e-12
0.1	0.05	7.2873e-09
0.1	0.1	8.3931e-09
0.1	0.15	8.5665e-09
0.1	0.2	8.6006e-09
0.1	0.25	8.6133e-09
0.1	0.3	8.6218e-09
0.1	0.35	8.6289e-09
0.1	0.4	8.6352e-09
0.1	0.45	8.6408e-09
0.1	0.5	8.6459e-09
0.15	0.0	5.1064e-11
0.15	0.05	4.7343e-08
0.15	0.1	5.484e-08
0.15	0.15	5.604e-08
0.15	0.2	5.6286e-08
0.15	0.25	5.638e-08
0.15	0.3	5.6443e-08
0.15	0.35	5.6496e-08
0.15	0.4	5.6541e-08
0.15	0.45	5.6582e-08
0.15	0.5	5.6618e-08
0.2	0.0	2.7947e-10
0.2	0.05	2.6006e-07
0.2	0.1	3.0892e-07
0.2	0.15	3.1714e-07
0.2	0.2	3.1884e-07
0.2	0.25	3.1947e-07
0.2	0.3	3.1987e-07
0.2	0.35	3.2019e-07
0.2	0.4	3.2047e-07
0.2	0.45	3.2071e-07
0.2	0.5	3.2092e-07
0.25	0.0	8.6165e-10
0.25	0.05	9.2081e-07
0.25	0.1	1.1739e-06
0.25	0.15	1.2238e-06
0.25	0.2	1.234e-06
0.25	0.25	1.2371e-06
0.25	0.3	1.2388e-06
0.25	0.35	1.2401e-06
0.25	0.4	1.2412e-06
0.25	0.45	1.2421e-06
0.25	0.5	1.2429e-06
0.3	0.0	1.684e-09
0.3	0.05	1.9781e-06
0.3	0.1	2.7946e-06
0.3	0.15	3.0134e-06
0.3	0.2	3.0592e-06
0.3	0.25	3.0711e-06
0.3	0.3	3.0761e-06
0.3	0.35	3.0793e-06
0.3	0.4	3.0819e-06
0.3	0.45	3.0841e-06
0.3	0.5	3.0859e-06
0.35	0.0	2.4863e-09
0.35	0.05	3.1105e-06
0.35	0.1	4.8399e-06
0.35	0.15	5.4735e-06
0.35	0.2	5.6374e-06
0.35	0.25	5.676e-06
0.35	0.3	5.6886e-06
0.35	0.35	5.6951e-06
0.35	0.4	5.6998e-06
0.35	0.45	5.7035e-06
0.35	0.5	5.7067e-06
0.4	0.0	3.1901e-09
0.4	0.05	4.1329e-06
0.4	0.1	6.9304e-06
0.4	0.15	8.2738e-06
0.4	0.2	8.7188e-06
0.4	0.25	8.8325e-06
0.4	0.3	8.8667e-06
0.4	0.35	8.8796e-06
0.4	0.4	8.8872e-06
0.4	0.45	8.8928e-06
0.4	0.5	8.8974e-06
0.45	0.0	3.7714e-09
0.45	0.05	4.9758e-06
0.45	0.1	8.8047e-06
0.45	0.15	1.1034e-05
0.45	0.2	1.2058e-05
0.45	0.25	1.2361e-05
0.45	0.3	1.2444e-05
0.45	0.35	1.2471e-05
0.45	0.4	1.2484e-05
0.45	0.45	1.2493e-05
0.45	0.5	1.2499e-05
0.5	0.0	4.2414e-09
0.5	0.05	5.6335e-06
0.5	0.1	1.0333e-05
0.5	0.15	1.3547e-05
0.5	0.2	1.5331e-05
0.5	0.25	1.6064e-05
0.5	0.3	1.6272e-05
0.5	0.35	1.6339e-05
0.5	0.4	1.6363e-05
0.5	0.45	1.6376e-05
0.5	0.5	1.6384e-05
