vg	vd	ids
0.0	0.0	-5.1172e-12
0.0	0.05	4.2525e-09
0.0	0.1	4.9809e-09
0.0	0.15	5.1475e-09
0.0	0.2	5.2247e-09
0.0	0.25	5.2846e-09
0.0	0.3	5.3388e-09
0.0	0.35	5.3893e-09
0.0	0.4	5.4368e-09
0.0	0.45	5.4819e-09
0.0	0.5	5.5247e-09
0.05	0.0	-2.8974e-11
0.05	0.05	2.7381e-08
0.05	0.1	3.2198e-08
0.05	0.15	3.329e-08
0.05	0.2	3.3782e-08
0.05	0.25	3.4156e-08
0.05	0.3	3.4489e-08
0.05	0.35	3.4796e-08
0.05	0.4	3.5084e-08
0.05	0.45	3.5354e-08
0.05	0.5	3.561e-08
0.1	0.0	-1.565e-10
0.1	0.05	1.645e-07
0.1	0.1	1.9524e-07
0.1	0.15	2.02e-07
0.1	0.2	2.0479e-07
0.1	0.25	2.068e-07
0.1	0.3	2.0854e-07
0.1	0.35	2.1012e-07
0.1	0.4	2.1158e-07
0.1	0.45	2.1295e-07
0.1	0.5	2.1423e-07
0.15	0.0	-5.8981e-10
0.15	0.05	7.6392e-07
0.15	0.1	9.3558e-07
0.15	0.15	9.7132e-07
0.15	0.2	9.8327e-07
0.15	0.25	9.906e-07
0.15	0.3	9.9658e-07
0.15	0.35	1.0019e-06
0.15	0.4	1.0067e-06
0.15	0.45	1.0111e-06
0.15	0.5	1.0152e-06
0.2	0.0	-1.345e-09
0.2	0.05	2.2445e-06
0.2	0.1	2.9102e-06
0.2	0.15	3.0523e-06
0.2	0.2	3.0904e-06
0.2	0.25	3.1087e-06
0.2	0.3	3.1219e-06
0.2	0.35	3.1329e-06
0.2	0.4	3.1427e-06
0.2	0.45	3.1515e-06
0.2	0.5	3.1595e-06
0.25	0.0	-2.1717e-09
0.25	0.05	4.4792e-06
0.25	0.1	6.1936e-06
0.25	0.15	6.6094e-06
0.25	0.2	6.7084e-06
0.25	0.25	6.7464e-06
0.25	0.3	6.7701e-06
0.25	0.35	6.7888e-06
0.25	0.4	6.8047e-06
0.25	0.45	6.8186e-06
0.25	0.5	6.8312e-06
0.3	0.0	-2.9265e-09
0.3	0.05	7.1049e-06
0.3	0.1	1.0457e-05
0.3	0.15	1.1408e-05
0.3	0.2	1.1639e-05
0.3	0.25	1.1712e-05
0.3	0.3	1.175e-05
0.3	0.35	1.1779e-05
0.3	0.4	1.1802e-05
0.3	0.45	1.1822e-05
0.3	0.5	1.184e-05
0.35	0.0	-3.5639e-09
0.35	0.05	9.8338e-06
0.35	0.1	1.5346e-05
0.35	0.15	1.7219e-05
0.35	0.2	1.7698e-05
0.35	0.25	1.7835e-05
0.35	0.3	1.79e-05
0.35	0.35	1.7941e-05
0.35	0.4	1.7972e-05
0.35	0.45	1.7999e-05
0.35	0.5	1.8022e-05
0.4	0.0	-4.0812e-09
0.4	0.05	1.2469e-05
0.4	0.1	2.0512e-05
0.4	0.15	2.3815e-05
0.4	0.2	2.4757e-05
0.4	0.25	2.5022e-05
0.4	0.3	2.512e-05
0.4	0.35	2.5176e-05
0.4	0.4	2.5217e-05
0.4	0.45	2.5251e-05
0.4	0.5	2.528e-05
0.45	0.0	-4.4736e-09
0.45	0.05	1.4897e-05
0.45	0.1	2.5607e-05
0.45	0.15	3.0896e-05
0.45	0.2	3.2656e-05
0.45	0.25	3.3163e-05
0.45	0.3	3.3329e-05
0.45	0.35	3.3409e-05
0.45	0.4	3.3462e-05
0.45	0.45	3.3507e-05
0.45	0.5	3.3544e-05
0.5	0.0	-4.81e-09
0.5	0.05	1.7079e-05
0.5	0.1	3.0376e-05
0.5	0.15	3.7996e-05
0.5	0.2	4.116e-05
0.5	0.25	4.2132e-05
0.5	0.3	4.2432e-05
0.5	0.35	4.2555e-05
0.5	0.4	4.2631e-05
0.5	0.45	4.2684e-05
0.5	0.5	4.2726e-05
