vg	vd	ids
0.0	0.0	7.5059e-12
0.0	0.05	3.5549e-09
0.0	0.1	4.1238e-09
0.0	0.15	4.2317e-09
0.0	0.2	4.2688e-09
0.0	0.25	4.2936e-09
0.0	0.3	4.3151e-09
0.0	0.35	4.3347e-09
0.0	0.4	4.3529e-09
0.0	0.45	4.3699e-09
0.0	0.5	4.3858e-09
0.05	0.0	4.3517e-11
0.05	0.05	2.341e-08
0.05	0.1	2.7226e-08
0.05	0.15	2.7955e-08
0.05	0.2	2.8205e-08
0.05	0.25	2.8369e-08
0.05	0.3	2.8509e-08
0.05	0.35	2.8635e-08
0.05	0.4	2.8751e-08
0.05	0.45	2.8859e-08
0.05	0.5	2.896e-08
0.1	0.0	2.5002e-10
0.1	0.05	1.4423e-07
0.1	0.1	1.6932e-07
0.1	0.15	1.7411e-07
0.1	0.2	1.7567e-07
0.1	0.25	1.7663e-07
0.1	0.3	1.7743e-07
0.1	0.35	1.7814e-07
0.1	0.4	1.7879e-07
0.1	0.45	1.7938e-07
0.1	0.5	1.7993e-07
0.15	0.0	1.0625e-09
0.15	0.05	6.882e-07
0.15	0.1	8.352e-07
0.15	0.15	8.6334e-07
0.15	0.2	8.7126e-07
0.15	0.25	8.7548e-07
0.15	0.3	8.7872e-07
0.15	0.35	8.8149e-07
0.15	0.4	8.8396e-07
0.15	0.45	8.862e-07
0.15	0.5	8.8823e-07
0.2	0.0	2.7713e-09
0.2	0.05	2.0484e-06
0.2	0.1	2.6458e-06
0.2	0.15	2.7701e-06
0.2	0.2	2.8008e-06
0.2	0.25	2.8138e-06
0.2	0.3	2.8227e-06
0.2	0.35	2.8298e-06
0.2	0.4	2.836e-06
0.2	0.45	2.8415e-06
0.2	0.5	2.8463e-06
0.25	0.0	5.0668e-09
0.25	0.05	4.0731e-06
0.25	0.1	5.6681e-06
0.25	0.15	6.0563e-06
0.25	0.2	6.1456e-06
0.25	0.25	6.177e-06
0.25	0.3	6.1952e-06
0.25	0.35	6.209e-06
0.25	0.4	6.2206e-06
0.25	0.45	6.2306e-06
0.25	0.5	6.2403e-06
0.3	0.0	7.5815e-09
0.3	0.05	6.4397e-06
0.3	0.1	9.5758e-06
0.3	0.15	1.0493e-05
0.3	0.2	1.0717e-05
0.3	0.25	1.0783e-05
0.3	0.3	1.0815e-05
0.3	0.35	1.0837e-05
0.3	0.4	1.0855e-05
0.3	0.45	1.0871e-05
0.3	0.5	1.0885e-05
0.35	0.0	1.0091e-08
0.35	0.05	8.8604e-06
0.35	0.1	1.4003e-05
0.35	0.15	1.585e-05
0.35	0.2	1.6315e-05
0.35	0.25	1.6452e-05
0.35	0.3	1.6506e-05
0.35	0.35	1.6539e-05
0.35	0.4	1.6564e-05
0.35	0.45	1.6585e-05
0.35	0.5	1.6604e-05
0.4	0.0	1.2459e-08
0.4	0.05	1.1135e-05
0.4	0.1	1.8506e-05
0.4	0.15	2.1799e-05
0.4	0.2	2.2789e-05
0.4	0.25	2.3048e-05
0.4	0.3	2.3139e-05
0.4	0.35	2.3187e-05
0.4	0.4	2.3224e-05
0.4	0.45	2.3253e-05
0.4	0.5	2.3276e-05
0.45	0.0	1.464e-08
0.45	0.05	1.3197e-05
0.45	0.1	2.2999e-05
0.45	0.15	2.8091e-05
0.45	0.2	2.9939e-05
0.45	0.25	3.0454e-05
0.45	0.3	3.0625e-05
0.45	0.35	3.0698e-05
0.45	0.4	3.0743e-05
0.45	0.45	3.0778e-05
0.45	0.5	3.0806e-05
0.5	0.0	1.6544e-08
0.5	0.05	1.5014e-05
0.5	0.1	2.7045e-05
0.5	0.15	3.4229e-05
0.5	0.2	3.7481e-05
0.5	0.25	3.8521e-05
0.5	0.3	3.8849e-05
0.5	0.35	3.8969e-05
0.5	0.4	3.9032e-05
0.5	0.45	3.9075e-05
0.5	0.5	3.9109e-05
