vg	vd	ids
0.0	0.0	2.0149e-11
0.0	0.05	2.5335e-09
0.0	0.1	2.9287e-09
0.0	0.15	2.9987e-09
0.0	0.2	3.0195e-09
0.0	0.25	3.0319e-09
0.0	0.3	3.0423e-09
0.0	0.35	3.0516e-09
0.0	0.4	3.0602e-09
0.0	0.45	3.0682e-09
0.0	0.5	3.0756e-09
0.05	0.0	1.3439e-10
0.05	0.05	1.6812e-08
0.05	0.1	1.9478e-08
0.05	0.15	1.9957e-08
0.05	0.2	2.01e-08
0.05	0.25	2.0185e-08
0.05	0.3	2.0255e-08
0.05	0.35	2.0318e-08
0.05	0.4	2.0374e-08
0.05	0.45	2.0427e-08
0.05	0.5	2.0475e-08
0.1	0.0	8.2602e-10
0.1	0.05	1.0581e-07
0.1	0.1	1.2351e-07
0.1	0.15	1.2671e-07
0.1	0.2	1.2765e-07
0.1	0.25	1.2818e-07
0.1	0.3	1.2861e-07
0.1	0.35	1.2899e-07
0.1	0.4	1.2933e-07
0.1	0.45	1.2964e-07
0.1	0.5	1.2992e-07
0.15	0.0	3.6901e-09
0.15	0.05	5.3337e-07
0.15	0.1	6.4144e-07
0.15	0.15	6.6147e-07
0.15	0.2	6.6676e-07
0.15	0.25	6.6942e-07
0.15	0.3	6.7141e-07
0.15	0.35	6.7309e-07
0.15	0.4	6.7457e-07
0.15	0.45	6.759e-07
0.15	0.5	6.771e-07
0.2	0.0	9.7262e-09
0.2	0.05	1.6879e-06
0.2	0.1	2.1648e-06
0.2	0.15	2.2625e-06
0.2	0.2	2.2858e-06
0.2	0.25	2.2952e-06
0.2	0.3	2.3014e-06
0.2	0.35	2.3063e-06
0.2	0.4	2.3105e-06
0.2	0.45	2.3142e-06
0.2	0.5	2.3175e-06
0.25	0.0	1.7351e-08
0.25	0.05	3.4798e-06
0.25	0.1	4.8291e-06
0.25	0.15	5.1536e-06
0.25	0.2	5.2309e-06
0.25	0.25	5.2555e-06
0.25	0.3	5.2691e-06
0.25	0.35	5.2792e-06
0.25	0.4	5.2875e-06
0.25	0.45	5.2947e-06
0.25	0.5	5.301e-06
0.3	0.0	2.5107e-08
0.3	0.05	5.5637e-06
0.3	0.1	8.307e-06
0.3	0.15	9.1333e-06
0.3	0.2	9.328e-06
0.3	0.25	9.3875e-06
0.3	0.3	9.4133e-06
0.3	0.35	9.4305e-06
0.3	0.4	9.4441e-06
0.3	0.45	9.4556e-06
0.3	0.5	9.4655e-06
0.35	0.0	3.229e-08
0.35	0.05	7.6666e-06
0.35	0.1	1.2169e-05
0.35	0.15	1.3919e-05
0.35	0.2	1.4378e-05
0.35	0.25	1.4499e-05
0.35	0.3	1.4545e-05
0.35	0.35	1.4572e-05
0.35	0.4	1.4594e-05
0.35	0.45	1.4611e-05
0.35	0.5	1.4625e-05
0.4	0.0	3.8667e-08
0.4	0.05	9.6167e-06
0.4	0.1	1.6123e-05
0.4	0.15	1.9218e-05
0.4	0.2	2.0173e-05
0.4	0.25	2.0437e-05
0.4	0.3	2.0521e-05
0.4	0.35	2.0562e-05
0.4	0.4	2.059e-05
0.4	0.45	2.0612e-05
0.4	0.5	2.063e-05
0.45	0.0	4.4259e-08
0.45	0.05	1.1342e-05
0.45	0.1	1.9847e-05
0.45	0.15	2.4625e-05
0.45	0.2	2.6503e-05
0.45	0.25	2.705e-05
0.45	0.3	2.7213e-05
0.45	0.35	2.7278e-05
0.45	0.4	2.7317e-05
0.45	0.45	2.7347e-05
0.45	0.5	2.737e-05
0.5	0.0	4.9159e-08
0.5	0.05	1.2834e-05
0.5	0.1	2.3167e-05
0.5	0.15	2.9888e-05
0.5	0.2	3.3091e-05
0.5	0.25	3.4171e-05
0.5	0.3	3.4499e-05
0.5	0.35	3.462e-05
0.5	0.4	3.4677e-05
0.5	0.45	3.4713e-05
0.5	0.5	3.474e-05
