vg	vd	ids
0.0	0.0	4.1955e-11
0.0	0.05	5.9549e-09
0.0	0.1	7.0673e-09
0.0	0.15	7.3917e-09
0.0	0.2	7.5853e-09
0.0	0.25	7.7503e-09
0.0	0.3	7.9026e-09
0.0	0.35	8.0453e-09
0.0	0.4	8.1804e-09
0.0	0.45	8.3097e-09
0.0	0.5	8.4342e-09
0.05	0.0	2.54e-10
0.05	0.05	3.6804e-08
0.05	0.1	4.3874e-08
0.05	0.15	4.5896e-08
0.05	0.2	4.7057e-08
0.05	0.25	4.8017e-08
0.05	0.3	4.8893e-08
0.05	0.35	4.9716e-08
0.05	0.4	5.0494e-08
0.05	0.45	5.1233e-08
0.05	0.5	5.1933e-08
0.1	0.0	1.3745e-09
0.1	0.05	2.0874e-07
0.1	0.1	2.5136e-07
0.1	0.15	2.6273e-07
0.1	0.2	2.6865e-07
0.1	0.25	2.7331e-07
0.1	0.3	2.7747e-07
0.1	0.35	2.8129e-07
0.1	0.4	2.8486e-07
0.1	0.45	2.8822e-07
0.1	0.5	2.9139e-07
0.15	0.0	5.2376e-09
0.15	0.05	9.0034e-07
0.15	0.1	1.1164e-06
0.15	0.15	1.1678e-06
0.15	0.2	1.1887e-06
0.15	0.25	1.2031e-06
0.15	0.3	1.2153e-06
0.15	0.35	1.2263e-06
0.15	0.4	1.2363e-06
0.15	0.45	1.2457e-06
0.15	0.5	1.2544e-06
0.2	0.0	1.2731e-08
0.2	0.05	2.5053e-06
0.2	0.1	3.2724e-06
0.2	0.15	3.4474e-06
0.2	0.2	3.5008e-06
0.2	0.25	3.5314e-06
0.2	0.3	3.5534e-06
0.2	0.35	3.5723e-06
0.2	0.4	3.5893e-06
0.2	0.45	3.6048e-06
0.2	0.5	3.6191e-06
0.25	0.0	2.2428e-08
0.25	0.05	4.8616e-06
0.25	0.1	6.7686e-06
0.25	0.15	7.2309e-06
0.25	0.2	7.3551e-06
0.25	0.25	7.4045e-06
0.25	0.3	7.437e-06
0.25	0.35	7.4634e-06
0.25	0.4	7.4864e-06
0.25	0.45	7.507e-06
0.25	0.5	7.5258e-06
0.3	0.0	3.2907e-08
0.3	0.05	7.5805e-06
0.3	0.1	1.1213e-05
0.3	0.15	1.2289e-05
0.3	0.2	1.2551e-05
0.3	0.25	1.2636e-05
0.3	0.3	1.2683e-05
0.3	0.35	1.2719e-05
0.3	0.4	1.2748e-05
0.3	0.45	1.2774e-05
0.3	0.5	1.2797e-05
0.35	0.0	4.3291e-08
0.35	0.05	1.0355e-05
0.35	0.1	1.6264e-05
0.35	0.15	1.8365e-05
0.35	0.2	1.8901e-05
0.35	0.25	1.9056e-05
0.35	0.3	1.9127e-05
0.35	0.35	1.9178e-05
0.35	0.4	1.9216e-05
0.35	0.45	1.9248e-05
0.35	0.5	1.9276e-05
0.4	0.0	5.3041e-08
0.4	0.05	1.2983e-05
0.4	0.1	2.1515e-05
0.4	0.15	2.5201e-05
0.4	0.2	2.626e-05
0.4	0.25	2.656e-05
0.4	0.3	2.667e-05
0.4	0.35	2.6734e-05
0.4	0.4	2.6781e-05
0.4	0.45	2.682e-05
0.4	0.5	2.6853e-05
0.45	0.0	6.1898e-08
0.45	0.05	1.536e-05
0.45	0.1	2.6596e-05
0.45	0.15	3.2373e-05
0.45	0.2	3.4428e-05
0.45	0.25	3.5008e-05
0.45	0.3	3.5197e-05
0.45	0.35	3.5287e-05
0.45	0.4	3.5347e-05
0.45	0.45	3.5394e-05
0.45	0.5	3.5437e-05
0.5	0.0	6.9849e-08
0.5	0.05	1.7467e-05
0.5	0.1	3.1262e-05
0.5	0.15	3.9559e-05
0.5	0.2	4.312e-05
0.5	0.25	4.4238e-05
0.5	0.3	4.4586e-05
0.5	0.35	4.4726e-05
0.5	0.4	4.4805e-05
0.5	0.45	4.4867e-05
0.5	0.5	4.4915e-05
