vg	vd	ids
0.0	0.0	3.4925e-13
0.0	0.05	1.8066e-11
0.0	0.1	2.0696e-11
0.0	0.15	2.1093e-11
0.0	0.2	2.1168e-11
0.0	0.25	2.1194e-11
0.0	0.3	2.1211e-11
0.0	0.35	2.1227e-11
0.0	0.4	2.1241e-11
0.0	0.45	2.1254e-11
0.0	0.5	2.1267e-11
0.05	0.0	2.1926e-12
0.05	0.05	1.2407e-10
0.05	0.1	1.4232e-10
0.05	0.15	1.451e-10
0.05	0.2	1.4563e-10
0.05	0.25	1.4582e-10
0.05	0.3	1.4595e-10
0.05	0.35	1.4606e-10
0.05	0.4	1.4616e-10
0.05	0.45	1.4626e-10
0.05	0.5	1.4635e-10
0.1	0.0	1.5087e-11
0.1	0.05	8.5448e-10
0.1	0.1	9.8007e-10
0.1	0.15	9.9938e-10
0.1	0.2	1.0032e-09
0.1	0.25	1.0046e-09
0.1	0.3	1.0055e-09
0.1	0.35	1.0063e-09
0.1	0.4	1.0071e-09
0.1	0.45	1.0078e-09
0.1	0.5	1.0084e-09
0.15	0.0	1.0198e-10
0.15	0.05	5.8048e-09
0.15	0.1	6.6709e-09
0.15	0.15	6.8048e-09
0.15	0.2	6.8318e-09
0.15	0.25	6.8421e-09
0.15	0.3	6.8491e-09
0.15	0.35	6.8552e-09
0.15	0.4	6.8605e-09
0.15	0.45	6.8654e-09
0.15	0.5	6.8698e-09
0.2	0.0	6.4768e-10
0.2	0.05	3.7928e-08
0.2	0.1	4.3826e-08
0.2	0.15	4.4758e-08
0.2	0.2	4.4947e-08
0.2	0.25	4.502e-08
0.2	0.3	4.507e-08
0.2	0.35	4.5111e-08
0.2	0.4	4.5147e-08
0.2	0.45	4.518e-08
0.2	0.5	4.521e-08
0.25	0.0	3.2235e-09
0.25	0.05	2.1177e-07
0.25	0.1	2.506e-07
0.25	0.15	2.5703e-07
0.25	0.2	2.5832e-07
0.25	0.25	2.5878e-07
0.25	0.3	2.5907e-07
0.25	0.35	2.593e-07
0.25	0.4	2.595e-07
0.25	0.45	2.5967e-07
0.25	0.5	2.5983e-07
0.3	0.0	9.1463e-09
0.3	0.05	7.6521e-07
0.3	0.1	9.7636e-07
0.3	0.15	1.0175e-06
0.3	0.2	1.0255e-06
0.3	0.25	1.0278e-06
0.3	0.3	1.029e-06
0.3	0.35	1.0299e-06
0.3	0.4	1.0306e-06
0.3	0.45	1.0312e-06
0.3	0.5	1.0317e-06
0.35	0.0	1.539e-08
0.35	0.05	1.6191e-06
0.35	0.1	2.3369e-06
0.35	0.15	2.5346e-06
0.35	0.2	2.578e-06
0.35	0.25	2.5889e-06
0.35	0.3	2.5926e-06
0.35	0.35	2.5948e-06
0.35	0.4	2.5965e-06
0.35	0.45	2.5979e-06
0.35	0.5	2.599e-06
0.4	0.0	2.0115e-08
0.4	0.05	2.4469e-06
0.4	0.1	3.9531e-06
0.4	0.15	4.567e-06
0.4	0.2	4.749e-06
0.4	0.25	4.7909e-06
0.4	0.3	4.8027e-06
0.4	0.35	4.8082e-06
0.4	0.4	4.8114e-06
0.4	0.45	4.8138e-06
0.4	0.5	4.8158e-06
0.45	0.0	2.3507e-08
0.45	0.05	3.1177e-06
0.45	0.1	5.4323e-06
0.45	0.15	6.7209e-06
0.45	0.2	7.2518e-06
0.45	0.25	7.4036e-06
0.45	0.3	7.4424e-06
0.45	0.35	7.455e-06
0.45	0.4	7.4615e-06
0.45	0.45	7.4654e-06
0.45	0.5	7.4684e-06
0.5	0.0	2.5948e-08
0.5	0.05	3.6109e-06
0.5	0.1	6.5887e-06
0.5	0.15	8.6212e-06
0.5	0.2	9.7399e-06
0.5	0.25	1.0176e-05
0.5	0.3	1.0306e-05
0.5	0.35	1.0342e-05
0.5	0.4	1.0356e-05
0.5	0.45	1.0362e-05
0.5	0.5	1.0367e-05
