vg	vd	ids
0.0	0.0	4.7675e-13
0.0	0.05	1.7698e-11
0.0	0.1	2.0254e-11
0.0	0.15	2.0635e-11
0.0	0.2	2.0702e-11
0.0	0.25	2.0722e-11
0.0	0.3	2.0735e-11
0.0	0.35	2.0746e-11
0.0	0.4	2.0756e-11
0.0	0.45	2.0765e-11
0.0	0.5	2.0773e-11
0.05	0.0	3.1564e-12
0.05	0.05	1.2155e-10
0.05	0.1	1.3923e-10
0.05	0.15	1.4189e-10
0.05	0.2	1.4236e-10
0.05	0.25	1.4251e-10
0.05	0.3	1.4261e-10
0.05	0.35	1.4269e-10
0.05	0.4	1.4276e-10
0.05	0.45	1.4283e-10
0.05	0.5	1.4289e-10
0.1	0.0	2.1726e-11
0.1	0.05	8.3706e-10
0.1	0.1	9.5861e-10
0.1	0.15	9.7713e-10
0.1	0.2	9.8053e-10
0.1	0.25	9.8165e-10
0.1	0.3	9.8237e-10
0.1	0.35	9.8297e-10
0.1	0.4	9.8351e-10
0.1	0.45	9.8401e-10
0.1	0.5	9.8446e-10
0.15	0.0	1.4599e-10
0.15	0.05	5.6865e-09
0.15	0.1	6.5249e-09
0.15	0.15	6.6533e-09
0.15	0.2	6.6777e-09
0.15	0.25	6.6861e-09
0.15	0.3	6.6915e-09
0.15	0.35	6.6961e-09
0.15	0.4	6.7001e-09
0.15	0.45	6.7037e-09
0.15	0.5	6.707e-09
0.2	0.0	9.2759e-10
0.2	0.05	3.7181e-08
0.2	0.1	4.2895e-08
0.2	0.15	4.379e-08
0.2	0.2	4.3964e-08
0.2	0.25	4.4025e-08
0.2	0.3	4.4065e-08
0.2	0.35	4.4098e-08
0.2	0.4	4.4127e-08
0.2	0.45	4.4152e-08
0.2	0.5	4.4175e-08
0.25	0.0	4.6018e-09
0.25	0.05	2.0818e-07
0.25	0.1	2.4589e-07
0.25	0.15	2.5212e-07
0.25	0.2	2.5334e-07
0.25	0.25	2.5375e-07
0.25	0.3	2.54e-07
0.25	0.35	2.542e-07
0.25	0.4	2.5437e-07
0.25	0.45	2.5452e-07
0.25	0.5	2.5466e-07
0.3	0.0	1.3097e-08
0.3	0.05	7.5527e-07
0.3	0.1	9.613e-07
0.3	0.15	1.0015e-06
0.3	0.2	1.0093e-06
0.3	0.25	1.0114e-06
0.3	0.3	1.0126e-06
0.3	0.35	1.0134e-06
0.3	0.4	1.014e-06
0.3	0.45	1.0146e-06
0.3	0.5	1.0151e-06
0.35	0.0	2.2069e-08
0.35	0.05	1.6004e-06
0.35	0.1	2.3028e-06
0.35	0.15	2.4967e-06
0.35	0.2	2.5401e-06
0.35	0.25	2.5499e-06
0.35	0.3	2.5534e-06
0.35	0.35	2.5556e-06
0.35	0.4	2.5572e-06
0.35	0.45	2.5585e-06
0.35	0.5	2.5597e-06
0.4	0.0	2.8834e-08
0.4	0.05	2.41e-06
0.4	0.1	3.8868e-06
0.4	0.15	4.4991e-06
0.4	0.2	4.6665e-06
0.4	0.25	4.7074e-06
0.4	0.3	4.7195e-06
0.4	0.35	4.7244e-06
0.4	0.4	4.7274e-06
0.4	0.45	4.7298e-06
0.4	0.5	4.7317e-06
0.45	0.0	3.3664e-08
0.45	0.05	3.0692e-06
0.45	0.1	5.3294e-06
0.45	0.15	6.5881e-06
0.45	0.2	7.1044e-06
0.45	0.25	7.2521e-06
0.45	0.3	7.2899e-06
0.45	0.35	7.3021e-06
0.45	0.4	7.3084e-06
0.45	0.45	7.3123e-06
0.45	0.5	7.3152e-06
0.5	0.0	3.7126e-08
0.5	0.05	3.5575e-06
0.5	0.1	6.4631e-06
0.5	0.15	8.4438e-06
0.5	0.2	9.5284e-06
0.5	0.25	9.9475e-06
0.5	0.3	1.0072e-05
0.5	0.35	1.0106e-05
0.5	0.4	1.0119e-05
0.5	0.45	1.0126e-05
0.5	0.5	1.013e-05
