vg	vd	ids
0.0	0.0	6.9381e-12
0.0	0.05	4.0984e-09
0.0	0.1	4.7926e-09
0.0	0.15	4.9482e-09
0.0	0.2	5.0187e-09
0.0	0.25	5.0729e-09
0.0	0.3	5.1214e-09
0.0	0.35	5.1664e-09
0.0	0.4	5.2085e-09
0.0	0.45	5.248e-09
0.0	0.5	5.2854e-09
0.05	0.0	5.3407e-11
0.05	0.05	2.6463e-08
0.05	0.1	3.1037e-08
0.05	0.15	3.2058e-08
0.05	0.2	3.2511e-08
0.05	0.25	3.2851e-08
0.05	0.3	3.3151e-08
0.05	0.35	3.3427e-08
0.05	0.4	3.3683e-08
0.05	0.45	3.3923e-08
0.05	0.5	3.4148e-08
0.1	0.0	3.2509e-10
0.1	0.05	1.588e-07
0.1	0.1	1.8799e-07
0.1	0.15	1.943e-07
0.1	0.2	1.9688e-07
0.1	0.25	1.987e-07
0.1	0.3	2.0028e-07
0.1	0.35	2.017e-07
0.1	0.4	2.0301e-07
0.1	0.45	2.0422e-07
0.1	0.5	2.0535e-07
0.15	0.0	1.3756e-09
0.15	0.05	7.348e-07
0.15	0.1	8.981e-07
0.15	0.15	9.3181e-07
0.15	0.2	9.4285e-07
0.15	0.25	9.4951e-07
0.15	0.3	9.5489e-07
0.15	0.35	9.5962e-07
0.15	0.4	9.6389e-07
0.15	0.45	9.6779e-07
0.15	0.5	9.714e-07
0.2	0.0	3.5849e-09
0.2	0.05	2.1419e-06
0.2	0.1	2.7804e-06
0.2	0.15	2.92e-06
0.2	0.2	2.9557e-06
0.2	0.25	2.9721e-06
0.2	0.3	2.9838e-06
0.2	0.35	2.9935e-06
0.2	0.4	3.0021e-06
0.2	0.45	3.0097e-06
0.2	0.5	3.0166e-06
0.25	0.0	6.6266e-09
0.25	0.05	4.2345e-06
0.25	0.1	5.9006e-06
0.25	0.15	6.3072e-06
0.25	0.2	6.4029e-06
0.25	0.25	6.4379e-06
0.25	0.3	6.459e-06
0.25	0.35	6.4753e-06
0.25	0.4	6.4891e-06
0.25	0.45	6.5011e-06
0.25	0.5	6.5129e-06
0.3	0.0	1.0064e-08
0.3	0.05	6.6489e-06
0.3	0.1	9.9042e-06
0.3	0.15	1.0854e-05
0.3	0.2	1.1087e-05
0.3	0.25	1.1157e-05
0.3	0.3	1.1192e-05
0.3	0.35	1.1217e-05
0.3	0.4	1.1237e-05
0.3	0.45	1.1256e-05
0.3	0.5	1.1271e-05
0.35	0.0	1.3556e-08
0.35	0.05	9.0975e-06
0.35	0.1	1.4413e-05
0.35	0.15	1.6321e-05
0.35	0.2	1.6803e-05
0.35	0.25	1.6945e-05
0.35	0.3	1.7003e-05
0.35	0.35	1.7038e-05
0.35	0.4	1.7066e-05
0.35	0.45	1.7089e-05
0.35	0.5	1.7108e-05
0.4	0.0	1.6889e-08
0.4	0.05	1.1396e-05
0.4	0.1	1.8965e-05
0.4	0.15	2.2373e-05
0.4	0.2	2.3393e-05
0.4	0.25	2.3661e-05
0.4	0.3	2.3757e-05
0.4	0.35	2.3808e-05
0.4	0.4	2.3848e-05
0.4	0.45	2.3878e-05
0.4	0.5	2.3903e-05
0.45	0.0	1.9963e-08
0.45	0.05	1.3458e-05
0.45	0.1	2.3406e-05
0.45	0.15	2.874e-05
0.45	0.2	3.0652e-05
0.45	0.25	3.1183e-05
0.45	0.3	3.1361e-05
0.45	0.35	3.1438e-05
0.45	0.4	3.1485e-05
0.45	0.45	3.1521e-05
0.45	0.5	3.1552e-05
0.5	0.0	2.2769e-08
0.5	0.05	1.5268e-05
0.5	0.1	2.7416e-05
0.5	0.15	3.4918e-05
0.5	0.2	3.8278e-05
0.5	0.25	3.9353e-05
0.5	0.3	3.9691e-05
0.5	0.35	3.9816e-05
0.5	0.4	3.9882e-05
0.5	0.45	3.9928e-05
0.5	0.5	3.9964e-05
