vg	vd	ids
0.0	0.0	3.0827e-13
0.0	0.05	1.5939e-11
0.0	0.1	1.825e-11
0.0	0.15	1.8592e-11
0.0	0.2	1.865e-11
0.0	0.25	1.8667e-11
0.0	0.3	1.8676e-11
0.0	0.35	1.8684e-11
0.0	0.4	1.8691e-11
0.0	0.45	1.8697e-11
0.0	0.5	1.8703e-11
0.05	0.0	1.9378e-12
0.05	0.05	1.096e-10
0.05	0.1	1.2565e-10
0.05	0.15	1.2804e-10
0.05	0.2	1.2846e-10
0.05	0.25	1.2858e-10
0.05	0.3	1.2865e-10
0.05	0.35	1.2871e-10
0.05	0.4	1.2876e-10
0.05	0.45	1.2881e-10
0.05	0.5	1.2885e-10
0.1	0.0	1.3354e-11
0.1	0.05	7.5588e-10
0.1	0.1	8.6646e-10
0.1	0.15	8.831e-10
0.1	0.2	8.8605e-10
0.1	0.25	8.8694e-10
0.1	0.3	8.8749e-10
0.1	0.35	8.8793e-10
0.1	0.4	8.8833e-10
0.1	0.45	8.8869e-10
0.1	0.5	8.8903e-10
0.15	0.0	9.0476e-11
0.15	0.05	5.1446e-09
0.15	0.1	5.9083e-09
0.15	0.15	6.0238e-09
0.15	0.2	6.0449e-09
0.15	0.25	6.0517e-09
0.15	0.3	6.0559e-09
0.15	0.35	6.0593e-09
0.15	0.4	6.0623e-09
0.15	0.45	6.065e-09
0.15	0.5	6.0675e-09
0.2	0.0	5.776e-10
0.2	0.05	3.3739e-08
0.2	0.1	3.8951e-08
0.2	0.15	3.9757e-08
0.2	0.2	3.9908e-08
0.2	0.25	3.9959e-08
0.2	0.3	3.999e-08
0.2	0.35	4.0015e-08
0.2	0.4	4.0037e-08
0.2	0.45	4.0057e-08
0.2	0.5	4.0074e-08
0.25	0.0	2.9192e-09
0.25	0.05	1.904e-07
0.25	0.1	2.2488e-07
0.25	0.15	2.3051e-07
0.25	0.2	2.3158e-07
0.25	0.25	2.3193e-07
0.25	0.3	2.3213e-07
0.25	0.35	2.3229e-07
0.25	0.4	2.3243e-07
0.25	0.45	2.3255e-07
0.25	0.5	2.3266e-07
0.3	0.0	8.4895e-09
0.3	0.05	7.0171e-07
0.3	0.1	8.9194e-07
0.3	0.15	9.2855e-07
0.3	0.2	9.3555e-07
0.3	0.25	9.3746e-07
0.3	0.3	9.3841e-07
0.3	0.35	9.3909e-07
0.3	0.4	9.3965e-07
0.3	0.45	9.4012e-07
0.3	0.5	9.4054e-07
0.35	0.0	1.4584e-08
0.35	0.05	1.5155e-06
0.35	0.1	2.1755e-06
0.35	0.15	2.3554e-06
0.35	0.2	2.3946e-06
0.35	0.25	2.4043e-06
0.35	0.3	2.4075e-06
0.35	0.35	2.4093e-06
0.35	0.4	2.4107e-06
0.35	0.45	2.4118e-06
0.35	0.5	2.4128e-06
0.4	0.0	1.9309e-08
0.4	0.05	2.3258e-06
0.4	0.1	3.7369e-06
0.4	0.15	4.3043e-06
0.4	0.2	4.473e-06
0.4	0.25	4.5112e-06
0.4	0.3	4.5218e-06
0.4	0.35	4.5263e-06
0.4	0.4	4.5294e-06
0.4	0.45	4.5315e-06
0.4	0.5	4.5332e-06
0.45	0.0	2.2749e-08
0.45	0.05	2.9973e-06
0.45	0.1	5.1991e-06
0.45	0.15	6.407e-06
0.45	0.2	6.9026e-06
0.45	0.25	7.0447e-06
0.45	0.3	7.0804e-06
0.45	0.35	7.0917e-06
0.45	0.4	7.0974e-06
0.45	0.45	7.1009e-06
0.45	0.5	7.1035e-06
0.5	0.0	2.5245e-08
0.5	0.05	3.5009e-06
0.5	0.1	6.3675e-06
0.5	0.15	8.3013e-06
0.5	0.2	9.3551e-06
0.5	0.25	9.7643e-06
0.5	0.3	9.8852e-06
0.5	0.35	9.9186e-06
0.5	0.4	9.9303e-06
0.5	0.45	9.9365e-06
0.5	0.5	9.9404e-06
