vg	vd	ids
0.0	0.0	1.6043e-12
0.0	0.05	1.8356e-10
0.0	0.1	2.1088e-10
0.0	0.15	2.1531e-10
0.0	0.2	2.1635e-10
0.0	0.25	2.1686e-10
0.0	0.3	2.1726e-10
0.0	0.35	2.1762e-10
0.0	0.4	2.1794e-10
0.0	0.45	2.1824e-10
0.0	0.5	2.1851e-10
0.05	0.0	1.0984e-11
0.05	0.05	1.2443e-09
0.05	0.1	1.4332e-09
0.05	0.15	1.4639e-09
0.05	0.2	1.4713e-09
0.05	0.25	1.475e-09
0.05	0.3	1.4779e-09
0.05	0.35	1.4804e-09
0.05	0.4	1.4827e-09
0.05	0.45	1.4847e-09
0.05	0.5	1.4867e-09
0.1	0.0	7.4108e-11
0.1	0.05	8.3845e-09
0.1	0.1	9.6686e-09
0.1	0.15	9.8818e-09
0.1	0.2	9.934e-09
0.1	0.25	9.9602e-09
0.1	0.3	9.9803e-09
0.1	0.35	9.9977e-09
0.1	0.4	1.0013e-08
0.1	0.45	1.0028e-08
0.1	0.5	1.0041e-08
0.15	0.0	4.6838e-10
0.15	0.05	5.4089e-08
0.15	0.1	6.2772e-08
0.15	0.15	6.423e-08
0.15	0.2	6.4587e-08
0.15	0.25	6.4761e-08
0.15	0.3	6.4892e-08
0.15	0.35	6.5004e-08
0.15	0.4	6.5103e-08
0.15	0.45	6.5192e-08
0.15	0.5	6.5273e-08
0.2	0.0	2.255e-09
0.2	0.05	2.9327e-07
0.2	0.1	3.4902e-07
0.2	0.15	3.5869e-07
0.2	0.2	3.6091e-07
0.2	0.25	3.6186e-07
0.2	0.3	3.6252e-07
0.2	0.35	3.6306e-07
0.2	0.4	3.6354e-07
0.2	0.45	3.6395e-07
0.2	0.5	3.6433e-07
0.25	0.0	6.1954e-09
0.25	0.05	1.0198e-06
0.25	0.1	1.3035e-06
0.25	0.15	1.3599e-06
0.25	0.2	1.3718e-06
0.25	0.25	1.3757e-06
0.25	0.3	1.378e-06
0.25	0.35	1.3797e-06
0.25	0.4	1.3811e-06
0.25	0.45	1.3824e-06
0.25	0.5	1.3835e-06
0.3	0.0	1.0605e-08
0.3	0.05	2.1512e-06
0.3	0.1	3.054e-06
0.3	0.15	3.2955e-06
0.3	0.2	3.3467e-06
0.3	0.25	3.3603e-06
0.3	0.3	3.3663e-06
0.3	0.35	3.3702e-06
0.3	0.4	3.3733e-06
0.3	0.45	3.3759e-06
0.3	0.5	3.3784e-06
0.35	0.0	1.4382e-08
0.35	0.05	3.3223e-06
0.35	0.1	5.21e-06
0.35	0.15	5.9071e-06
0.35	0.2	6.0877e-06
0.35	0.25	6.1307e-06
0.35	0.3	6.1451e-06
0.35	0.35	6.1527e-06
0.35	0.4	6.158e-06
0.35	0.45	6.1623e-06
0.35	0.5	6.1659e-06
0.4	0.0	1.7471e-08
0.4	0.05	4.3423e-06
0.4	0.1	7.3481e-06
0.4	0.15	8.8244e-06
0.4	0.2	9.316e-06
0.4	0.25	9.4453e-06
0.4	0.3	9.4809e-06
0.4	0.35	9.4953e-06
0.4	0.4	9.5038e-06
0.4	0.45	9.5102e-06
0.4	0.5	9.5153e-06
0.45	0.0	1.9993e-08
0.45	0.05	5.1618e-06
0.45	0.1	9.2054e-06
0.45	0.15	1.1627e-05
0.45	0.2	1.2764e-05
0.45	0.25	1.3106e-05
0.45	0.3	1.3199e-05
0.45	0.35	1.323e-05
0.45	0.4	1.3245e-05
0.45	0.45	1.3255e-05
0.45	0.5	1.3262e-05
0.5	0.0	2.2082e-08
0.5	0.05	5.7969e-06
0.5	0.1	1.0679e-05
0.5	0.15	1.4111e-05
0.5	0.2	1.6076e-05
0.5	0.25	1.6907e-05
0.5	0.3	1.7153e-05
0.5	0.35	1.7225e-05
0.5	0.4	1.7252e-05
0.5	0.45	1.7266e-05
0.5	0.5	1.7276e-05
