vg	vd	ids
0.0	0.0	8.213e-12
0.0	0.05	5.3989e-09
0.0	0.1	6.6137e-09
0.0	0.15	7.0916e-09
0.0	0.2	7.4415e-09
0.0	0.25	7.7695e-09
0.0	0.3	8.0913e-09
0.0	0.35	8.4091e-09
0.0	0.4	8.7212e-09
0.0	0.45	9.02e-09
0.0	0.5	9.2943e-09
0.05	0.0	4.754e-11
0.05	0.05	3.0807e-08
0.05	0.1	3.7781e-08
0.05	0.15	4.0523e-08
0.05	0.2	4.2564e-08
0.05	0.25	4.4454e-08
0.05	0.3	4.6251e-08
0.05	0.35	4.7879e-08
0.05	0.4	4.9354e-08
0.05	0.45	5.0756e-08
0.05	0.5	5.212e-08
0.1	0.0	2.4621e-10
0.1	0.05	1.6132e-07
0.1	0.1	1.9926e-07
0.1	0.15	2.1381e-07
0.1	0.2	2.236e-07
0.1	0.25	2.3162e-07
0.1	0.3	2.3895e-07
0.1	0.35	2.4599e-07
0.1	0.4	2.528e-07
0.1	0.45	2.594e-07
0.1	0.5	2.6575e-07
0.15	0.0	9.4903e-10
0.15	0.05	6.6717e-07
0.15	0.1	8.4276e-07
0.15	0.15	8.9851e-07
0.15	0.2	9.3028e-07
0.15	0.25	9.5588e-07
0.15	0.3	9.7808e-07
0.15	0.35	9.9783e-07
0.15	0.4	1.0161e-06
0.15	0.45	1.0333e-06
0.15	0.5	1.0497e-06
0.2	0.0	2.4836e-09
0.2	0.05	1.8722e-06
0.2	0.1	2.4685e-06
0.2	0.15	2.6333e-06
0.2	0.2	2.7024e-06
0.2	0.25	2.7494e-06
0.2	0.3	2.7889e-06
0.2	0.35	2.8266e-06
0.2	0.4	2.8581e-06
0.2	0.45	2.8869e-06
0.2	0.5	2.9136e-06
0.25	0.0	4.6265e-09
0.25	0.05	3.7004e-06
0.25	0.1	5.1746e-06
0.25	0.15	5.5906e-06
0.25	0.2	5.7265e-06
0.25	0.25	5.7946e-06
0.25	0.3	5.8458e-06
0.25	0.35	5.89e-06
0.25	0.4	5.9298e-06
0.25	0.45	5.9662e-06
0.25	0.5	5.9998e-06
0.3	0.0	7.01e-09
0.3	0.05	5.8303e-06
0.3	0.1	8.6915e-06
0.3	0.15	9.6084e-06
0.3	0.2	9.8533e-06
0.3	0.25	9.9587e-06
0.3	0.3	1.0022e-05
0.3	0.35	1.0072e-05
0.3	0.4	1.0116e-05
0.3	0.45	1.0156e-05
0.3	0.5	1.0193e-05
0.35	0.0	9.3281e-09
0.35	0.05	7.9796e-06
0.35	0.1	1.2649e-05
0.35	0.15	1.4427e-05
0.35	0.2	1.4916e-05
0.35	0.25	1.5072e-05
0.35	0.3	1.5152e-05
0.35	0.35	1.5215e-05
0.35	0.4	1.5264e-05
0.35	0.45	1.5306e-05
0.35	0.5	1.5345e-05
0.4	0.0	1.1422e-08
0.4	0.05	9.971e-06
0.4	0.1	1.6682e-05
0.4	0.15	1.9776e-05
0.4	0.2	2.0718e-05
0.4	0.25	2.1002e-05
0.4	0.3	2.1114e-05
0.4	0.35	2.1182e-05
0.4	0.4	2.1235e-05
0.4	0.45	2.1281e-05
0.4	0.5	2.1321e-05
0.45	0.0	1.3237e-08
0.45	0.05	1.1731e-05
0.45	0.1	2.0492e-05
0.45	0.15	2.5284e-05
0.45	0.2	2.7079e-05
0.45	0.25	2.7608e-05
0.45	0.3	2.7787e-05
0.45	0.35	2.7875e-05
0.45	0.4	2.7936e-05
0.45	0.45	2.799e-05
0.45	0.5	2.8034e-05
0.5	0.0	1.4773e-08
0.5	0.05	1.3251e-05
0.5	0.1	2.3901e-05
0.5	0.15	3.0681e-05
0.5	0.2	3.3752e-05
0.5	0.25	3.4759e-05
0.5	0.3	3.5077e-05
0.5	0.35	3.5214e-05
0.5	0.4	3.5291e-05
0.5	0.45	3.5347e-05
0.5	0.5	3.5393e-05
