vg	vd	ids
0.0	0.0	5.115e-12
0.0	0.05	8.8443e-10
0.0	0.1	1.0332e-09
0.0	0.15	1.0688e-09
0.0	0.2	1.0859e-09
0.0	0.25	1.0989e-09
0.0	0.3	1.1102e-09
0.0	0.35	1.1206e-09
0.0	0.4	1.1302e-09
0.0	0.45	1.1393e-09
0.0	0.5	1.1478e-09
0.05	0.0	1.9628e-11
0.05	0.05	5.7478e-09
0.05	0.1	6.7352e-09
0.05	0.15	6.9707e-09
0.05	0.2	7.0821e-09
0.05	0.25	7.1667e-09
0.05	0.3	7.2416e-09
0.05	0.35	7.3104e-09
0.05	0.4	7.3747e-09
0.05	0.45	7.4351e-09
0.05	0.5	7.4922e-09
0.1	0.0	1.2282e-10
0.1	0.05	3.6288e-08
0.1	0.1	4.268e-08
0.1	0.15	4.419e-08
0.1	0.2	4.4893e-08
0.1	0.25	4.5428e-08
0.1	0.3	4.5902e-08
0.1	0.35	4.6336e-08
0.1	0.4	4.6736e-08
0.1	0.45	4.7105e-08
0.1	0.5	4.7445e-08
0.15	0.0	6.7824e-10
0.15	0.05	2.0436e-07
0.15	0.1	2.4373e-07
0.15	0.15	2.527e-07
0.15	0.2	2.5648e-07
0.15	0.25	2.5915e-07
0.15	0.3	2.6138e-07
0.15	0.35	2.6334e-07
0.15	0.4	2.6511e-07
0.15	0.45	2.6672e-07
0.15	0.5	2.682e-07
0.2	0.0	2.4127e-09
0.2	0.05	8.241e-07
0.2	0.1	1.0278e-06
0.2	0.15	1.0716e-06
0.2	0.2	1.0855e-06
0.2	0.25	1.0935e-06
0.2	0.3	1.0998e-06
0.2	0.35	1.1052e-06
0.2	0.4	1.11e-06
0.2	0.45	1.1143e-06
0.2	0.5	1.1183e-06
0.25	0.0	5.3273e-09
0.25	0.05	2.0455e-06
0.25	0.1	2.7685e-06
0.25	0.15	2.9388e-06
0.25	0.2	2.9814e-06
0.25	0.25	2.9986e-06
0.25	0.3	3.0098e-06
0.25	0.35	3.0189e-06
0.25	0.4	3.0268e-06
0.25	0.45	3.0337e-06
0.25	0.5	3.0406e-06
0.3	0.0	8.6544e-09
0.3	0.05	3.5416e-06
0.3	0.1	5.2549e-06
0.3	0.15	5.7715e-06
0.3	0.2	5.8939e-06
0.3	0.25	5.9309e-06
0.3	0.3	5.9491e-06
0.3	0.35	5.962e-06
0.3	0.4	5.9736e-06
0.3	0.45	5.9828e-06
0.3	0.5	5.9907e-06
0.35	0.0	1.1877e-08
0.35	0.05	5.0004e-06
0.35	0.1	8.0418e-06
0.35	0.15	9.243e-06
0.35	0.2	9.5713e-06
0.35	0.25	9.6567e-06
0.35	0.3	9.6884e-06
0.35	0.35	9.7068e-06
0.35	0.4	9.7204e-06
0.35	0.45	9.7318e-06
0.35	0.5	9.7425e-06
0.4	0.0	1.4768e-08
0.4	0.05	6.2764e-06
0.4	0.1	1.0744e-05
0.4	0.15	1.2974e-05
0.4	0.2	1.3763e-05
0.4	0.25	1.3968e-05
0.4	0.3	1.4034e-05
0.4	0.35	1.4063e-05
0.4	0.4	1.4082e-05
0.4	0.45	1.4096e-05
0.4	0.5	1.4107e-05
0.45	0.0	1.727e-08
0.45	0.05	7.2897e-06
0.45	0.1	1.3113e-05
0.45	0.15	1.664e-05
0.45	0.2	1.8214e-05
0.45	0.25	1.8697e-05
0.45	0.3	1.8834e-05
0.45	0.35	1.8884e-05
0.45	0.4	1.8911e-05
0.45	0.45	1.893e-05
0.45	0.5	1.8945e-05
0.5	0.0	1.9418e-08
0.5	0.05	8.1263e-06
0.5	0.1	1.5059e-05
0.5	0.15	1.9895e-05
0.5	0.2	2.2559e-05
0.5	0.25	2.3631e-05
0.5	0.3	2.3947e-05
0.5	0.35	2.4052e-05
0.5	0.4	2.4095e-05
0.5	0.45	2.4119e-05
0.5	0.5	2.4136e-05
