vg	vd	ids
0.0	0.0	9.3709e-12
0.0	0.05	4.5498e-09
0.0	0.1	5.3652e-09
0.0	0.15	5.5847e-09
0.0	0.2	5.7071e-09
0.0	0.25	5.8094e-09
0.0	0.3	5.9036e-09
0.0	0.35	5.9918e-09
0.0	0.4	6.0746e-09
0.0	0.45	6.1526e-09
0.0	0.5	6.2266e-09
0.05	0.0	5.1895e-11
0.05	0.05	2.8628e-08
0.05	0.1	3.3861e-08
0.05	0.15	3.5255e-08
0.05	0.2	3.6013e-08
0.05	0.25	3.6628e-08
0.05	0.3	3.7183e-08
0.05	0.35	3.7698e-08
0.05	0.4	3.8182e-08
0.05	0.45	3.8641e-08
0.05	0.5	3.9078e-08
0.1	0.0	2.8198e-10
0.1	0.05	1.6678e-07
0.1	0.1	1.9902e-07
0.1	0.15	2.0716e-07
0.1	0.2	2.1119e-07
0.1	0.25	2.143e-07
0.1	0.3	2.1707e-07
0.1	0.35	2.196e-07
0.1	0.4	2.2195e-07
0.1	0.45	2.2415e-07
0.1	0.5	2.2621e-07
0.15	0.0	1.143e-09
0.15	0.05	7.5145e-07
0.15	0.1	9.2295e-07
0.15	0.15	9.6206e-07
0.15	0.2	9.7733e-07
0.15	0.25	9.8765e-07
0.15	0.3	9.9634e-07
0.15	0.35	1.0041e-06
0.15	0.4	1.0113e-06
0.15	0.45	1.0179e-06
0.15	0.5	1.024e-06
0.2	0.0	2.9252e-09
0.2	0.05	2.171e-06
0.2	0.1	2.8166e-06
0.2	0.15	2.96e-06
0.2	0.2	3.002e-06
0.2	0.25	3.0239e-06
0.2	0.3	3.0404e-06
0.2	0.35	3.0546e-06
0.2	0.4	3.0673e-06
0.2	0.45	3.0788e-06
0.2	0.5	3.0895e-06
0.25	0.0	5.3015e-09
0.25	0.05	4.2711e-06
0.25	0.1	5.9435e-06
0.25	0.15	6.3555e-06
0.25	0.2	6.4569e-06
0.25	0.25	6.4971e-06
0.25	0.3	6.5229e-06
0.25	0.35	6.5435e-06
0.25	0.4	6.5613e-06
0.25	0.45	6.5787e-06
0.25	0.5	6.5932e-06
0.3	0.0	7.8802e-09
0.3	0.05	6.7101e-06
0.3	0.1	9.9695e-06
0.3	0.15	1.0916e-05
0.3	0.2	1.115e-05
0.3	0.25	1.1224e-05
0.3	0.3	1.1264e-05
0.3	0.35	1.1292e-05
0.3	0.4	1.1316e-05
0.3	0.45	1.1338e-05
0.3	0.5	1.1357e-05
0.35	0.0	1.0429e-08
0.35	0.05	9.1848e-06
0.35	0.1	1.4509e-05
0.35	0.15	1.6401e-05
0.35	0.2	1.6885e-05
0.35	0.25	1.7021e-05
0.35	0.3	1.7081e-05
0.35	0.35	1.7119e-05
0.35	0.4	1.715e-05
0.35	0.45	1.7176e-05
0.35	0.5	1.7198e-05
0.4	0.0	1.2816e-08
0.4	0.05	1.1492e-05
0.4	0.1	1.9109e-05
0.4	0.15	2.2478e-05
0.4	0.2	2.3477e-05
0.4	0.25	2.3741e-05
0.4	0.3	2.3838e-05
0.4	0.35	2.3896e-05
0.4	0.4	2.3935e-05
0.4	0.45	2.3967e-05
0.4	0.5	2.3994e-05
0.45	0.0	1.5003e-08
0.45	0.05	1.3568e-05
0.45	0.1	2.3658e-05
0.45	0.15	2.8882e-05
0.45	0.2	3.0751e-05
0.45	0.25	3.1269e-05
0.45	0.3	3.1444e-05
0.45	0.35	3.1523e-05
0.45	0.4	3.1573e-05
0.45	0.45	3.1612e-05
0.45	0.5	3.1644e-05
0.5	0.0	1.6902e-08
0.5	0.05	1.5387e-05
0.5	0.1	2.7737e-05
0.5	0.15	3.5112e-05
0.5	0.2	3.841e-05
0.5	0.25	3.9453e-05
0.5	0.3	3.9782e-05
0.5	0.35	3.9906e-05
0.5	0.4	3.9974e-05
0.5	0.45	4.0022e-05
0.5	0.5	4.006e-05
