vg	vd	ids
0.0	0.0	-2.3866e-15
0.0	0.05	1.432e-11
0.0	0.1	1.647e-11
0.0	0.15	1.6802e-11
0.0	0.2	1.6872e-11
0.0	0.25	1.6901e-11
0.0	0.3	1.6924e-11
0.0	0.35	1.6944e-11
0.0	0.4	1.6963e-11
0.0	0.45	1.698e-11
0.0	0.5	1.6997e-11
0.05	0.0	-4.6423e-15
0.05	0.05	9.7835e-11
0.05	0.1	1.1261e-10
0.05	0.15	1.1494e-10
0.05	0.2	1.1543e-10
0.05	0.25	1.1564e-10
0.05	0.3	1.158e-10
0.05	0.35	1.1594e-10
0.05	0.4	1.1608e-10
0.05	0.45	1.162e-10
0.05	0.5	1.1632e-10
0.1	0.0	-2.1029e-13
0.1	0.05	6.711e-10
0.1	0.1	7.7217e-10
0.1	0.15	7.8824e-10
0.1	0.2	7.9173e-10
0.1	0.25	7.9327e-10
0.1	0.3	7.9442e-10
0.1	0.35	7.9544e-10
0.1	0.4	7.9637e-10
0.1	0.45	7.9724e-10
0.1	0.5	7.9804e-10
0.15	0.0	-1.6276e-12
0.15	0.05	4.5133e-09
0.15	0.1	5.2078e-09
0.15	0.15	5.3185e-09
0.15	0.2	5.3431e-09
0.15	0.25	5.354e-09
0.15	0.3	5.3621e-09
0.15	0.35	5.3692e-09
0.15	0.4	5.3756e-09
0.15	0.45	5.3815e-09
0.15	0.5	5.387e-09
0.2	0.0	-6.039e-12
0.2	0.05	2.9632e-08
0.2	0.1	3.4335e-08
0.2	0.15	3.5099e-08
0.2	0.2	3.5268e-08
0.2	0.25	3.5343e-08
0.2	0.3	3.5397e-08
0.2	0.35	3.5444e-08
0.2	0.4	3.5486e-08
0.2	0.45	3.5524e-08
0.2	0.5	3.5559e-08
0.25	0.0	-8.4559e-13
0.25	0.05	1.7043e-07
0.25	0.1	2.0133e-07
0.25	0.15	2.0652e-07
0.25	0.2	2.0763e-07
0.25	0.25	2.0807e-07
0.25	0.3	2.0838e-07
0.25	0.35	2.0863e-07
0.25	0.4	2.0884e-07
0.25	0.45	2.0904e-07
0.25	0.5	2.0922e-07
0.3	0.0	8.0073e-11
0.3	0.05	6.6251e-07
0.3	0.1	8.3555e-07
0.3	0.15	8.6848e-07
0.3	0.2	8.7508e-07
0.3	0.25	8.7712e-07
0.3	0.3	8.7826e-07
0.3	0.35	8.7914e-07
0.3	0.4	8.7987e-07
0.3	0.45	8.8052e-07
0.3	0.5	8.8109e-07
0.35	0.0	2.4575e-10
0.35	0.05	1.5011e-06
0.35	0.1	2.1263e-06
0.35	0.15	2.2885e-06
0.35	0.2	2.3234e-06
0.35	0.25	2.332e-06
0.35	0.3	2.3358e-06
0.35	0.35	2.338e-06
0.35	0.4	2.3397e-06
0.35	0.45	2.3411e-06
0.35	0.5	2.3424e-06
0.4	0.0	4.3903e-10
0.4	0.05	2.3656e-06
0.4	0.1	3.7506e-06
0.4	0.15	4.2834e-06
0.4	0.2	4.4214e-06
0.4	0.25	4.4546e-06
0.4	0.3	4.4647e-06
0.4	0.35	4.4698e-06
0.4	0.4	4.473e-06
0.4	0.45	4.4755e-06
0.4	0.5	4.4776e-06
0.45	0.0	6.2084e-10
0.45	0.05	3.0999e-06
0.45	0.1	5.3189e-06
0.45	0.15	6.4912e-06
0.45	0.2	6.9051e-06
0.45	0.25	7.0222e-06
0.45	0.3	7.0527e-06
0.45	0.35	7.0633e-06
0.45	0.4	7.0689e-06
0.45	0.45	7.0732e-06
0.45	0.5	7.0764e-06
0.5	0.0	7.7138e-10
0.5	0.05	3.673e-06
0.5	0.1	6.6202e-06
0.5	0.15	8.5618e-06
0.5	0.2	9.4829e-06
0.5	0.25	9.8165e-06
0.5	0.3	9.9104e-06
0.5	0.35	9.9397e-06
0.5	0.4	9.9508e-06
0.5	0.45	9.9569e-06
0.5	0.5	9.9616e-06
