vg	vd	ids
0.0	0.0	3.6401e-12
0.0	0.05	8.6422e-10
0.0	0.1	1.0101e-09
0.0	0.15	1.0451e-09
0.0	0.2	1.062e-09
0.0	0.25	1.075e-09
0.0	0.3	1.0863e-09
0.0	0.35	1.0967e-09
0.0	0.4	1.1064e-09
0.0	0.45	1.1156e-09
0.0	0.5	1.1243e-09
0.05	0.0	2.2057e-11
0.05	0.05	5.6181e-09
0.05	0.1	6.584e-09
0.05	0.15	6.8152e-09
0.05	0.2	6.9252e-09
0.05	0.25	7.0092e-09
0.05	0.3	7.0838e-09
0.05	0.35	7.1528e-09
0.05	0.4	7.2174e-09
0.05	0.45	7.2784e-09
0.05	0.5	7.3363e-09
0.1	0.0	1.3678e-10
0.1	0.05	3.5494e-08
0.1	0.1	4.1746e-08
0.1	0.15	4.3226e-08
0.1	0.2	4.3919e-08
0.1	0.25	4.445e-08
0.1	0.3	4.4922e-08
0.1	0.35	4.5355e-08
0.1	0.4	4.5756e-08
0.1	0.45	4.6127e-08
0.1	0.5	4.647e-08
0.15	0.0	7.4185e-10
0.15	0.05	2.0038e-07
0.15	0.1	2.3893e-07
0.15	0.15	2.4772e-07
0.15	0.2	2.5145e-07
0.15	0.25	2.5409e-07
0.15	0.3	2.5631e-07
0.15	0.35	2.5827e-07
0.15	0.4	2.6004e-07
0.15	0.45	2.6166e-07
0.15	0.5	2.6316e-07
0.2	0.0	2.7066e-09
0.2	0.05	8.1269e-07
0.2	0.1	1.0127e-06
0.2	0.15	1.0557e-06
0.2	0.2	1.0694e-06
0.2	0.25	1.0774e-06
0.2	0.3	1.0837e-06
0.2	0.35	1.0891e-06
0.2	0.4	1.0939e-06
0.2	0.45	1.0983e-06
0.2	0.5	1.1023e-06
0.25	0.0	6.1153e-09
0.25	0.05	2.0285e-06
0.25	0.1	2.7421e-06
0.25	0.15	2.9096e-06
0.25	0.2	2.9516e-06
0.25	0.25	2.9687e-06
0.25	0.3	2.9799e-06
0.25	0.35	2.989e-06
0.25	0.4	2.9969e-06
0.25	0.45	3.0039e-06
0.25	0.5	3.0109e-06
0.3	0.0	1.0112e-08
0.3	0.05	3.5254e-06
0.3	0.1	5.2235e-06
0.3	0.15	5.7333e-06
0.3	0.2	5.854e-06
0.3	0.25	5.8905e-06
0.3	0.3	5.9086e-06
0.3	0.35	5.9215e-06
0.3	0.4	5.9332e-06
0.3	0.45	5.9424e-06
0.3	0.5	5.9504e-06
0.35	0.0	1.3993e-08
0.35	0.05	4.9919e-06
0.35	0.1	8.0169e-06
0.35	0.15	9.2061e-06
0.35	0.2	9.5299e-06
0.35	0.25	9.6141e-06
0.35	0.3	9.6456e-06
0.35	0.35	9.6639e-06
0.35	0.4	9.6776e-06
0.35	0.45	9.6889e-06
0.35	0.5	9.6998e-06
0.4	0.0	1.741e-08
0.4	0.05	6.2804e-06
0.4	0.1	1.0739e-05
0.4	0.15	1.2955e-05
0.4	0.2	1.3735e-05
0.4	0.25	1.3942e-05
0.4	0.3	1.4005e-05
0.4	0.35	1.4033e-05
0.4	0.4	1.4051e-05
0.4	0.45	1.4065e-05
0.4	0.5	1.4077e-05
0.45	0.0	2.0256e-08
0.45	0.05	7.3444e-06
0.45	0.1	1.3134e-05
0.45	0.15	1.6654e-05
0.45	0.2	1.8219e-05
0.45	0.25	1.8699e-05
0.45	0.3	1.8834e-05
0.45	0.35	1.8884e-05
0.45	0.4	1.891e-05
0.45	0.45	1.8929e-05
0.45	0.5	1.8944e-05
0.5	0.0	2.2586e-08
0.5	0.05	8.1986e-06
0.5	0.1	1.5098e-05
0.5	0.15	1.9942e-05
0.5	0.2	2.2609e-05
0.5	0.25	2.368e-05
0.5	0.3	2.3994e-05
0.5	0.35	2.4099e-05
0.5	0.4	2.4142e-05
0.5	0.45	2.4166e-05
0.5	0.5	2.4183e-05
