vg	vd	ids
0.0	0.0	6.6589e-12
0.0	0.05	3.9149e-09
0.0	0.1	4.5644e-09
0.0	0.15	4.7002e-09
0.0	0.2	4.7559e-09
0.0	0.25	4.7968e-09
0.0	0.3	4.833e-09
0.0	0.35	4.8664e-09
0.0	0.4	4.8976e-09
0.0	0.45	4.9268e-09
0.0	0.5	4.9543e-09
0.05	0.0	5.1671e-11
0.05	0.05	2.549e-08
0.05	0.1	2.9805e-08
0.05	0.15	3.0707e-08
0.05	0.2	3.1071e-08
0.05	0.25	3.1332e-08
0.05	0.3	3.156e-08
0.05	0.35	3.1768e-08
0.05	0.4	3.1961e-08
0.05	0.45	3.2141e-08
0.05	0.5	3.2309e-08
0.1	0.0	3.1782e-10
0.1	0.05	1.5455e-07
0.1	0.1	1.8242e-07
0.1	0.15	1.8814e-07
0.1	0.2	1.9028e-07
0.1	0.25	1.917e-07
0.1	0.3	1.9293e-07
0.1	0.35	1.9403e-07
0.1	0.4	1.9504e-07
0.1	0.45	1.9598e-07
0.1	0.5	1.9684e-07
0.15	0.0	1.3565e-09
0.15	0.05	7.227e-07
0.15	0.1	8.8144e-07
0.15	0.15	9.1316e-07
0.15	0.2	9.2291e-07
0.15	0.25	9.2849e-07
0.15	0.3	9.3291e-07
0.15	0.35	9.3676e-07
0.15	0.4	9.4022e-07
0.15	0.45	9.4336e-07
0.15	0.5	9.4625e-07
0.2	0.0	3.5467e-09
0.2	0.05	2.1177e-06
0.2	0.1	2.7471e-06
0.2	0.15	2.8832e-06
0.2	0.2	2.9169e-06
0.2	0.25	2.9319e-06
0.2	0.3	2.9423e-06
0.2	0.35	2.9508e-06
0.2	0.4	2.9582e-06
0.2	0.45	2.9649e-06
0.2	0.5	2.9708e-06
0.25	0.0	6.5666e-09
0.25	0.05	4.1948e-06
0.25	0.1	5.8457e-06
0.25	0.15	6.248e-06
0.25	0.2	6.3416e-06
0.25	0.25	6.3752e-06
0.25	0.3	6.395e-06
0.25	0.35	6.4102e-06
0.25	0.4	6.423e-06
0.25	0.45	6.4341e-06
0.25	0.5	6.4449e-06
0.3	0.0	9.9855e-09
0.3	0.05	6.5947e-06
0.3	0.1	9.8253e-06
0.3	0.15	1.077e-05
0.3	0.2	1.1001e-05
0.3	0.25	1.1069e-05
0.3	0.3	1.1103e-05
0.3	0.35	1.1127e-05
0.3	0.4	1.1146e-05
0.3	0.45	1.1164e-05
0.3	0.5	1.1179e-05
0.35	0.0	1.3466e-08
0.35	0.05	9.0328e-06
0.35	0.1	1.4312e-05
0.35	0.15	1.6211e-05
0.35	0.2	1.6691e-05
0.35	0.25	1.6832e-05
0.35	0.3	1.6888e-05
0.35	0.35	1.6923e-05
0.35	0.4	1.6949e-05
0.35	0.45	1.6972e-05
0.35	0.5	1.6991e-05
0.4	0.0	1.6793e-08
0.4	0.05	1.1325e-05
0.4	0.1	1.8845e-05
0.4	0.15	2.2237e-05
0.4	0.2	2.3255e-05
0.4	0.25	2.3523e-05
0.4	0.3	2.3617e-05
0.4	0.35	2.3667e-05
0.4	0.4	2.3706e-05
0.4	0.45	2.3735e-05
0.4	0.5	2.376e-05
0.45	0.0	1.9865e-08
0.45	0.05	1.3384e-05
0.45	0.1	2.3274e-05
0.45	0.15	2.8582e-05
0.45	0.2	3.0489e-05
0.45	0.25	3.102e-05
0.45	0.3	3.1197e-05
0.45	0.35	3.1273e-05
0.45	0.4	3.1319e-05
0.45	0.45	3.1355e-05
0.45	0.5	3.1384e-05
0.5	0.0	2.2671e-08
0.5	0.05	1.5194e-05
0.5	0.1	2.7278e-05
0.5	0.15	3.4742e-05
0.5	0.2	3.8092e-05
0.5	0.25	3.9167e-05
0.5	0.3	3.9504e-05
0.5	0.35	3.9628e-05
0.5	0.4	3.9694e-05
0.5	0.45	3.9738e-05
0.5	0.5	3.9774e-05
