vg	vd	ids
0.0	0.0	-2.2841e-15
0.0	0.05	1.3707e-11
0.0	0.1	1.5752e-11
0.0	0.15	1.6057e-11
0.0	0.2	1.6113e-11
0.0	0.25	1.6131e-11
0.0	0.3	1.6143e-11
0.0	0.35	1.6153e-11
0.0	0.4	1.6163e-11
0.0	0.45	1.6171e-11
0.0	0.5	1.6179e-11
0.05	0.0	-4.4414e-15
0.05	0.05	9.3836e-11
0.05	0.1	1.0791e-10
0.05	0.15	1.1006e-10
0.05	0.2	1.1045e-10
0.05	0.25	1.1058e-10
0.05	0.3	1.1067e-10
0.05	0.35	1.1074e-10
0.05	0.4	1.1081e-10
0.05	0.45	1.1087e-10
0.05	0.5	1.1093e-10
0.1	0.0	-2.0226e-13
0.1	0.05	6.4509e-10
0.1	0.1	7.4156e-10
0.1	0.15	7.5638e-10
0.1	0.2	7.5918e-10
0.1	0.25	7.6015e-10
0.1	0.3	7.6081e-10
0.1	0.35	7.6136e-10
0.1	0.4	7.6186e-10
0.1	0.45	7.6232e-10
0.1	0.5	7.6275e-10
0.15	0.0	-1.5708e-12
0.15	0.05	4.3495e-09
0.15	0.1	5.0139e-09
0.15	0.15	5.1162e-09
0.15	0.2	5.1361e-09
0.15	0.25	5.1433e-09
0.15	0.3	5.1481e-09
0.15	0.35	5.1521e-09
0.15	0.4	5.1557e-09
0.15	0.45	5.159e-09
0.15	0.5	5.1621e-09
0.2	0.0	-5.8483e-12
0.2	0.05	2.8654e-08
0.2	0.1	3.3166e-08
0.2	0.15	3.3877e-08
0.2	0.2	3.4018e-08
0.2	0.25	3.407e-08
0.2	0.3	3.4104e-08
0.2	0.35	3.4133e-08
0.2	0.4	3.4159e-08
0.2	0.45	3.4181e-08
0.2	0.5	3.4202e-08
0.25	0.0	-8.4226e-13
0.25	0.05	1.6572e-07
0.25	0.1	1.9553e-07
0.25	0.15	2.0044e-07
0.25	0.2	2.0142e-07
0.25	0.25	2.0176e-07
0.25	0.3	2.0198e-07
0.25	0.35	2.0216e-07
0.25	0.4	2.0231e-07
0.25	0.45	2.0244e-07
0.25	0.5	2.0256e-07
0.3	0.0	7.8468e-11
0.3	0.05	6.4841e-07
0.3	0.1	8.1682e-07
0.3	0.15	8.486e-07
0.3	0.2	8.5482e-07
0.3	0.25	8.5665e-07
0.3	0.3	8.5763e-07
0.3	0.35	8.5836e-07
0.3	0.4	8.5898e-07
0.3	0.45	8.5951e-07
0.3	0.5	8.5997e-07
0.35	0.0	2.4208e-10
0.35	0.05	1.4768e-06
0.35	0.1	2.0893e-06
0.35	0.15	2.2476e-06
0.35	0.2	2.2815e-06
0.35	0.25	2.2898e-06
0.35	0.3	2.2934e-06
0.35	0.35	2.2954e-06
0.35	0.4	2.2969e-06
0.35	0.45	2.2982e-06
0.35	0.5	2.2993e-06
0.4	0.0	4.3375e-10
0.4	0.05	2.336e-06
0.4	0.1	3.6988e-06
0.4	0.15	4.2219e-06
0.4	0.2	4.357e-06
0.4	0.25	4.3894e-06
0.4	0.3	4.3991e-06
0.4	0.35	4.4041e-06
0.4	0.4	4.4071e-06
0.4	0.45	4.4094e-06
0.4	0.5	4.4114e-06
0.45	0.0	6.1497e-10
0.45	0.05	3.0691e-06
0.45	0.1	5.2605e-06
0.45	0.15	6.4149e-06
0.45	0.2	6.8217e-06
0.45	0.25	6.937e-06
0.45	0.3	6.9667e-06
0.45	0.35	6.9771e-06
0.45	0.4	6.9825e-06
0.45	0.45	6.9866e-06
0.45	0.5	6.9896e-06
0.5	0.0	7.6572e-10
0.5	0.05	3.6438e-06
0.5	0.1	6.5625e-06
0.5	0.15	8.4803e-06
0.5	0.2	9.3875e-06
0.5	0.25	9.7162e-06
0.5	0.3	9.8086e-06
0.5	0.35	9.8374e-06
0.5	0.4	9.8482e-06
0.5	0.45	9.8541e-06
0.5	0.5	9.8587e-06
