vg	vd	ids
0.0	0.0	1.2325e-13
0.0	0.05	1.8079e-10
0.0	0.1	2.0795e-10
0.0	0.15	2.1239e-10
0.0	0.2	2.1346e-10
0.0	0.25	2.14e-10
0.0	0.3	2.1443e-10
0.0	0.35	2.1482e-10
0.0	0.4	2.1517e-10
0.0	0.45	2.155e-10
0.0	0.5	2.1581e-10
0.05	0.0	1.1157e-12
0.05	0.05	1.2231e-09
0.05	0.1	1.4102e-09
0.05	0.15	1.4409e-09
0.05	0.2	1.4485e-09
0.05	0.25	1.4524e-09
0.05	0.3	1.4554e-09
0.05	0.35	1.4581e-09
0.05	0.4	1.4606e-09
0.05	0.45	1.4628e-09
0.05	0.5	1.4649e-09
0.1	0.0	8.1806e-12
0.1	0.05	8.2295e-09
0.1	0.1	9.4977e-09
0.1	0.15	9.7103e-09
0.1	0.2	9.7634e-09
0.1	0.25	9.7905e-09
0.1	0.3	9.8117e-09
0.1	0.35	9.8303e-09
0.1	0.4	9.8471e-09
0.1	0.45	9.8624e-09
0.1	0.5	9.8766e-09
0.15	0.0	5.6941e-11
0.15	0.05	5.301e-08
0.15	0.1	6.1571e-08
0.15	0.15	6.302e-08
0.15	0.2	6.338e-08
0.15	0.25	6.3559e-08
0.15	0.3	6.3695e-08
0.15	0.35	6.3813e-08
0.15	0.4	6.3918e-08
0.15	0.45	6.4013e-08
0.15	0.5	6.4099e-08
0.2	0.0	3.0669e-10
0.2	0.05	2.8716e-07
0.2	0.1	3.4202e-07
0.2	0.15	3.516e-07
0.2	0.2	3.5381e-07
0.2	0.25	3.5477e-07
0.2	0.3	3.5545e-07
0.2	0.35	3.5601e-07
0.2	0.4	3.5651e-07
0.2	0.45	3.5695e-07
0.2	0.5	3.5734e-07
0.25	0.0	9.2816e-10
0.25	0.05	9.9857e-07
0.25	0.1	1.2765e-06
0.25	0.15	1.332e-06
0.25	0.2	1.3437e-06
0.25	0.25	1.3476e-06
0.25	0.3	1.3499e-06
0.25	0.35	1.3517e-06
0.25	0.4	1.3531e-06
0.25	0.45	1.3544e-06
0.25	0.5	1.3556e-06
0.3	0.0	1.7865e-09
0.3	0.05	2.1114e-06
0.3	0.1	2.9921e-06
0.3	0.15	3.2273e-06
0.3	0.2	3.2773e-06
0.3	0.25	3.2907e-06
0.3	0.3	3.2966e-06
0.3	0.35	3.3005e-06
0.3	0.4	3.3037e-06
0.3	0.45	3.3063e-06
0.3	0.5	3.3086e-06
0.35	0.0	2.6062e-09
0.35	0.05	3.2796e-06
0.35	0.1	5.1205e-06
0.35	0.15	5.7932e-06
0.35	0.2	5.9662e-06
0.35	0.25	6.0078e-06
0.35	0.3	6.0218e-06
0.35	0.35	6.0294e-06
0.35	0.4	6.0348e-06
0.35	0.45	6.0392e-06
0.35	0.5	6.0429e-06
0.4	0.0	3.3136e-09
0.4	0.05	4.3153e-06
0.4	0.1	7.2619e-06
0.4	0.15	8.6828e-06
0.4	0.2	9.1468e-06
0.4	0.25	9.2656e-06
0.4	0.3	9.3019e-06
0.4	0.35	9.3163e-06
0.4	0.4	9.3249e-06
0.4	0.45	9.3313e-06
0.4	0.5	9.3366e-06
0.45	0.0	3.8903e-09
0.45	0.05	5.155e-06
0.45	0.1	9.1503e-06
0.45	0.15	1.1499e-05
0.45	0.2	1.2566e-05
0.45	0.25	1.288e-05
0.45	0.3	1.2966e-05
0.45	0.35	1.2995e-05
0.45	0.4	1.3009e-05
0.45	0.45	1.3019e-05
0.45	0.5	1.3027e-05
0.5	0.0	4.3524e-09
0.5	0.05	5.8013e-06
0.5	0.1	1.0656e-05
0.5	0.15	1.4022e-05
0.5	0.2	1.5889e-05
0.5	0.25	1.6648e-05
0.5	0.3	1.6863e-05
0.5	0.35	1.6932e-05
0.5	0.4	1.6958e-05
0.5	0.45	1.6972e-05
0.5	0.5	1.6981e-05
