vg	vd	ids
0.0	0.0	-8.6864e-13
0.0	0.05	4.2576e-09
0.0	0.1	5.0242e-09
0.0	0.15	5.2318e-09
0.0	0.2	5.3481e-09
0.0	0.25	5.4456e-09
0.0	0.3	5.5357e-09
0.0	0.35	5.6201e-09
0.0	0.4	5.6994e-09
0.0	0.45	5.7743e-09
0.0	0.5	5.8456e-09
0.05	0.0	8.117e-13
0.05	0.05	2.6795e-08
0.05	0.1	3.1711e-08
0.05	0.15	3.3029e-08
0.05	0.2	3.3749e-08
0.05	0.25	3.4335e-08
0.05	0.3	3.4865e-08
0.05	0.35	3.5358e-08
0.05	0.4	3.5822e-08
0.05	0.45	3.6264e-08
0.05	0.5	3.6684e-08
0.1	0.0	1.3253e-11
0.1	0.05	1.566e-07
0.1	0.1	1.8696e-07
0.1	0.15	1.9469e-07
0.1	0.2	1.9854e-07
0.1	0.25	2.0153e-07
0.1	0.3	2.0419e-07
0.1	0.35	2.0664e-07
0.1	0.4	2.0891e-07
0.1	0.45	2.1103e-07
0.1	0.5	2.1302e-07
0.15	0.0	8.3188e-11
0.15	0.05	7.1377e-07
0.15	0.1	8.7646e-07
0.15	0.15	9.1375e-07
0.15	0.2	9.2848e-07
0.15	0.25	9.3854e-07
0.15	0.3	9.4704e-07
0.15	0.35	9.5468e-07
0.15	0.4	9.6168e-07
0.15	0.45	9.6817e-07
0.15	0.5	9.7423e-07
0.2	0.0	3.2166e-10
0.2	0.05	2.0926e-06
0.2	0.1	2.7118e-06
0.2	0.15	2.8493e-06
0.2	0.2	2.8899e-06
0.2	0.25	2.9114e-06
0.2	0.3	2.9277e-06
0.2	0.35	2.9417e-06
0.2	0.4	2.9543e-06
0.2	0.45	2.9658e-06
0.2	0.5	2.9764e-06
0.25	0.0	7.6168e-10
0.25	0.05	4.1778e-06
0.25	0.1	5.7764e-06
0.25	0.15	6.1724e-06
0.25	0.2	6.2701e-06
0.25	0.25	6.3094e-06
0.25	0.3	6.3348e-06
0.25	0.35	6.3552e-06
0.25	0.4	6.3729e-06
0.25	0.45	6.3902e-06
0.25	0.5	6.4047e-06
0.3	0.0	1.2751e-09
0.3	0.05	6.608e-06
0.3	0.1	9.7447e-06
0.3	0.15	1.0663e-05
0.3	0.2	1.0879e-05
0.3	0.25	1.095e-05
0.3	0.3	1.0989e-05
0.3	0.35	1.1017e-05
0.3	0.4	1.104e-05
0.3	0.45	1.1062e-05
0.3	0.5	1.1081e-05
0.35	0.0	1.7236e-09
0.35	0.05	9.0917e-06
0.35	0.1	1.4243e-05
0.35	0.15	1.6054e-05
0.35	0.2	1.6515e-05
0.35	0.25	1.6645e-05
0.35	0.3	1.6703e-05
0.35	0.35	1.6741e-05
0.35	0.4	1.6771e-05
0.35	0.45	1.6797e-05
0.35	0.5	1.6819e-05
0.4	0.0	2.0598e-09
0.4	0.05	1.1441e-05
0.4	0.1	1.8908e-05
0.4	0.15	2.2059e-05
0.4	0.2	2.2998e-05
0.4	0.25	2.3247e-05
0.4	0.3	2.334e-05
0.4	0.35	2.3397e-05
0.4	0.4	2.3436e-05
0.4	0.45	2.3467e-05
0.4	0.5	2.3495e-05
0.45	0.0	2.3064e-09
0.45	0.05	1.3563e-05
0.45	0.1	2.3421e-05
0.45	0.15	2.8418e-05
0.45	0.2	3.0166e-05
0.45	0.25	3.0645e-05
0.45	0.3	3.081e-05
0.45	0.35	3.0886e-05
0.45	0.4	3.0935e-05
0.45	0.45	3.0974e-05
0.45	0.5	3.1006e-05
0.5	0.0	2.5031e-09
0.5	0.05	1.5436e-05
0.5	0.1	2.7564e-05
0.5	0.15	3.4665e-05
0.5	0.2	3.7744e-05
0.5	0.25	3.8715e-05
0.5	0.3	3.9005e-05
0.5	0.35	3.9121e-05
0.5	0.4	3.9186e-05
0.5	0.45	3.9233e-05
0.5	0.5	3.9271e-05
