vg	vd	ids
0.0	0.0	1.4926e-13
0.0	0.05	1.8668e-11
0.0	0.1	2.1417e-11
0.0	0.15	2.1825e-11
0.0	0.2	2.1895e-11
0.0	0.25	2.1915e-11
0.0	0.3	2.1926e-11
0.0	0.35	2.1935e-11
0.0	0.4	2.1944e-11
0.0	0.45	2.1951e-11
0.0	0.5	2.1959e-11
0.05	0.0	6.2293e-13
0.05	0.05	1.2846e-10
0.05	0.1	1.4749e-10
0.05	0.15	1.5034e-10
0.05	0.2	1.5083e-10
0.05	0.25	1.5098e-10
0.05	0.3	1.5106e-10
0.05	0.35	1.5114e-10
0.05	0.4	1.512e-10
0.05	0.45	1.5126e-10
0.05	0.5	1.5131e-10
0.1	0.0	4.1317e-12
0.1	0.05	8.8586e-10
0.1	0.1	1.017e-09
0.1	0.15	1.0368e-09
0.1	0.2	1.0404e-09
0.1	0.25	1.0415e-09
0.1	0.3	1.0421e-09
0.1	0.35	1.0426e-09
0.1	0.4	1.0431e-09
0.1	0.45	1.0436e-09
0.1	0.5	1.044e-09
0.15	0.0	2.8809e-11
0.15	0.05	6.0236e-09
0.15	0.1	6.9292e-09
0.15	0.15	7.0669e-09
0.15	0.2	7.0923e-09
0.15	0.25	7.1005e-09
0.15	0.3	7.1056e-09
0.15	0.35	7.1097e-09
0.15	0.4	7.1133e-09
0.15	0.45	7.1165e-09
0.15	0.5	7.1195e-09
0.2	0.0	1.8796e-10
0.2	0.05	3.9318e-08
0.2	0.1	4.5492e-08
0.2	0.15	4.6453e-08
0.2	0.2	4.6635e-08
0.2	0.25	4.6696e-08
0.2	0.3	4.6734e-08
0.2	0.35	4.6764e-08
0.2	0.4	4.6791e-08
0.2	0.45	4.6814e-08
0.2	0.5	4.6835e-08
0.25	0.0	9.5017e-10
0.25	0.05	2.1724e-07
0.25	0.1	2.5787e-07
0.25	0.15	2.6458e-07
0.25	0.2	2.6586e-07
0.25	0.25	2.6628e-07
0.25	0.3	2.6652e-07
0.25	0.35	2.6671e-07
0.25	0.4	2.6687e-07
0.25	0.45	2.6701e-07
0.25	0.5	2.6713e-07
0.3	0.0	2.7382e-09
0.3	0.05	7.665e-07
0.3	0.1	9.8458e-07
0.3	0.15	1.0276e-06
0.3	0.2	1.0359e-06
0.3	0.25	1.0382e-06
0.3	0.3	1.0392e-06
0.3	0.35	1.04e-06
0.3	0.4	1.0406e-06
0.3	0.45	1.0412e-06
0.3	0.5	1.0416e-06
0.35	0.0	4.782e-09
0.35	0.05	1.592e-06
0.35	0.1	2.3165e-06
0.35	0.15	2.5218e-06
0.35	0.2	2.567e-06
0.35	0.25	2.5781e-06
0.35	0.3	2.5818e-06
0.35	0.35	2.5838e-06
0.35	0.4	2.5853e-06
0.35	0.45	2.5865e-06
0.35	0.5	2.5876e-06
0.4	0.0	6.534e-09
0.4	0.05	2.3925e-06
0.4	0.1	3.8881e-06
0.4	0.15	4.5105e-06
0.4	0.2	4.6995e-06
0.4	0.25	4.7432e-06
0.4	0.3	4.7552e-06
0.4	0.35	4.7605e-06
0.4	0.4	4.7635e-06
0.4	0.45	4.7657e-06
0.4	0.5	4.7675e-06
0.45	0.0	7.9314e-09
0.45	0.05	3.0466e-06
0.45	0.1	5.3189e-06
0.45	0.15	6.6145e-06
0.45	0.2	7.1571e-06
0.45	0.25	7.3161e-06
0.45	0.3	7.3566e-06
0.45	0.35	7.3695e-06
0.45	0.4	7.3757e-06
0.45	0.45	7.3794e-06
0.45	0.5	7.3821e-06
0.5	0.0	9.0018e-09
0.5	0.05	3.5329e-06
0.5	0.1	6.4489e-06
0.5	0.15	8.4726e-06
0.5	0.2	9.5983e-06
0.5	0.25	1.0049e-05
0.5	0.3	1.0185e-05
0.5	0.35	1.0223e-05
0.5	0.4	1.0237e-05
0.5	0.45	1.0243e-05
0.5	0.5	1.0247e-05
