vg	vd	ids
0.0	0.0	2.4326e-11
0.0	0.05	2.924e-09
0.0	0.1	3.4089e-09
0.0	0.15	3.5166e-09
0.0	0.2	3.5648e-09
0.0	0.25	3.6016e-09
0.0	0.3	3.6346e-09
0.0	0.35	3.6652e-09
0.0	0.4	3.6938e-09
0.0	0.45	3.7206e-09
0.0	0.5	3.7458e-09
0.05	0.0	1.5652e-10
0.05	0.05	1.8959e-08
0.05	0.1	2.2156e-08
0.05	0.15	2.2867e-08
0.05	0.2	2.318e-08
0.05	0.25	2.3415e-08
0.05	0.3	2.3623e-08
0.05	0.35	2.3813e-08
0.05	0.4	2.3989e-08
0.05	0.45	2.4153e-08
0.05	0.5	2.4307e-08
0.1	0.0	9.2362e-10
0.1	0.05	1.1592e-07
0.1	0.1	1.3646e-07
0.1	0.15	1.4092e-07
0.1	0.2	1.4276e-07
0.1	0.25	1.4407e-07
0.1	0.3	1.452e-07
0.1	0.35	1.4622e-07
0.1	0.4	1.4716e-07
0.1	0.45	1.4803e-07
0.1	0.5	1.4884e-07
0.15	0.0	3.9708e-09
0.15	0.05	5.6584e-07
0.15	0.1	6.8495e-07
0.15	0.15	7.0953e-07
0.15	0.2	7.1776e-07
0.15	0.25	7.2283e-07
0.15	0.3	7.2698e-07
0.15	0.35	7.3063e-07
0.15	0.4	7.3393e-07
0.15	0.45	7.3695e-07
0.15	0.5	7.3974e-07
0.2	0.0	1.023e-08
0.2	0.05	1.757e-06
0.2	0.1	2.2588e-06
0.2	0.15	2.3653e-06
0.2	0.2	2.3934e-06
0.2	0.25	2.4065e-06
0.2	0.3	2.4158e-06
0.2	0.35	2.4236e-06
0.2	0.4	2.4305e-06
0.2	0.45	2.4366e-06
0.2	0.5	2.4428e-06
0.25	0.0	1.7976e-08
0.25	0.05	3.5933e-06
0.25	0.1	4.9855e-06
0.25	0.15	5.3218e-06
0.25	0.2	5.4047e-06
0.25	0.25	5.433e-06
0.25	0.3	5.4497e-06
0.25	0.35	5.4626e-06
0.25	0.4	5.4735e-06
0.25	0.45	5.4831e-06
0.25	0.5	5.4916e-06
0.3	0.0	2.5729e-08
0.3	0.05	5.7186e-06
0.3	0.1	8.5036e-06
0.3	0.15	9.3697e-06
0.3	0.2	9.5693e-06
0.3	0.25	9.6324e-06
0.3	0.3	9.6613e-06
0.3	0.35	9.6811e-06
0.3	0.4	9.697e-06
0.3	0.45	9.7106e-06
0.3	0.5	9.7226e-06
0.35	0.0	3.2835e-08
0.35	0.05	7.8552e-06
0.35	0.1	1.2461e-05
0.35	0.15	1.4228e-05
0.35	0.2	1.4687e-05
0.35	0.25	1.481e-05
0.35	0.3	1.486e-05
0.35	0.35	1.4891e-05
0.35	0.4	1.4914e-05
0.35	0.45	1.4932e-05
0.35	0.5	1.4948e-05
0.4	0.0	3.909e-08
0.4	0.05	9.8289e-06
0.4	0.1	1.6473e-05
0.4	0.15	1.9601e-05
0.4	0.2	2.0553e-05
0.4	0.25	2.0816e-05
0.4	0.3	2.0902e-05
0.4	0.35	2.0946e-05
0.4	0.4	2.0975e-05
0.4	0.45	2.0999e-05
0.4	0.5	2.1019e-05
0.45	0.0	4.4522e-08
0.45	0.05	1.1567e-05
0.45	0.1	2.0242e-05
0.45	0.15	2.5088e-05
0.45	0.2	2.696e-05
0.45	0.25	2.75e-05
0.45	0.3	2.7663e-05
0.45	0.35	2.7731e-05
0.45	0.4	2.7771e-05
0.45	0.45	2.7804e-05
0.45	0.5	2.7829e-05
0.5	0.0	4.9225e-08
0.5	0.05	1.3062e-05
0.5	0.1	2.3592e-05
0.5	0.15	3.042e-05
0.5	0.2	3.3632e-05
0.5	0.25	3.4702e-05
0.5	0.3	3.5025e-05
0.5	0.35	3.5147e-05
0.5	0.4	3.5205e-05
0.5	0.45	3.5244e-05
0.5	0.5	3.5273e-05
