vg	vd	ids
0.0	0.0	2.9608e-11
0.0	0.05	5.8004e-09
0.0	0.1	6.8879e-09
0.0	0.15	7.2054e-09
0.0	0.2	7.3954e-09
0.0	0.25	7.5574e-09
0.0	0.3	7.707e-09
0.0	0.35	7.8474e-09
0.0	0.4	7.9804e-09
0.0	0.45	8.1077e-09
0.0	0.5	8.2305e-09
0.05	0.0	1.8518e-10
0.05	0.05	3.5855e-08
0.05	0.1	4.2771e-08
0.05	0.15	4.4751e-08
0.05	0.2	4.589e-08
0.05	0.25	4.6833e-08
0.05	0.3	4.7695e-08
0.05	0.35	4.8504e-08
0.05	0.4	4.9271e-08
0.05	0.45	4.9999e-08
0.05	0.5	5.0689e-08
0.1	0.0	1.0033e-09
0.1	0.05	2.0373e-07
0.1	0.1	2.4544e-07
0.1	0.15	2.5661e-07
0.1	0.2	2.6243e-07
0.1	0.25	2.6703e-07
0.1	0.3	2.7112e-07
0.1	0.35	2.749e-07
0.1	0.4	2.7842e-07
0.1	0.45	2.8172e-07
0.1	0.5	2.8486e-07
0.15	0.0	3.8235e-09
0.15	0.05	8.8286e-07
0.15	0.1	1.0951e-06
0.15	0.15	1.1456e-06
0.15	0.2	1.1662e-06
0.15	0.25	1.1805e-06
0.15	0.3	1.1926e-06
0.15	0.35	1.2036e-06
0.15	0.4	1.2136e-06
0.15	0.45	1.2229e-06
0.15	0.5	1.2316e-06
0.2	0.0	9.2068e-09
0.2	0.05	2.4699e-06
0.2	0.1	3.2265e-06
0.2	0.15	3.399e-06
0.2	0.2	3.4518e-06
0.2	0.25	3.4823e-06
0.2	0.3	3.5042e-06
0.2	0.35	3.523e-06
0.2	0.4	3.54e-06
0.2	0.45	3.5555e-06
0.2	0.5	3.5698e-06
0.25	0.0	1.6063e-08
0.25	0.05	4.8103e-06
0.25	0.1	6.6965e-06
0.25	0.15	7.1528e-06
0.25	0.2	7.2756e-06
0.25	0.25	7.3247e-06
0.25	0.3	7.357e-06
0.25	0.35	7.3834e-06
0.25	0.4	7.4063e-06
0.25	0.45	7.427e-06
0.25	0.5	7.4457e-06
0.3	0.0	2.3387e-08
0.3	0.05	7.52e-06
0.3	0.1	1.115e-05
0.3	0.15	1.2181e-05
0.3	0.2	1.2439e-05
0.3	0.25	1.2523e-05
0.3	0.3	1.257e-05
0.3	0.35	1.2605e-05
0.3	0.4	1.2635e-05
0.3	0.45	1.2661e-05
0.3	0.5	1.2684e-05
0.35	0.0	3.0599e-08
0.35	0.05	1.0294e-05
0.35	0.1	1.6157e-05
0.35	0.15	1.8231e-05
0.35	0.2	1.8757e-05
0.35	0.25	1.891e-05
0.35	0.3	1.898e-05
0.35	0.35	1.9031e-05
0.35	0.4	1.9069e-05
0.35	0.45	1.9101e-05
0.35	0.5	1.9129e-05
0.4	0.0	3.7345e-08
0.4	0.05	1.2932e-05
0.4	0.1	2.1413e-05
0.4	0.15	2.5054e-05
0.4	0.2	2.6092e-05
0.4	0.25	2.6387e-05
0.4	0.3	2.6496e-05
0.4	0.35	2.6559e-05
0.4	0.4	2.6606e-05
0.4	0.45	2.6645e-05
0.4	0.5	2.6678e-05
0.45	0.0	4.3462e-08
0.45	0.05	1.5327e-05
0.45	0.1	2.6521e-05
0.45	0.15	3.2238e-05
0.45	0.2	3.4256e-05
0.45	0.25	3.4823e-05
0.45	0.3	3.5009e-05
0.45	0.35	3.5098e-05
0.45	0.4	3.5157e-05
0.45	0.45	3.5204e-05
0.45	0.5	3.5247e-05
0.5	0.0	4.893e-08
0.5	0.05	1.7455e-05
0.5	0.1	3.1232e-05
0.5	0.15	3.9469e-05
0.5	0.2	4.2976e-05
0.5	0.25	4.4069e-05
0.5	0.3	4.4409e-05
0.5	0.35	4.4546e-05
0.5	0.4	4.4625e-05
0.5	0.45	4.4687e-05
0.5	0.5	4.4734e-05
