vg	vd	ids
0.0	0.0	8.3174e-12
0.0	0.05	1.9779e-09
0.0	0.1	2.3343e-09
0.0	0.15	2.4322e-09
0.0	0.2	2.4861e-09
0.0	0.25	2.5303e-09
0.0	0.3	2.571e-09
0.0	0.35	2.6096e-09
0.0	0.4	2.6465e-09
0.0	0.45	2.6819e-09
0.0	0.5	2.7158e-09
0.05	0.0	4.4614e-11
0.05	0.05	1.2496e-08
0.05	0.1	1.4784e-08
0.05	0.15	1.5406e-08
0.05	0.2	1.575e-08
0.05	0.25	1.6034e-08
0.05	0.3	1.6296e-08
0.05	0.35	1.6542e-08
0.05	0.4	1.6774e-08
0.05	0.45	1.6991e-08
0.05	0.5	1.7193e-08
0.1	0.0	2.5287e-10
0.1	0.05	7.529e-08
0.1	0.1	8.9496e-08
0.1	0.15	9.3306e-08
0.1	0.2	9.535e-08
0.1	0.25	9.6987e-08
0.1	0.3	9.8428e-08
0.1	0.35	9.972e-08
0.1	0.4	1.009e-07
0.1	0.45	1.0199e-07
0.1	0.5	1.0302e-07
0.15	0.0	1.159e-09
0.15	0.05	3.8047e-07
0.15	0.1	4.6201e-07
0.15	0.15	4.8196e-07
0.15	0.2	4.9083e-07
0.15	0.25	4.9729e-07
0.15	0.3	5.0288e-07
0.15	0.35	5.0793e-07
0.15	0.4	5.1253e-07
0.15	0.45	5.1675e-07
0.15	0.5	5.2062e-07
0.2	0.0	3.3009e-09
0.2	0.05	1.2895e-06
0.2	0.1	1.6484e-06
0.2	0.15	1.73e-06
0.2	0.2	1.7568e-06
0.2	0.25	1.7723e-06
0.2	0.3	1.7846e-06
0.2	0.35	1.7954e-06
0.2	0.4	1.805e-06
0.2	0.45	1.8138e-06
0.2	0.5	1.8218e-06
0.25	0.0	6.1201e-09
0.25	0.05	2.8117e-06
0.25	0.1	3.8766e-06
0.25	0.15	4.1461e-06
0.25	0.2	4.2143e-06
0.25	0.25	4.2429e-06
0.25	0.3	4.2619e-06
0.25	0.35	4.2775e-06
0.25	0.4	4.2911e-06
0.25	0.45	4.3032e-06
0.25	0.5	4.3143e-06
0.3	0.0	8.9123e-09
0.3	0.05	4.5994e-06
0.3	0.1	6.8586e-06
0.3	0.15	7.5547e-06
0.3	0.2	7.7289e-06
0.3	0.25	7.7827e-06
0.3	0.3	7.8107e-06
0.3	0.35	7.8311e-06
0.3	0.4	7.8481e-06
0.3	0.45	7.863e-06
0.3	0.5	7.8763e-06
0.35	0.0	1.1496e-08
0.35	0.05	6.376e-06
0.35	0.1	1.0195e-05
0.35	0.15	1.1684e-05
0.35	0.2	1.2072e-05
0.35	0.25	1.2185e-05
0.35	0.3	1.2229e-05
0.35	0.35	1.2257e-05
0.35	0.4	1.2278e-05
0.35	0.45	1.2295e-05
0.35	0.5	1.2311e-05
0.4	0.0	1.3689e-08
0.4	0.05	7.9877e-06
0.4	0.1	1.352e-05
0.4	0.15	1.6179e-05
0.4	0.2	1.7045e-05
0.4	0.25	1.7273e-05
0.4	0.3	1.735e-05
0.4	0.35	1.7389e-05
0.4	0.4	1.7418e-05
0.4	0.45	1.744e-05
0.4	0.5	1.7458e-05
0.45	0.0	1.5542e-08
0.45	0.05	9.3769e-06
0.45	0.1	1.6573e-05
0.45	0.15	2.0753e-05
0.45	0.2	2.2399e-05
0.45	0.25	2.2905e-05
0.45	0.3	2.3051e-05
0.45	0.35	2.3111e-05
0.45	0.4	2.3146e-05
0.45	0.45	2.3172e-05
0.45	0.5	2.3193e-05
0.5	0.0	1.7104e-08
0.5	0.05	1.0548e-05
0.5	0.1	1.9221e-05
0.5	0.15	2.496e-05
0.5	0.2	2.7891e-05
0.5	0.25	2.891e-05
0.5	0.3	2.9208e-05
0.5	0.35	2.9313e-05
0.5	0.4	2.9364e-05
0.5	0.45	2.9396e-05
0.5	0.5	2.9424e-05
