vg	vd	ids
0.0	0.0	-7.3435e-13
0.0	0.05	1.3861e-10
0.0	0.1	1.5924e-10
0.0	0.15	1.6239e-10
0.0	0.2	1.6298e-10
0.0	0.25	1.6318e-10
0.0	0.3	1.6332e-10
0.0	0.35	1.6343e-10
0.0	0.4	1.6353e-10
0.0	0.45	1.6362e-10
0.0	0.5	1.6371e-10
0.05	0.0	-4.822e-12
0.05	0.05	9.4012e-10
0.05	0.1	1.0827e-09
0.05	0.15	1.1045e-09
0.05	0.2	1.1087e-09
0.05	0.25	1.1102e-09
0.05	0.3	1.1112e-09
0.05	0.35	1.1121e-09
0.05	0.4	1.1128e-09
0.05	0.45	1.1135e-09
0.05	0.5	1.1142e-09
0.1	0.0	-3.2385e-11
0.1	0.05	6.3551e-09
0.1	0.1	7.3242e-09
0.1	0.15	7.4765e-09
0.1	0.2	7.5065e-09
0.1	0.25	7.5177e-09
0.1	0.3	7.5253e-09
0.1	0.35	7.5317e-09
0.1	0.4	7.5374e-09
0.1	0.45	7.5424e-09
0.1	0.5	7.5471e-09
0.15	0.0	-2.0516e-10
0.15	0.05	4.1407e-08
0.15	0.1	4.7988e-08
0.15	0.15	4.903e-08
0.15	0.2	4.9245e-08
0.15	0.25	4.9328e-08
0.15	0.3	4.9385e-08
0.15	0.35	4.9432e-08
0.15	0.4	4.9472e-08
0.15	0.45	4.9509e-08
0.15	0.5	4.9542e-08
0.2	0.0	-1.0364e-09
0.2	0.05	2.3236e-07
0.2	0.1	2.7525e-07
0.2	0.15	2.8244e-07
0.2	0.2	2.8393e-07
0.2	0.25	2.8448e-07
0.2	0.3	2.8484e-07
0.2	0.35	2.8514e-07
0.2	0.4	2.8539e-07
0.2	0.45	2.8561e-07
0.2	0.5	2.8581e-07
0.25	0.0	-3.1603e-09
0.25	0.05	8.5877e-07
0.25	0.1	1.0872e-06
0.25	0.15	1.131e-06
0.25	0.2	1.1399e-06
0.25	0.25	1.1427e-06
0.25	0.3	1.1442e-06
0.25	0.35	1.1455e-06
0.25	0.4	1.1465e-06
0.25	0.45	1.1473e-06
0.25	0.5	1.1481e-06
0.3	0.0	-6.0297e-09
0.3	0.05	1.9035e-06
0.3	0.1	2.6772e-06
0.3	0.15	2.8699e-06
0.3	0.2	2.9112e-06
0.3	0.25	2.9221e-06
0.3	0.3	2.9268e-06
0.3	0.35	2.93e-06
0.3	0.4	2.9325e-06
0.3	0.45	2.9346e-06
0.3	0.5	2.9365e-06
0.35	0.0	-8.9158e-09
0.35	0.05	3.0549e-06
0.35	0.1	4.7334e-06
0.35	0.15	5.3074e-06
0.35	0.2	5.4566e-06
0.35	0.25	5.4918e-06
0.35	0.3	5.5037e-06
0.35	0.35	5.5101e-06
0.35	0.4	5.5146e-06
0.35	0.45	5.5184e-06
0.35	0.5	5.5215e-06
0.4	0.0	-1.1489e-08
0.4	0.05	4.1104e-06
0.4	0.1	6.8707e-06
0.4	0.15	8.1191e-06
0.4	0.2	8.5263e-06
0.4	0.25	8.6291e-06
0.4	0.3	8.6605e-06
0.4	0.35	8.6729e-06
0.4	0.4	8.6803e-06
0.4	0.45	8.686e-06
0.4	0.5	8.6906e-06
0.45	0.0	-1.3615e-08
0.45	0.05	5.0028e-06
0.45	0.1	8.8289e-06
0.45	0.15	1.0998e-05
0.45	0.2	1.189e-05
0.45	0.25	1.216e-05
0.45	0.3	1.2234e-05
0.45	0.35	1.2259e-05
0.45	0.4	1.2272e-05
0.45	0.45	1.228e-05
0.45	0.5	1.2287e-05
0.5	0.0	-1.5292e-08
0.5	0.05	5.7189e-06
0.5	0.1	1.0475e-05
0.5	0.15	1.3658e-05
0.5	0.2	1.5295e-05
0.5	0.25	1.5907e-05
0.5	0.3	1.6087e-05
0.5	0.35	1.6146e-05
0.5	0.4	1.6168e-05
0.5	0.45	1.618e-05
0.5	0.5	1.6189e-05
