vg	vd	ids
0.0	0.0	2.2396e-11
0.0	0.05	2.7881e-09
0.0	0.1	3.2396e-09
0.0	0.15	3.3322e-09
0.0	0.2	3.369e-09
0.0	0.25	3.3956e-09
0.0	0.3	3.419e-09
0.0	0.35	3.4405e-09
0.0	0.4	3.4604e-09
0.0	0.45	3.4791e-09
0.0	0.5	3.4967e-09
0.05	0.0	1.4697e-10
0.05	0.05	1.8246e-08
0.05	0.1	2.125e-08
0.05	0.15	2.1868e-08
0.05	0.2	2.2111e-08
0.05	0.25	2.2284e-08
0.05	0.3	2.2434e-08
0.05	0.35	2.257e-08
0.05	0.4	2.2696e-08
0.05	0.45	2.2813e-08
0.05	0.5	2.2922e-08
0.1	0.0	8.8481e-10
0.1	0.05	1.1284e-07
0.1	0.1	1.3238e-07
0.1	0.15	1.3635e-07
0.1	0.2	1.3782e-07
0.1	0.25	1.3881e-07
0.1	0.3	1.3965e-07
0.1	0.35	1.404e-07
0.1	0.4	1.4109e-07
0.1	0.45	1.4173e-07
0.1	0.5	1.4231e-07
0.15	0.0	3.876e-09
0.15	0.05	5.578e-07
0.15	0.1	6.734e-07
0.15	0.15	6.9625e-07
0.15	0.2	7.0329e-07
0.15	0.25	7.0735e-07
0.15	0.3	7.1059e-07
0.15	0.35	7.1341e-07
0.15	0.4	7.1595e-07
0.15	0.45	7.1825e-07
0.15	0.5	7.2037e-07
0.2	0.0	1.0113e-08
0.2	0.05	1.7451e-06
0.2	0.1	2.2409e-06
0.2	0.15	2.3445e-06
0.2	0.2	2.3707e-06
0.2	0.25	2.3822e-06
0.2	0.3	2.3902e-06
0.2	0.35	2.3967e-06
0.2	0.4	2.4025e-06
0.2	0.45	2.4075e-06
0.2	0.5	2.4121e-06
0.25	0.0	1.7921e-08
0.25	0.05	3.5785e-06
0.25	0.1	4.9652e-06
0.25	0.15	5.2991e-06
0.25	0.2	5.3802e-06
0.25	0.25	5.407e-06
0.25	0.3	5.4224e-06
0.25	0.35	5.4341e-06
0.25	0.4	5.4439e-06
0.25	0.45	5.4524e-06
0.25	0.5	5.46e-06
0.3	0.0	2.5781e-08
0.3	0.05	5.7e-06
0.3	0.1	8.4809e-06
0.3	0.15	9.3489e-06
0.3	0.2	9.548e-06
0.3	0.25	9.6099e-06
0.3	0.3	9.6377e-06
0.3	0.35	9.6565e-06
0.3	0.4	9.6715e-06
0.3	0.45	9.6842e-06
0.3	0.5	9.6953e-06
0.35	0.0	3.2977e-08
0.35	0.05	7.8291e-06
0.35	0.1	1.2431e-05
0.35	0.15	1.4206e-05
0.35	0.2	1.4669e-05
0.35	0.25	1.4793e-05
0.35	0.3	1.4841e-05
0.35	0.35	1.4872e-05
0.35	0.4	1.4894e-05
0.35	0.45	1.4911e-05
0.35	0.5	1.4926e-05
0.4	0.0	3.9294e-08
0.4	0.05	9.7924e-06
0.4	0.1	1.6428e-05
0.4	0.15	1.957e-05
0.4	0.2	2.0533e-05
0.4	0.25	2.0799e-05
0.4	0.3	2.0885e-05
0.4	0.35	2.0927e-05
0.4	0.4	2.0957e-05
0.4	0.45	2.098e-05
0.4	0.5	2.0999e-05
0.45	0.0	4.4771e-08
0.45	0.05	1.152e-05
0.45	0.1	2.0174e-05
0.45	0.15	2.5031e-05
0.45	0.2	2.6925e-05
0.45	0.25	2.7473e-05
0.45	0.3	2.7638e-05
0.45	0.35	2.7705e-05
0.45	0.4	2.7745e-05
0.45	0.45	2.7777e-05
0.45	0.5	2.7802e-05
0.5	0.0	4.9519e-08
0.5	0.05	1.3006e-05
0.5	0.1	2.3496e-05
0.5	0.15	3.0331e-05
0.5	0.2	3.3564e-05
0.5	0.25	3.4649e-05
0.5	0.3	3.4978e-05
0.5	0.35	3.5101e-05
0.5	0.4	3.5159e-05
0.5	0.45	3.5197e-05
0.5	0.5	3.5226e-05
