vg	vd	ids
0.0	0.0	1.9315e-11
0.0	0.05	3.9096e-09
0.0	0.1	4.5564e-09
0.0	0.15	4.6919e-09
0.0	0.2	4.7476e-09
0.0	0.25	4.7885e-09
0.0	0.3	4.8248e-09
0.0	0.35	4.8582e-09
0.0	0.4	4.8895e-09
0.0	0.45	4.9188e-09
0.0	0.5	4.9464e-09
0.05	0.0	1.3136e-10
0.05	0.05	2.5461e-08
0.05	0.1	2.9759e-08
0.05	0.15	3.0659e-08
0.05	0.2	3.1022e-08
0.05	0.25	3.1284e-08
0.05	0.3	3.1512e-08
0.05	0.35	3.1721e-08
0.05	0.4	3.1914e-08
0.05	0.45	3.2095e-08
0.05	0.5	3.2264e-08
0.1	0.0	7.7412e-10
0.1	0.05	1.5442e-07
0.1	0.1	1.822e-07
0.1	0.15	1.8791e-07
0.1	0.2	1.9004e-07
0.1	0.25	1.9149e-07
0.1	0.3	1.927e-07
0.1	0.35	1.938e-07
0.1	0.4	1.9481e-07
0.1	0.45	1.9575e-07
0.1	0.5	1.9662e-07
0.15	0.0	3.169e-09
0.15	0.05	7.2256e-07
0.15	0.1	8.8083e-07
0.15	0.15	9.1247e-07
0.15	0.2	9.222e-07
0.15	0.25	9.2778e-07
0.15	0.3	9.3221e-07
0.15	0.35	9.3607e-07
0.15	0.4	9.3953e-07
0.15	0.45	9.4269e-07
0.15	0.5	9.4559e-07
0.2	0.0	7.8418e-09
0.2	0.05	2.1205e-06
0.2	0.1	2.7466e-06
0.2	0.15	2.8824e-06
0.2	0.2	2.916e-06
0.2	0.25	2.931e-06
0.2	0.3	2.9414e-06
0.2	0.35	2.9499e-06
0.2	0.4	2.9574e-06
0.2	0.45	2.964e-06
0.2	0.5	2.97e-06
0.25	0.0	1.3729e-08
0.25	0.05	4.1986e-06
0.25	0.1	5.8471e-06
0.25	0.15	6.2486e-06
0.25	0.2	6.3421e-06
0.25	0.25	6.3757e-06
0.25	0.3	6.3955e-06
0.25	0.35	6.4108e-06
0.25	0.4	6.4235e-06
0.25	0.45	6.4347e-06
0.25	0.5	6.4455e-06
0.3	0.0	1.9925e-08
0.3	0.05	6.6043e-06
0.3	0.1	9.8324e-06
0.3	0.15	1.0775e-05
0.3	0.2	1.1006e-05
0.3	0.25	1.1074e-05
0.3	0.3	1.1108e-05
0.3	0.35	1.1132e-05
0.3	0.4	1.1152e-05
0.3	0.45	1.1169e-05
0.3	0.5	1.1184e-05
0.35	0.0	2.5936e-08
0.35	0.05	9.0495e-06
0.35	0.1	1.4328e-05
0.35	0.15	1.6226e-05
0.35	0.2	1.6704e-05
0.35	0.25	1.6845e-05
0.35	0.3	1.6902e-05
0.35	0.35	1.6936e-05
0.35	0.4	1.6963e-05
0.35	0.45	1.6985e-05
0.35	0.5	1.7004e-05
0.4	0.0	3.1504e-08
0.4	0.05	1.1348e-05
0.4	0.1	1.8879e-05
0.4	0.15	2.2264e-05
0.4	0.2	2.3281e-05
0.4	0.25	2.3548e-05
0.4	0.3	2.3643e-05
0.4	0.35	2.3693e-05
0.4	0.4	2.3732e-05
0.4	0.45	2.3761e-05
0.4	0.5	2.3785e-05
0.45	0.0	3.6523e-08
0.45	0.05	1.3411e-05
0.45	0.1	2.3309e-05
0.45	0.15	2.862e-05
0.45	0.2	3.053e-05
0.45	0.25	3.1061e-05
0.45	0.3	3.1237e-05
0.45	0.35	3.1313e-05
0.45	0.4	3.136e-05
0.45	0.45	3.1396e-05
0.45	0.5	3.1425e-05
0.5	0.0	4.1017e-08
0.5	0.05	1.522e-05
0.5	0.1	2.7316e-05
0.5	0.15	3.4791e-05
0.5	0.2	3.8145e-05
0.5	0.25	3.9223e-05
0.5	0.3	3.9561e-05
0.5	0.35	3.9686e-05
0.5	0.4	3.9751e-05
0.5	0.45	3.9796e-05
0.5	0.5	3.9831e-05
