vg	vd	ids
0.0	0.0	-7.1074e-13
0.0	0.05	5.9291e-10
0.0	0.1	6.8522e-10
0.0	0.15	7.0191e-10
0.0	0.2	7.0716e-10
0.0	0.25	7.1049e-10
0.0	0.3	7.1332e-10
0.0	0.35	7.1591e-10
0.0	0.4	7.183e-10
0.0	0.45	7.2053e-10
0.0	0.5	7.2263e-10
0.05	0.0	-3.1298e-12
0.05	0.05	3.9467e-09
0.05	0.1	4.5784e-09
0.05	0.15	4.6925e-09
0.05	0.2	4.7287e-09
0.05	0.25	4.7514e-09
0.05	0.3	4.7706e-09
0.05	0.35	4.788e-09
0.05	0.4	4.804e-09
0.05	0.45	4.8188e-09
0.05	0.5	4.8326e-09
0.1	0.0	-1.7262e-11
0.1	0.05	2.5857e-08
0.1	0.1	3.0085e-08
0.1	0.15	3.0856e-08
0.1	0.2	3.1098e-08
0.1	0.25	3.1247e-08
0.1	0.3	3.1371e-08
0.1	0.35	3.1482e-08
0.1	0.4	3.1583e-08
0.1	0.45	3.1676e-08
0.1	0.5	3.1762e-08
0.15	0.0	-8.3885e-11
0.15	0.05	1.549e-07
0.15	0.1	1.8247e-07
0.15	0.15	1.8748e-07
0.15	0.2	1.8895e-07
0.15	0.25	1.8978e-07
0.15	0.3	1.9045e-07
0.15	0.35	1.9103e-07
0.15	0.4	1.9156e-07
0.15	0.45	1.9203e-07
0.15	0.5	1.9247e-07
0.2	0.0	-2.0706e-10
0.2	0.05	6.8158e-07
0.2	0.1	8.3876e-07
0.2	0.15	8.6802e-07
0.2	0.2	8.7519e-07
0.2	0.25	8.7844e-07
0.2	0.3	8.8079e-07
0.2	0.35	8.8275e-07
0.2	0.4	8.8448e-07
0.2	0.45	8.8602e-07
0.2	0.5	8.8742e-07
0.25	0.0	-6.7159e-11
0.25	0.05	1.807e-06
0.25	0.1	2.4167e-06
0.25	0.15	2.5485e-06
0.25	0.2	2.5775e-06
0.25	0.25	2.5872e-06
0.25	0.3	2.5929e-06
0.25	0.35	2.5973e-06
0.25	0.4	2.601e-06
0.25	0.45	2.6042e-06
0.25	0.5	2.6071e-06
0.3	0.0	5.9049e-10
0.3	0.05	3.2445e-06
0.3	0.1	4.7611e-06
0.3	0.15	5.1825e-06
0.3	0.2	5.279e-06
0.3	0.25	5.3059e-06
0.3	0.3	5.3181e-06
0.3	0.35	5.3263e-06
0.3	0.4	5.3328e-06
0.3	0.45	5.3389e-06
0.3	0.5	5.3437e-06
0.35	0.0	1.6206e-09
0.35	0.05	4.6992e-06
0.35	0.1	7.468e-06
0.35	0.15	8.4755e-06
0.35	0.2	8.7429e-06
0.35	0.25	8.8102e-06
0.35	0.3	8.8344e-06
0.35	0.35	8.8481e-06
0.35	0.4	8.8581e-06
0.35	0.45	8.8662e-06
0.35	0.5	8.8732e-06
0.4	0.0	2.756e-09
0.4	0.05	6.0287e-06
0.4	0.1	1.0197e-05
0.4	0.15	1.2133e-05
0.4	0.2	1.2752e-05
0.4	0.25	1.2917e-05
0.4	0.3	1.2967e-05
0.4	0.35	1.2989e-05
0.4	0.4	1.3003e-05
0.4	0.45	1.3015e-05
0.4	0.5	1.3024e-05
0.45	0.0	3.7863e-09
0.45	0.05	7.1745e-06
0.45	0.1	1.2678e-05
0.45	0.15	1.5812e-05
0.45	0.2	1.7104e-05
0.45	0.25	1.7479e-05
0.45	0.3	1.7584e-05
0.45	0.35	1.7624e-05
0.45	0.4	1.7645e-05
0.45	0.45	1.766e-05
0.45	0.5	1.7674e-05
0.5	0.0	4.6566e-09
0.5	0.05	8.1283e-06
0.5	0.1	1.4836e-05
0.5	0.15	1.9296e-05
0.5	0.2	2.1517e-05
0.5	0.25	2.2344e-05
0.5	0.3	2.2577e-05
0.5	0.35	2.2656e-05
0.5	0.4	2.2691e-05
0.5	0.45	2.2711e-05
0.5	0.5	2.2726e-05
