vg	vd	ids
0.0	0.0	6.7136e-12
0.0	0.05	2.1016e-09
0.0	0.1	2.5087e-09
0.0	0.15	2.6401e-09
0.0	0.2	2.7209e-09
0.0	0.25	2.7904e-09
0.0	0.3	2.8563e-09
0.0	0.35	2.9199e-09
0.0	0.4	2.9818e-09
0.0	0.45	3.0421e-09
0.0	0.5	3.1009e-09
0.05	0.0	4.3753e-11
0.05	0.05	1.2894e-08
0.05	0.1	1.5427e-08
0.05	0.15	1.6225e-08
0.05	0.2	1.6723e-08
0.05	0.25	1.716e-08
0.05	0.3	1.7574e-08
0.05	0.35	1.7971e-08
0.05	0.4	1.8352e-08
0.05	0.45	1.8713e-08
0.05	0.5	1.9048e-08
0.1	0.0	2.5432e-10
0.1	0.05	7.5245e-08
0.1	0.1	9.0358e-08
0.1	0.15	9.506e-08
0.1	0.2	9.797e-08
0.1	0.25	1.0045e-07
0.1	0.3	1.0266e-07
0.1	0.35	1.0463e-07
0.1	0.4	1.0642e-07
0.1	0.45	1.0809e-07
0.1	0.5	1.0969e-07
0.15	0.0	1.1357e-09
0.15	0.05	3.6952e-07
0.15	0.1	4.5243e-07
0.15	0.15	4.7573e-07
0.15	0.2	4.8756e-07
0.15	0.25	4.967e-07
0.15	0.3	5.0486e-07
0.15	0.35	5.1242e-07
0.15	0.4	5.1945e-07
0.15	0.45	5.2596e-07
0.15	0.5	5.3194e-07
0.2	0.0	3.1818e-09
0.2	0.05	1.2412e-06
0.2	0.1	1.5914e-06
0.2	0.15	1.6779e-06
0.2	0.2	1.7109e-06
0.2	0.25	1.7321e-06
0.2	0.3	1.7496e-06
0.2	0.35	1.7652e-06
0.2	0.4	1.7794e-06
0.2	0.45	1.7926e-06
0.2	0.5	1.8048e-06
0.25	0.0	5.833e-09
0.25	0.05	2.7273e-06
0.25	0.1	3.7493e-06
0.25	0.15	4.0089e-06
0.25	0.2	4.0837e-06
0.25	0.25	4.1196e-06
0.25	0.3	4.1456e-06
0.25	0.35	4.1675e-06
0.25	0.4	4.187e-06
0.25	0.45	4.2048e-06
0.25	0.5	4.2211e-06
0.3	0.0	8.3969e-09
0.3	0.05	4.5106e-06
0.3	0.1	6.682e-06
0.3	0.15	7.3359e-06
0.3	0.2	7.5025e-06
0.3	0.25	7.5621e-06
0.3	0.3	7.5968e-06
0.3	0.35	7.6237e-06
0.3	0.4	7.6468e-06
0.3	0.45	7.6674e-06
0.3	0.5	7.6861e-06
0.35	0.0	1.0639e-08
0.35	0.05	6.3192e-06
0.35	0.1	1.0018e-05
0.35	0.15	1.1389e-05
0.35	0.2	1.1754e-05
0.35	0.25	1.1868e-05
0.35	0.3	1.1917e-05
0.35	0.35	1.195e-05
0.35	0.4	1.1977e-05
0.35	0.45	1.2e-05
0.35	0.5	1.202e-05
0.4	0.0	1.2543e-08
0.4	0.05	7.993e-06
0.4	0.1	1.3409e-05
0.4	0.15	1.5865e-05
0.4	0.2	1.6655e-05
0.4	0.25	1.6868e-05
0.4	0.3	1.6945e-05
0.4	0.35	1.6988e-05
0.4	0.4	1.7022e-05
0.4	0.45	1.7048e-05
0.4	0.5	1.7071e-05
0.45	0.0	1.4156e-08
0.45	0.05	9.4209e-06
0.45	0.1	1.6582e-05
0.45	0.15	2.049e-05
0.45	0.2	2.1995e-05
0.45	0.25	2.243e-05
0.45	0.3	2.2565e-05
0.45	0.35	2.2626e-05
0.45	0.4	2.2664e-05
0.45	0.45	2.2694e-05
0.45	0.5	2.2719e-05
0.5	0.0	1.5541e-08
0.5	0.05	1.0667e-05
0.5	0.1	1.939e-05
0.5	0.15	2.4941e-05
0.5	0.2	2.7515e-05
0.5	0.25	2.8401e-05
0.5	0.3	2.8663e-05
0.5	0.35	2.876e-05
0.5	0.4	2.8812e-05
0.5	0.45	2.8848e-05
0.5	0.5	2.8877e-05
