vg	vd	ids
0.0	0.0	-6.9957e-13
0.0	0.05	3.5508e-09
0.0	0.1	4.1377e-09
0.0	0.15	4.2617e-09
0.0	0.2	4.3133e-09
0.0	0.25	4.3515e-09
0.0	0.3	4.3855e-09
0.0	0.35	4.417e-09
0.0	0.4	4.4465e-09
0.0	0.45	4.4742e-09
0.0	0.5	4.5005e-09
0.05	0.0	8.693e-13
0.05	0.05	2.3133e-08
0.05	0.1	2.7029e-08
0.05	0.15	2.7851e-08
0.05	0.2	2.8187e-08
0.05	0.25	2.8431e-08
0.05	0.3	2.8645e-08
0.05	0.35	2.8841e-08
0.05	0.4	2.9023e-08
0.05	0.45	2.9194e-08
0.05	0.5	2.9355e-08
0.1	0.0	1.2636e-11
0.1	0.05	1.4108e-07
0.1	0.1	1.6632e-07
0.1	0.15	1.7153e-07
0.1	0.2	1.7351e-07
0.1	0.25	1.7487e-07
0.1	0.3	1.7603e-07
0.1	0.35	1.7708e-07
0.1	0.4	1.7804e-07
0.1	0.45	1.7893e-07
0.1	0.5	1.7976e-07
0.15	0.0	7.9352e-11
0.15	0.05	6.7211e-07
0.15	0.1	8.1739e-07
0.15	0.15	8.4642e-07
0.15	0.2	8.5549e-07
0.15	0.25	8.6079e-07
0.15	0.3	8.6502e-07
0.15	0.35	8.6874e-07
0.15	0.4	8.7208e-07
0.15	0.45	8.7515e-07
0.15	0.5	8.7797e-07
0.2	0.0	3.0972e-10
0.2	0.05	2.017e-06
0.2	0.1	2.6036e-06
0.2	0.15	2.7268e-06
0.2	0.2	2.7585e-06
0.2	0.25	2.7728e-06
0.2	0.3	2.7829e-06
0.2	0.35	2.7912e-06
0.2	0.4	2.7985e-06
0.2	0.45	2.805e-06
0.2	0.5	2.8109e-06
0.25	0.0	7.3916e-10
0.25	0.05	4.0581e-06
0.25	0.1	5.6083e-06
0.25	0.15	5.9872e-06
0.25	0.2	6.0756e-06
0.25	0.25	6.1077e-06
0.25	0.3	6.127e-06
0.25	0.35	6.1419e-06
0.25	0.4	6.1544e-06
0.25	0.45	6.1654e-06
0.25	0.5	6.1761e-06
0.3	0.0	1.2456e-09
0.3	0.05	6.4441e-06
0.3	0.1	9.5065e-06
0.3	0.15	1.0406e-05
0.3	0.2	1.0614e-05
0.3	0.25	1.0678e-05
0.3	0.3	1.0711e-05
0.3	0.35	1.0734e-05
0.3	0.4	1.0753e-05
0.3	0.45	1.0771e-05
0.3	0.5	1.0785e-05
0.35	0.0	1.6919e-09
0.35	0.05	8.8936e-06
0.35	0.1	1.3935e-05
0.35	0.15	1.5721e-05
0.35	0.2	1.6174e-05
0.35	0.25	1.6299e-05
0.35	0.3	1.6352e-05
0.35	0.35	1.6386e-05
0.35	0.4	1.6412e-05
0.35	0.45	1.6434e-05
0.35	0.5	1.6453e-05
0.4	0.0	2.028e-09
0.4	0.05	1.1221e-05
0.4	0.1	1.8543e-05
0.4	0.15	2.1648e-05
0.4	0.2	2.2582e-05
0.4	0.25	2.2826e-05
0.4	0.3	2.2915e-05
0.4	0.35	2.2967e-05
0.4	0.4	2.3003e-05
0.4	0.45	2.3031e-05
0.4	0.5	2.3055e-05
0.45	0.0	2.2751e-09
0.45	0.05	1.3333e-05
0.45	0.1	2.3017e-05
0.45	0.15	2.7938e-05
0.45	0.2	2.9674e-05
0.45	0.25	3.0152e-05
0.45	0.3	3.0313e-05
0.45	0.35	3.0385e-05
0.45	0.4	3.0431e-05
0.45	0.45	3.0466e-05
0.45	0.5	3.0495e-05
0.5	0.0	2.4718e-09
0.5	0.05	1.5203e-05
0.5	0.1	2.7138e-05
0.5	0.15	3.4125e-05
0.5	0.2	3.7182e-05
0.5	0.25	3.8153e-05
0.5	0.3	3.844e-05
0.5	0.35	3.8551e-05
0.5	0.4	3.8613e-05
0.5	0.45	3.8657e-05
0.5	0.5	3.8692e-05
