vg	vd	ids
0.0	0.0	-2.2484e-15
0.0	0.05	1.3493e-11
0.0	0.1	1.5504e-11
0.0	0.15	1.5803e-11
0.0	0.2	1.5856e-11
0.0	0.25	1.5872e-11
0.0	0.3	1.5882e-11
0.0	0.35	1.5891e-11
0.0	0.4	1.5899e-11
0.0	0.45	1.5906e-11
0.0	0.5	1.5913e-11
0.05	0.0	-4.3718e-15
0.05	0.05	9.2403e-11
0.05	0.1	1.0625e-10
0.05	0.15	1.0835e-10
0.05	0.2	1.0872e-10
0.05	0.25	1.0884e-10
0.05	0.3	1.0891e-10
0.05	0.35	1.0898e-10
0.05	0.4	1.0904e-10
0.05	0.45	1.0909e-10
0.05	0.5	1.0914e-10
0.1	0.0	-1.9926e-13
0.1	0.05	6.3545e-10
0.1	0.1	7.3037e-10
0.1	0.15	7.4488e-10
0.1	0.2	7.4755e-10
0.1	0.25	7.4844e-10
0.1	0.3	7.4901e-10
0.1	0.35	7.4949e-10
0.1	0.4	7.4992e-10
0.1	0.45	7.5032e-10
0.1	0.5	7.5069e-10
0.15	0.0	-1.5486e-12
0.15	0.05	4.2863e-09
0.15	0.1	4.9402e-09
0.15	0.15	5.0404e-09
0.15	0.2	5.0594e-09
0.15	0.25	5.066e-09
0.15	0.3	5.0703e-09
0.15	0.35	5.0738e-09
0.15	0.4	5.077e-09
0.15	0.45	5.0799e-09
0.15	0.5	5.0826e-09
0.2	0.0	-5.769e-12
0.2	0.05	2.8255e-08
0.2	0.1	3.2699e-08
0.2	0.15	3.3395e-08
0.2	0.2	3.353e-08
0.2	0.25	3.3579e-08
0.2	0.3	3.361e-08
0.2	0.35	3.3636e-08
0.2	0.4	3.3659e-08
0.2	0.45	3.3679e-08
0.2	0.5	3.3698e-08
0.25	0.0	-8.4146e-13
0.25	0.05	1.6363e-07
0.25	0.1	1.9302e-07
0.25	0.15	1.9785e-07
0.25	0.2	1.9879e-07
0.25	0.25	1.9912e-07
0.25	0.3	1.9933e-07
0.25	0.35	1.9949e-07
0.25	0.4	1.9963e-07
0.25	0.45	1.9976e-07
0.25	0.5	1.9987e-07
0.3	0.0	7.7692e-11
0.3	0.05	6.4171e-07
0.3	0.1	8.0802e-07
0.3	0.15	8.3937e-07
0.3	0.2	8.4548e-07
0.3	0.25	8.4726e-07
0.3	0.3	8.482e-07
0.3	0.35	8.4891e-07
0.3	0.4	8.495e-07
0.3	0.45	8.5001e-07
0.3	0.5	8.5046e-07
0.35	0.0	2.4029e-10
0.35	0.05	1.465e-06
0.35	0.1	2.0713e-06
0.35	0.15	2.228e-06
0.35	0.2	2.2614e-06
0.35	0.25	2.2696e-06
0.35	0.3	2.2731e-06
0.35	0.35	2.2751e-06
0.35	0.4	2.2766e-06
0.35	0.45	2.2778e-06
0.35	0.5	2.2789e-06
0.4	0.0	4.3117e-10
0.4	0.05	2.3215e-06
0.4	0.1	3.6736e-06
0.4	0.15	4.192e-06
0.4	0.2	4.3258e-06
0.4	0.25	4.3579e-06
0.4	0.3	4.3674e-06
0.4	0.35	4.3723e-06
0.4	0.4	4.3753e-06
0.4	0.45	4.3776e-06
0.4	0.5	4.3795e-06
0.45	0.0	6.121e-10
0.45	0.05	3.054e-06
0.45	0.1	5.2319e-06
0.45	0.15	6.3777e-06
0.45	0.2	6.7811e-06
0.45	0.25	6.8955e-06
0.45	0.3	6.925e-06
0.45	0.35	6.9352e-06
0.45	0.4	6.9405e-06
0.45	0.45	6.9446e-06
0.45	0.5	6.9476e-06
0.5	0.0	7.629e-10
0.5	0.05	3.6294e-06
0.5	0.1	6.5341e-06
0.5	0.15	8.4404e-06
0.5	0.2	9.3409e-06
0.5	0.25	9.6673e-06
0.5	0.3	9.759e-06
0.5	0.35	9.7876e-06
0.5	0.4	9.7982e-06
0.5	0.45	9.8041e-06
0.5	0.5	9.8082e-06
