vg	vd	ids
0.0	0.0	3.4832e-11
0.0	0.05	4.5006e-09
0.0	0.1	5.4103e-09
0.0	0.15	5.722e-09
0.0	0.2	5.9299e-09
0.0	0.25	6.1168e-09
0.0	0.3	6.296e-09
0.0	0.35	6.4697e-09
0.0	0.4	6.6373e-09
0.0	0.45	6.8042e-09
0.0	0.5	6.952e-09
0.05	0.0	2.0812e-10
0.05	0.05	2.6906e-08
0.05	0.1	3.241e-08
0.05	0.15	3.4287e-08
0.05	0.2	3.5551e-08
0.05	0.25	3.6675e-08
0.05	0.3	3.7721e-08
0.05	0.35	3.8674e-08
0.05	0.4	3.9541e-08
0.05	0.45	4.0353e-08
0.05	0.5	4.1129e-08
0.1	0.0	1.1118e-09
0.1	0.05	1.4867e-07
0.1	0.1	1.8043e-07
0.1	0.15	1.909e-07
0.1	0.2	1.9732e-07
0.1	0.25	2.0252e-07
0.1	0.3	2.0722e-07
0.1	0.35	2.1164e-07
0.1	0.4	2.1585e-07
0.1	0.45	2.1986e-07
0.1	0.5	2.2366e-07
0.15	0.0	4.3424e-09
0.15	0.05	6.4941e-07
0.15	0.1	8.0719e-07
0.15	0.15	8.5163e-07
0.15	0.2	8.7422e-07
0.15	0.25	8.914e-07
0.15	0.3	9.0618e-07
0.15	0.35	9.1946e-07
0.15	0.4	9.3171e-07
0.15	0.45	9.432e-07
0.15	0.5	9.5404e-07
0.2	0.0	1.0747e-08
0.2	0.05	1.884e-06
0.2	0.1	2.4581e-06
0.2	0.15	2.603e-06
0.2	0.2	2.6565e-06
0.2	0.25	2.69e-06
0.2	0.3	2.7171e-06
0.2	0.35	2.7409e-06
0.2	0.4	2.7642e-06
0.2	0.45	2.7839e-06
0.2	0.5	2.8022e-06
0.25	0.0	1.8745e-08
0.25	0.05	3.766e-06
0.25	0.1	5.2425e-06
0.25	0.15	5.64e-06
0.25	0.2	5.756e-06
0.25	0.25	5.8077e-06
0.25	0.3	5.8444e-06
0.25	0.35	5.8752e-06
0.25	0.4	5.9025e-06
0.25	0.45	5.9273e-06
0.25	0.5	5.9501e-06
0.3	0.0	2.6756e-08
0.3	0.05	5.9411e-06
0.3	0.1	8.8564e-06
0.3	0.15	9.7804e-06
0.3	0.2	1.0011e-05
0.3	0.25	1.01e-05
0.3	0.3	1.0148e-05
0.3	0.35	1.0184e-05
0.3	0.4	1.0216e-05
0.3	0.45	1.0244e-05
0.3	0.5	1.027e-05
0.35	0.0	3.4029e-08
0.35	0.05	8.1106e-06
0.35	0.1	1.2895e-05
0.35	0.15	1.4737e-05
0.35	0.2	1.5231e-05
0.35	0.25	1.5377e-05
0.35	0.3	1.5443e-05
0.35	0.35	1.5492e-05
0.35	0.4	1.5529e-05
0.35	0.45	1.556e-05
0.35	0.5	1.5588e-05
0.4	0.0	4.0365e-08
0.4	0.05	1.0095e-05
0.4	0.1	1.696e-05
0.4	0.15	2.0201e-05
0.4	0.2	2.1197e-05
0.4	0.25	2.1483e-05
0.4	0.3	2.1586e-05
0.4	0.35	2.1644e-05
0.4	0.4	2.1686e-05
0.4	0.45	2.1721e-05
0.4	0.5	2.1751e-05
0.45	0.0	4.583e-08
0.45	0.05	1.1828e-05
0.45	0.1	2.0743e-05
0.45	0.15	2.5751e-05
0.45	0.2	2.7689e-05
0.45	0.25	2.8255e-05
0.45	0.3	2.8435e-05
0.45	0.35	2.8516e-05
0.45	0.4	2.8568e-05
0.45	0.45	2.8612e-05
0.45	0.5	2.8647e-05
0.5	0.0	5.0548e-08
0.5	0.05	1.331e-05
0.5	0.1	2.4075e-05
0.5	0.15	3.1104e-05
0.5	0.2	3.4415e-05
0.5	0.25	3.5522e-05
0.5	0.3	3.5864e-05
0.5	0.35	3.6001e-05
0.5	0.4	3.6071e-05
0.5	0.45	3.6119e-05
0.5	0.5	3.6158e-05
