vg	vd	ids
0.0	0.0	1.866e-11
0.0	0.05	3.7681e-09
0.0	0.1	4.3816e-09
0.0	0.15	4.503e-09
0.0	0.2	4.5483e-09
0.0	0.25	4.5801e-09
0.0	0.3	4.6078e-09
0.0	0.35	4.6333e-09
0.0	0.4	4.657e-09
0.0	0.45	4.6791e-09
0.0	0.5	4.7e-09
0.05	0.0	1.2773e-10
0.05	0.05	2.4692e-08
0.05	0.1	2.8796e-08
0.05	0.15	2.961e-08
0.05	0.2	2.9911e-08
0.05	0.25	3.0117e-08
0.05	0.3	3.0295e-08
0.05	0.35	3.0456e-08
0.05	0.4	3.0605e-08
0.05	0.45	3.0744e-08
0.05	0.5	3.0874e-08
0.1	0.0	7.5892e-10
0.1	0.05	1.5093e-07
0.1	0.1	1.7769e-07
0.1	0.15	1.8295e-07
0.1	0.2	1.8477e-07
0.1	0.25	1.8595e-07
0.1	0.3	1.8693e-07
0.1	0.35	1.8781e-07
0.1	0.4	1.8862e-07
0.1	0.45	1.8936e-07
0.1	0.5	1.9004e-07
0.15	0.0	3.1278e-09
0.15	0.05	7.1178e-07
0.15	0.1	8.664e-07
0.15	0.15	8.9658e-07
0.15	0.2	9.0539e-07
0.15	0.25	9.1023e-07
0.15	0.3	9.1399e-07
0.15	0.35	9.1723e-07
0.15	0.4	9.2013e-07
0.15	0.45	9.2275e-07
0.15	0.5	9.2515e-07
0.2	0.0	7.7612e-09
0.2	0.05	2.0973e-06
0.2	0.1	2.7154e-06
0.2	0.15	2.8485e-06
0.2	0.2	2.8808e-06
0.2	0.25	2.8947e-06
0.2	0.3	2.9043e-06
0.2	0.35	2.912e-06
0.2	0.4	2.9187e-06
0.2	0.45	2.9247e-06
0.2	0.5	2.93e-06
0.25	0.0	1.3608e-08
0.25	0.05	4.1597e-06
0.25	0.1	5.7939e-06
0.25	0.15	6.1918e-06
0.25	0.2	6.2838e-06
0.25	0.25	6.3163e-06
0.25	0.3	6.3353e-06
0.25	0.35	6.3498e-06
0.25	0.4	6.3619e-06
0.25	0.45	6.3724e-06
0.25	0.5	6.3825e-06
0.3	0.0	1.9773e-08
0.3	0.05	6.5511e-06
0.3	0.1	9.755e-06
0.3	0.15	1.0693e-05
0.3	0.2	1.0922e-05
0.3	0.25	1.099e-05
0.3	0.3	1.1023e-05
0.3	0.35	1.1046e-05
0.3	0.4	1.1065e-05
0.3	0.45	1.1082e-05
0.3	0.5	1.1096e-05
0.35	0.0	2.5766e-08
0.35	0.05	8.9856e-06
0.35	0.1	1.4228e-05
0.35	0.15	1.6117e-05
0.35	0.2	1.6595e-05
0.35	0.25	1.6735e-05
0.35	0.3	1.679e-05
0.35	0.35	1.6824e-05
0.35	0.4	1.685e-05
0.35	0.45	1.6872e-05
0.35	0.5	1.689e-05
0.4	0.0	3.1324e-08
0.4	0.05	1.1278e-05
0.4	0.1	1.8761e-05
0.4	0.15	2.213e-05
0.4	0.2	2.3146e-05
0.4	0.25	2.3412e-05
0.4	0.3	2.3506e-05
0.4	0.35	2.3556e-05
0.4	0.4	2.3594e-05
0.4	0.45	2.3622e-05
0.4	0.5	2.3646e-05
0.45	0.0	3.6341e-08
0.45	0.05	1.3338e-05
0.45	0.1	2.3178e-05
0.45	0.15	2.8464e-05
0.45	0.2	3.037e-05
0.45	0.25	3.0901e-05
0.45	0.3	3.1077e-05
0.45	0.35	3.1152e-05
0.45	0.4	3.1198e-05
0.45	0.45	3.1233e-05
0.45	0.5	3.1262e-05
0.5	0.0	4.0837e-08
0.5	0.05	1.5147e-05
0.5	0.1	2.718e-05
0.5	0.15	3.4617e-05
0.5	0.2	3.7962e-05
0.5	0.25	3.904e-05
0.5	0.3	3.9378e-05
0.5	0.35	3.9502e-05
0.5	0.4	3.9566e-05
0.5	0.45	3.961e-05
0.5	0.5	3.9645e-05
