vg	vd	ids
0.0	0.0	-3.2078e-11
0.0	0.05	1.0339e-08
0.0	0.1	1.2864e-08
0.0	0.15	1.4006e-08
0.0	0.2	1.4933e-08
0.0	0.25	1.5821e-08
0.0	0.3	1.6659e-08
0.0	0.35	1.7442e-08
0.0	0.4	1.821e-08
0.0	0.45	1.8977e-08
0.0	0.5	1.975e-08
0.05	0.0	-1.7689e-10
0.05	0.05	5.5953e-08
0.05	0.1	7.0081e-08
0.05	0.15	7.6347e-08
0.05	0.2	8.1132e-08
0.05	0.25	8.5329e-08
0.05	0.3	8.9342e-08
0.05	0.35	9.3314e-08
0.05	0.4	9.726e-08
0.05	0.45	1.0112e-07
0.05	0.5	1.0478e-07
0.1	0.0	-8.1666e-10
0.1	0.05	2.7237e-07
0.1	0.1	3.4454e-07
0.1	0.15	3.7278e-07
0.1	0.2	3.9238e-07
0.1	0.25	4.0986e-07
0.1	0.3	4.2587e-07
0.1	0.35	4.4058e-07
0.1	0.4	4.5462e-07
0.1	0.45	4.683e-07
0.1	0.5	4.817e-07
0.15	0.0	-2.6803e-09
0.15	0.05	1.0186e-06
0.15	0.1	1.3138e-06
0.15	0.15	1.4104e-06
0.15	0.2	1.4651e-06
0.15	0.25	1.5092e-06
0.15	0.3	1.5487e-06
0.15	0.35	1.5847e-06
0.15	0.4	1.6179e-06
0.15	0.45	1.6492e-06
0.15	0.5	1.6792e-06
0.2	0.0	-5.8749e-09
0.2	0.05	2.6296e-06
0.2	0.1	3.5177e-06
0.2	0.15	3.7645e-06
0.2	0.2	3.8702e-06
0.2	0.25	3.9429e-06
0.2	0.3	4.0044e-06
0.2	0.35	4.0596e-06
0.2	0.4	4.1102e-06
0.2	0.45	4.1572e-06
0.2	0.5	4.2012e-06
0.25	0.0	-9.6814e-09
0.25	0.05	4.9834e-06
0.25	0.1	7.0043e-06
0.25	0.15	7.5466e-06
0.25	0.2	7.7345e-06
0.25	0.25	7.8336e-06
0.25	0.3	7.9099e-06
0.25	0.35	7.9765e-06
0.25	0.4	8.0369e-06
0.25	0.45	8.0928e-06
0.25	0.5	8.1448e-06
0.3	0.0	-1.3506e-08
0.3	0.05	7.7155e-06
0.3	0.1	1.1479e-05
0.3	0.15	1.2592e-05
0.3	0.2	1.2901e-05
0.3	0.25	1.3044e-05
0.3	0.3	1.3135e-05
0.3	0.35	1.3209e-05
0.3	0.4	1.3275e-05
0.3	0.45	1.3335e-05
0.3	0.5	1.339e-05
0.35	0.0	-1.7071e-08
0.35	0.05	1.0505e-05
0.35	0.1	1.6563e-05
0.35	0.15	1.8646e-05
0.35	0.2	1.9222e-05
0.35	0.25	1.9419e-05
0.35	0.3	1.9529e-05
0.35	0.35	1.9619e-05
0.35	0.4	1.969e-05
0.35	0.45	1.9754e-05
0.35	0.5	1.9812e-05
0.4	0.0	-2.026e-08
0.4	0.05	1.3141e-05
0.4	0.1	2.1782e-05
0.4	0.15	2.5457e-05
0.4	0.2	2.6525e-05
0.4	0.25	2.6857e-05
0.4	0.3	2.7002e-05
0.4	0.35	2.7097e-05
0.4	0.4	2.7174e-05
0.4	0.45	2.7241e-05
0.4	0.5	2.7301e-05
0.45	0.0	-2.3048e-08
0.45	0.05	1.5522e-05
0.45	0.1	2.688e-05
0.45	0.15	3.262e-05
0.45	0.2	3.4626e-05
0.45	0.25	3.5214e-05
0.45	0.3	3.5429e-05
0.45	0.35	3.5547e-05
0.45	0.4	3.5633e-05
0.45	0.45	3.5706e-05
0.45	0.5	3.5775e-05
0.5	0.0	-2.551e-08
0.5	0.05	1.7623e-05
0.5	0.1	3.1569e-05
0.5	0.15	3.9818e-05
0.5	0.2	4.3265e-05
0.5	0.25	4.4344e-05
0.5	0.3	4.47e-05
0.5	0.35	4.4862e-05
0.5	0.4	4.4966e-05
0.5	0.45	4.5052e-05
0.5	0.5	4.5123e-05
