vg	vd	ids
0.0	0.0	1.7445e-12
0.0	0.05	2.0019e-10
0.0	0.1	2.3077e-10
0.0	0.15	2.3633e-10
0.0	0.2	2.3813e-10
0.0	0.25	2.3927e-10
0.0	0.3	2.4023e-10
0.0	0.35	2.411e-10
0.0	0.4	2.4189e-10
0.0	0.45	2.4262e-10
0.0	0.5	2.433e-10
0.05	0.0	1.1836e-11
0.05	0.05	1.3452e-09
0.05	0.1	1.5553e-09
0.05	0.15	1.5937e-09
0.05	0.2	1.6062e-09
0.05	0.25	1.6141e-09
0.05	0.3	1.6208e-09
0.05	0.35	1.6267e-09
0.05	0.4	1.6321e-09
0.05	0.45	1.637e-09
0.05	0.5	1.6416e-09
0.1	0.0	7.897e-11
0.1	0.05	8.9727e-09
0.1	0.1	1.0388e-08
0.1	0.15	1.0652e-08
0.1	0.2	1.0738e-08
0.1	0.25	1.0792e-08
0.1	0.3	1.0836e-08
0.1	0.35	1.0876e-08
0.1	0.4	1.0912e-08
0.1	0.45	1.0944e-08
0.1	0.5	1.0975e-08
0.15	0.0	4.9149e-10
0.15	0.05	5.7109e-08
0.15	0.1	6.6554e-08
0.15	0.15	6.8314e-08
0.15	0.2	6.8871e-08
0.15	0.25	6.921e-08
0.15	0.3	6.9486e-08
0.15	0.35	6.9728e-08
0.15	0.4	6.9944e-08
0.15	0.45	7.0141e-08
0.15	0.5	7.0321e-08
0.2	0.0	2.3233e-09
0.2	0.05	3.0416e-07
0.2	0.1	3.6343e-07
0.2	0.15	3.7446e-07
0.2	0.2	3.775e-07
0.2	0.25	3.7909e-07
0.2	0.3	3.8031e-07
0.2	0.35	3.8135e-07
0.2	0.4	3.8226e-07
0.2	0.45	3.8308e-07
0.2	0.5	3.8381e-07
0.25	0.0	6.3138e-09
0.25	0.05	1.0436e-06
0.25	0.1	1.337e-06
0.25	0.15	1.397e-06
0.25	0.2	1.4106e-06
0.25	0.25	1.4157e-06
0.25	0.3	1.419e-06
0.25	0.35	1.4216e-06
0.25	0.4	1.4239e-06
0.25	0.45	1.4258e-06
0.25	0.5	1.4275e-06
0.3	0.0	1.0756e-08
0.3	0.05	2.1883e-06
0.3	0.1	3.1107e-06
0.3	0.15	3.3589e-06
0.3	0.2	3.4127e-06
0.3	0.25	3.4277e-06
0.3	0.3	3.4347e-06
0.3	0.35	3.4396e-06
0.3	0.4	3.4435e-06
0.3	0.45	3.4467e-06
0.3	0.5	3.4499e-06
0.35	0.0	1.4544e-08
0.35	0.05	3.3675e-06
0.35	0.1	5.2871e-06
0.35	0.15	5.997e-06
0.35	0.2	6.1815e-06
0.35	0.25	6.2262e-06
0.35	0.3	6.2417e-06
0.35	0.35	6.2501e-06
0.35	0.4	6.2562e-06
0.35	0.45	6.2611e-06
0.35	0.5	6.2653e-06
0.4	0.0	1.7631e-08
0.4	0.05	4.3896e-06
0.4	0.1	7.4363e-06
0.4	0.15	8.9358e-06
0.4	0.2	9.4349e-06
0.4	0.25	9.5666e-06
0.4	0.3	9.6034e-06
0.4	0.35	9.6186e-06
0.4	0.4	9.6279e-06
0.4	0.45	9.6348e-06
0.4	0.5	9.6404e-06
0.45	0.0	2.0147e-08
0.45	0.05	5.2074e-06
0.45	0.1	9.2948e-06
0.45	0.15	1.1751e-05
0.45	0.2	1.2902e-05
0.45	0.25	1.3249e-05
0.45	0.3	1.3344e-05
0.45	0.35	1.3375e-05
0.45	0.4	1.3392e-05
0.45	0.45	1.3402e-05
0.45	0.5	1.3409e-05
0.5	0.0	2.2227e-08
0.5	0.05	5.8392e-06
0.5	0.1	1.0763e-05
0.5	0.15	1.4234e-05
0.5	0.2	1.6225e-05
0.5	0.25	1.7065e-05
0.5	0.3	1.7314e-05
0.5	0.35	1.7388e-05
0.5	0.4	1.7416e-05
0.5	0.45	1.743e-05
0.5	0.5	1.7441e-05
