vg	vd	ids
0.0	0.0	5.0476e-13
0.0	0.05	1.8754e-11
0.0	0.1	2.1481e-11
0.0	0.15	2.1902e-11
0.0	0.2	2.1989e-11
0.0	0.25	2.2025e-11
0.0	0.3	2.2052e-11
0.0	0.35	2.2076e-11
0.0	0.4	2.2098e-11
0.0	0.45	2.2119e-11
0.0	0.5	2.2139e-11
0.05	0.0	3.3345e-12
0.05	0.05	1.2853e-10
0.05	0.1	1.4735e-10
0.05	0.15	1.5029e-10
0.05	0.2	1.5091e-10
0.05	0.25	1.5117e-10
0.05	0.3	1.5136e-10
0.05	0.35	1.5154e-10
0.05	0.4	1.5169e-10
0.05	0.45	1.5184e-10
0.05	0.5	1.5198e-10
0.1	0.0	2.2894e-11
0.1	0.05	8.8301e-10
0.1	0.1	1.0122e-09
0.1	0.15	1.0327e-09
0.1	0.2	1.037e-09
0.1	0.25	1.0389e-09
0.1	0.3	1.0403e-09
0.1	0.35	1.0416e-09
0.1	0.4	1.0427e-09
0.1	0.45	1.0437e-09
0.1	0.5	1.0447e-09
0.15	0.0	1.5336e-10
0.15	0.05	5.9816e-09
0.15	0.1	6.8708e-09
0.15	0.15	7.0121e-09
0.15	0.2	7.0432e-09
0.15	0.25	7.0567e-09
0.15	0.3	7.0667e-09
0.15	0.35	7.0754e-09
0.15	0.4	7.0832e-09
0.15	0.45	7.0903e-09
0.15	0.5	7.0969e-09
0.2	0.0	9.6967e-10
0.2	0.05	3.8951e-08
0.2	0.1	4.4989e-08
0.2	0.15	4.5967e-08
0.2	0.2	4.6182e-08
0.2	0.25	4.6275e-08
0.2	0.3	4.6341e-08
0.2	0.35	4.6398e-08
0.2	0.4	4.6449e-08
0.2	0.45	4.6494e-08
0.2	0.5	4.6536e-08
0.25	0.0	4.7692e-09
0.25	0.05	2.1653e-07
0.25	0.1	2.5611e-07
0.25	0.15	2.6278e-07
0.25	0.2	2.6419e-07
0.25	0.25	2.6472e-07
0.25	0.3	2.6508e-07
0.25	0.35	2.6537e-07
0.25	0.4	2.6563e-07
0.25	0.45	2.6585e-07
0.25	0.5	2.6606e-07
0.3	0.0	1.3441e-08
0.3	0.05	7.7857e-07
0.3	0.1	9.9261e-07
0.3	0.15	1.0347e-06
0.3	0.2	1.043e-06
0.3	0.25	1.0455e-06
0.3	0.3	1.0468e-06
0.3	0.35	1.0478e-06
0.3	0.4	1.0486e-06
0.3	0.45	1.0493e-06
0.3	0.5	1.0499e-06
0.35	0.0	2.2482e-08
0.35	0.05	1.6374e-06
0.35	0.1	2.3609e-06
0.35	0.15	2.5615e-06
0.35	0.2	2.6066e-06
0.35	0.25	2.617e-06
0.35	0.3	2.6208e-06
0.35	0.35	2.6231e-06
0.35	0.4	2.6249e-06
0.35	0.45	2.6264e-06
0.35	0.5	2.6277e-06
0.4	0.0	2.924e-08
0.4	0.05	2.4523e-06
0.4	0.1	3.963e-06
0.4	0.15	4.5922e-06
0.4	0.2	4.7649e-06
0.4	0.25	4.8071e-06
0.4	0.3	4.8198e-06
0.4	0.35	4.825e-06
0.4	0.4	4.8282e-06
0.4	0.45	4.8307e-06
0.4	0.5	4.8328e-06
0.45	0.0	3.4042e-08
0.45	0.05	3.1111e-06
0.45	0.1	5.4106e-06
0.45	0.15	6.6983e-06
0.45	0.2	7.2273e-06
0.45	0.25	7.3787e-06
0.45	0.3	7.4177e-06
0.45	0.35	7.4304e-06
0.45	0.4	7.4371e-06
0.45	0.45	7.4412e-06
0.45	0.5	7.4443e-06
0.5	0.0	3.7475e-08
0.5	0.05	3.5959e-06
0.5	0.1	6.5398e-06
0.5	0.15	8.5551e-06
0.5	0.2	9.6629e-06
0.5	0.25	1.0092e-05
0.5	0.3	1.0219e-05
0.5	0.35	1.0255e-05
0.5	0.4	1.0269e-05
0.5	0.45	1.0275e-05
0.5	0.5	1.028e-05
