vg	vd	ids
0.0	0.0	1.3252e-12
0.0	0.05	1.4002e-09
0.0	0.1	1.6207e-09
0.0	0.15	1.6599e-09
0.0	0.2	1.6718e-09
0.0	0.25	1.679e-09
0.0	0.3	1.6851e-09
0.0	0.35	1.6907e-09
0.0	0.4	1.6958e-09
0.0	0.45	1.7006e-09
0.0	0.5	1.705e-09
0.05	0.0	6.2716e-12
0.05	0.05	9.3207e-09
0.05	0.1	1.0807e-08
0.05	0.15	1.1075e-08
0.05	0.2	1.1156e-08
0.05	0.25	1.1206e-08
0.05	0.3	1.1247e-08
0.05	0.35	1.1284e-08
0.05	0.4	1.1318e-08
0.05	0.45	1.135e-08
0.05	0.5	1.1379e-08
0.1	0.0	3.9874e-11
0.1	0.05	5.99e-08
0.1	0.1	6.9811e-08
0.1	0.15	7.1613e-08
0.1	0.2	7.2151e-08
0.1	0.25	7.2468e-08
0.1	0.3	7.2726e-08
0.1	0.35	7.2955e-08
0.1	0.4	7.3161e-08
0.1	0.45	7.3351e-08
0.1	0.5	7.3525e-08
0.15	0.0	2.3212e-10
0.15	0.05	3.2824e-07
0.15	0.1	3.9106e-07
0.15	0.15	4.0254e-07
0.15	0.2	4.0565e-07
0.15	0.25	4.0728e-07
0.15	0.3	4.0853e-07
0.15	0.35	4.096e-07
0.15	0.4	4.1056e-07
0.15	0.45	4.1142e-07
0.15	0.5	4.1221e-07
0.2	0.0	8.6819e-10
0.2	0.05	1.1821e-06
0.2	0.1	1.494e-06
0.2	0.15	1.5553e-06
0.2	0.2	1.5698e-06
0.2	0.25	1.5758e-06
0.2	0.3	1.5798e-06
0.2	0.35	1.583e-06
0.2	0.4	1.5858e-06
0.2	0.45	1.5883e-06
0.2	0.5	1.5905e-06
0.25	0.0	2.0645e-09
0.25	0.05	2.6407e-06
0.25	0.1	3.6248e-06
0.25	0.15	3.8618e-06
0.25	0.2	3.9138e-06
0.25	0.25	3.9307e-06
0.25	0.3	3.9401e-06
0.25	0.35	3.9472e-06
0.25	0.4	3.953e-06
0.25	0.45	3.958e-06
0.25	0.5	3.9625e-06
0.3	0.0	3.6686e-09
0.3	0.05	4.3701e-06
0.3	0.1	6.4987e-06
0.3	0.15	7.1538e-06
0.3	0.2	7.3019e-06
0.3	0.25	7.3435e-06
0.3	0.3	7.3622e-06
0.3	0.35	7.3746e-06
0.3	0.4	7.3844e-06
0.3	0.45	7.3927e-06
0.3	0.5	7.3998e-06
0.35	0.0	5.3819e-09
0.35	0.05	6.1127e-06
0.35	0.1	9.7422e-06
0.35	0.15	1.1151e-05
0.35	0.2	1.1512e-05
0.35	0.25	1.1612e-05
0.35	0.3	1.1647e-05
0.35	0.35	1.1667e-05
0.35	0.4	1.1682e-05
0.35	0.45	1.1694e-05
0.35	0.5	1.1704e-05
0.4	0.0	6.957e-09
0.4	0.05	7.7161e-06
0.4	0.1	1.3014e-05
0.4	0.15	1.5535e-05
0.4	0.2	1.6356e-05
0.4	0.25	1.6567e-05
0.4	0.3	1.6635e-05
0.4	0.35	1.6668e-05
0.4	0.4	1.6688e-05
0.4	0.45	1.6705e-05
0.4	0.5	1.6719e-05
0.45	0.0	8.2715e-09
0.45	0.05	9.1133e-06
0.45	0.1	1.6057e-05
0.45	0.15	2.0039e-05
0.45	0.2	2.1616e-05
0.45	0.25	2.2066e-05
0.45	0.3	2.2206e-05
0.45	0.35	2.2259e-05
0.45	0.4	2.2289e-05
0.45	0.45	2.231e-05
0.45	0.5	2.2327e-05
0.5	0.0	9.3023e-09
0.5	0.05	1.03e-05
0.5	0.1	1.8724e-05
0.5	0.15	2.4232e-05
0.5	0.2	2.7007e-05
0.5	0.25	2.797e-05
0.5	0.3	2.8248e-05
0.5	0.35	2.8343e-05
0.5	0.4	2.8387e-05
0.5	0.45	2.8415e-05
0.5	0.5	2.8437e-05
