vg	vd	ids
0.0	0.0	-6.7911e-13
0.0	0.05	1.7212e-10
0.0	0.1	1.9777e-10
0.0	0.15	2.0171e-10
0.0	0.2	2.0248e-10
0.0	0.25	2.0276e-10
0.0	0.3	2.0295e-10
0.0	0.35	2.0312e-10
0.0	0.4	2.0327e-10
0.0	0.45	2.034e-10
0.0	0.5	2.0353e-10
0.05	0.0	-4.2205e-12
0.05	0.05	1.1708e-09
0.05	0.1	1.3487e-09
0.05	0.15	1.3762e-09
0.05	0.2	1.3816e-09
0.05	0.25	1.3837e-09
0.05	0.3	1.3852e-09
0.05	0.35	1.3864e-09
0.05	0.4	1.3875e-09
0.05	0.45	1.3885e-09
0.05	0.5	1.3894e-09
0.1	0.0	-2.7567e-11
0.1	0.05	7.9227e-09
0.1	0.1	9.1361e-09
0.1	0.15	9.3275e-09
0.1	0.2	9.3667e-09
0.1	0.25	9.3823e-09
0.1	0.3	9.3931e-09
0.1	0.35	9.4022e-09
0.1	0.4	9.4103e-09
0.1	0.45	9.4175e-09
0.1	0.5	9.4241e-09
0.15	0.0	-1.679e-10
0.15	0.05	5.141e-08
0.15	0.1	5.9659e-08
0.15	0.15	6.0984e-08
0.15	0.2	6.1264e-08
0.15	0.25	6.1377e-08
0.15	0.3	6.1455e-08
0.15	0.35	6.1519e-08
0.15	0.4	6.1576e-08
0.15	0.45	6.1625e-08
0.15	0.5	6.167e-08
0.2	0.0	-7.7025e-10
0.2	0.05	2.8128e-07
0.2	0.1	3.3478e-07
0.2	0.15	3.4382e-07
0.2	0.2	3.4572e-07
0.2	0.25	3.4644e-07
0.2	0.3	3.4691e-07
0.2	0.35	3.4729e-07
0.2	0.4	3.4761e-07
0.2	0.45	3.4789e-07
0.2	0.5	3.4814e-07
0.25	0.0	-1.9972e-09
0.25	0.05	9.872e-07
0.25	0.1	1.2627e-06
0.25	0.15	1.317e-06
0.25	0.2	1.3282e-06
0.25	0.25	1.3317e-06
0.25	0.3	1.3337e-06
0.25	0.35	1.3351e-06
0.25	0.4	1.3363e-06
0.25	0.45	1.3374e-06
0.25	0.5	1.3383e-06
0.3	0.0	-3.1902e-09
0.3	0.05	2.0967e-06
0.3	0.1	2.9793e-06
0.3	0.15	3.2154e-06
0.3	0.2	3.2652e-06
0.3	0.25	3.2782e-06
0.3	0.3	3.2837e-06
0.3	0.35	3.2873e-06
0.3	0.4	3.2902e-06
0.3	0.45	3.2925e-06
0.3	0.5	3.2946e-06
0.35	0.0	-4.021e-09
0.35	0.05	3.2551e-06
0.35	0.1	5.1076e-06
0.35	0.15	5.7915e-06
0.35	0.2	5.9689e-06
0.35	0.25	6.011e-06
0.35	0.3	6.0248e-06
0.35	0.35	6.032e-06
0.35	0.4	6.0371e-06
0.35	0.45	6.0412e-06
0.35	0.5	6.0446e-06
0.4	0.0	-4.552e-09
0.4	0.05	4.272e-06
0.4	0.1	7.2323e-06
0.4	0.15	8.6811e-06
0.4	0.2	9.1644e-06
0.4	0.25	9.2885e-06
0.4	0.3	9.3258e-06
0.4	0.35	9.34e-06
0.4	0.4	9.3483e-06
0.4	0.45	9.3543e-06
0.4	0.5	9.3593e-06
0.45	0.0	-4.8876e-09
0.45	0.05	5.0928e-06
0.45	0.1	9.0895e-06
0.45	0.15	1.1471e-05
0.45	0.2	1.2585e-05
0.45	0.25	1.2921e-05
0.45	0.3	1.3012e-05
0.45	0.35	1.3042e-05
0.45	0.4	1.3056e-05
0.45	0.45	1.3066e-05
0.45	0.5	1.3073e-05
0.5	0.0	-5.1009e-09
0.5	0.05	5.7287e-06
0.5	0.1	1.0577e-05
0.5	0.15	1.3956e-05
0.5	0.2	1.5881e-05
0.5	0.25	1.6694e-05
0.5	0.3	1.6929e-05
0.5	0.35	1.7004e-05
0.5	0.4	1.7031e-05
0.5	0.45	1.7044e-05
0.5	0.5	1.7054e-05
