vg	vd	ids
0.0	0.0	2.6288e-12
0.0	0.05	6.0729e-10
0.0	0.1	6.9873e-10
0.0	0.15	7.1302e-10
0.0	0.2	7.1592e-10
0.0	0.25	7.1706e-10
0.0	0.3	7.1787e-10
0.0	0.35	7.1857e-10
0.0	0.4	7.1919e-10
0.0	0.45	7.1975e-10
0.0	0.5	7.2027e-10
0.05	0.0	1.6568e-11
0.05	0.05	4.1069e-09
0.05	0.1	4.7346e-09
0.05	0.15	4.834e-09
0.05	0.2	4.8549e-09
0.05	0.25	4.8634e-09
0.05	0.3	4.8695e-09
0.05	0.35	4.8748e-09
0.05	0.4	4.8794e-09
0.05	0.45	4.8835e-09
0.05	0.5	4.8873e-09
0.1	0.0	1.0799e-10
0.1	0.05	2.7231e-08
0.1	0.1	3.1492e-08
0.1	0.15	3.2181e-08
0.1	0.2	3.2332e-08
0.1	0.25	3.2396e-08
0.1	0.3	3.2442e-08
0.1	0.35	3.248e-08
0.1	0.4	3.2514e-08
0.1	0.45	3.2544e-08
0.1	0.5	3.2572e-08
0.15	0.0	6.2506e-10
0.15	0.05	1.641e-07
0.15	0.1	1.9243e-07
0.15	0.15	1.9717e-07
0.15	0.2	1.9822e-07
0.15	0.25	1.9867e-07
0.15	0.3	1.9898e-07
0.15	0.35	1.9924e-07
0.15	0.4	1.9946e-07
0.15	0.45	1.9966e-07
0.15	0.5	1.9983e-07
0.2	0.0	2.4065e-09
0.2	0.05	7.1102e-07
0.2	0.1	8.7495e-07
0.2	0.15	9.0485e-07
0.2	0.2	9.1129e-07
0.2	0.25	9.137e-07
0.2	0.3	9.1524e-07
0.2	0.35	9.1646e-07
0.2	0.4	9.175e-07
0.2	0.45	9.184e-07
0.2	0.5	9.192e-07
0.25	0.0	5.5829e-09
0.25	0.05	1.8407e-06
0.25	0.1	2.4734e-06
0.25	0.15	2.6145e-06
0.25	0.2	2.6447e-06
0.25	0.25	2.6539e-06
0.25	0.3	2.6587e-06
0.25	0.35	2.6623e-06
0.25	0.4	2.6652e-06
0.25	0.45	2.6677e-06
0.25	0.5	2.6699e-06
0.3	0.0	9.3945e-09
0.3	0.05	3.2603e-06
0.3	0.1	4.814e-06
0.3	0.15	5.2775e-06
0.3	0.2	5.3821e-06
0.3	0.25	5.4098e-06
0.3	0.3	5.4212e-06
0.3	0.35	5.4285e-06
0.3	0.4	5.4341e-06
0.3	0.45	5.4388e-06
0.3	0.5	5.4432e-06
0.35	0.0	1.3189e-08
0.35	0.05	4.6792e-06
0.35	0.1	7.4884e-06
0.35	0.15	8.5923e-06
0.35	0.2	8.8949e-06
0.35	0.25	8.9692e-06
0.35	0.3	8.9939e-06
0.35	0.35	9.0067e-06
0.35	0.4	9.0157e-06
0.35	0.45	9.023e-06
0.35	0.5	9.0291e-06
0.4	0.0	1.6602e-08
0.4	0.05	5.9514e-06
0.4	0.1	1.0139e-05
0.4	0.15	1.2205e-05
0.4	0.2	1.295e-05
0.4	0.25	1.314e-05
0.4	0.3	1.3199e-05
0.4	0.35	1.3222e-05
0.4	0.4	1.3236e-05
0.4	0.45	1.3246e-05
0.4	0.5	1.3254e-05
0.45	0.0	1.9489e-08
0.45	0.05	7.0209e-06
0.45	0.1	1.2514e-05
0.45	0.15	1.5821e-05
0.45	0.2	1.7307e-05
0.45	0.25	1.7765e-05
0.45	0.3	1.7893e-05
0.45	0.35	1.7937e-05
0.45	0.4	1.7959e-05
0.45	0.45	1.7973e-05
0.45	0.5	1.7985e-05
0.5	0.0	2.1878e-08
0.5	0.05	7.8917e-06
0.5	0.1	1.4496e-05
0.5	0.15	1.909e-05
0.5	0.2	2.161e-05
0.5	0.25	2.2638e-05
0.5	0.3	2.2938e-05
0.5	0.35	2.3037e-05
0.5	0.4	2.3075e-05
0.5	0.45	2.3095e-05
0.5	0.5	2.3109e-05
