vg	vd	ids
0.0	0.0	3.1607e-13
0.0	0.05	1.6343e-11
0.0	0.1	1.8712e-11
0.0	0.15	1.9064e-11
0.0	0.2	1.9124e-11
0.0	0.25	1.9141e-11
0.0	0.3	1.915e-11
0.0	0.35	1.9159e-11
0.0	0.4	1.9166e-11
0.0	0.45	1.9173e-11
0.0	0.5	1.9179e-11
0.05	0.0	1.9867e-12
0.05	0.05	1.1237e-10
0.05	0.1	1.2883e-10
0.05	0.15	1.3128e-10
0.05	0.2	1.3171e-10
0.05	0.25	1.3183e-10
0.05	0.3	1.3191e-10
0.05	0.35	1.3197e-10
0.05	0.4	1.3203e-10
0.05	0.45	1.3208e-10
0.05	0.5	1.3212e-10
0.1	0.0	1.369e-11
0.1	0.05	7.7492e-10
0.1	0.1	8.8832e-10
0.1	0.15	9.0539e-10
0.1	0.2	9.0844e-10
0.1	0.25	9.0937e-10
0.1	0.3	9.0994e-10
0.1	0.35	9.1041e-10
0.1	0.4	9.1083e-10
0.1	0.45	9.1121e-10
0.1	0.5	9.1156e-10
0.15	0.0	9.2733e-11
0.15	0.05	5.2735e-09
0.15	0.1	6.0566e-09
0.15	0.15	6.1752e-09
0.15	0.2	6.197e-09
0.15	0.25	6.204e-09
0.15	0.3	6.2084e-09
0.15	0.35	6.212e-09
0.15	0.4	6.2151e-09
0.15	0.45	6.218e-09
0.15	0.5	6.2206e-09
0.2	0.0	5.9158e-10
0.2	0.05	3.4569e-08
0.2	0.1	3.9913e-08
0.2	0.15	4.074e-08
0.2	0.2	4.0896e-08
0.2	0.25	4.0949e-08
0.2	0.3	4.0982e-08
0.2	0.35	4.1008e-08
0.2	0.4	4.1032e-08
0.2	0.45	4.1052e-08
0.2	0.5	4.1071e-08
0.25	0.0	2.9815e-09
0.25	0.05	1.9473e-07
0.25	0.1	2.3007e-07
0.25	0.15	2.3584e-07
0.25	0.2	2.3695e-07
0.25	0.25	2.3731e-07
0.25	0.3	2.3752e-07
0.25	0.35	2.3769e-07
0.25	0.4	2.3784e-07
0.25	0.45	2.3796e-07
0.25	0.5	2.3807e-07
0.3	0.0	8.6271e-09
0.3	0.05	7.1486e-07
0.3	0.1	9.0932e-07
0.3	0.15	9.4682e-07
0.3	0.2	9.5402e-07
0.3	0.25	9.56e-07
0.3	0.3	9.5698e-07
0.3	0.35	9.5769e-07
0.3	0.4	9.5827e-07
0.3	0.45	9.5877e-07
0.3	0.5	9.592e-07
0.35	0.0	1.4755e-08
0.35	0.05	1.5373e-06
0.35	0.1	2.2092e-06
0.35	0.15	2.3927e-06
0.35	0.2	2.4327e-06
0.35	0.25	2.4426e-06
0.35	0.3	2.4459e-06
0.35	0.35	2.4478e-06
0.35	0.4	2.4493e-06
0.35	0.45	2.4504e-06
0.35	0.5	2.4515e-06
0.4	0.0	1.9483e-08
0.4	0.05	2.3516e-06
0.4	0.1	3.7825e-06
0.4	0.15	4.3594e-06
0.4	0.2	4.5307e-06
0.4	0.25	4.5697e-06
0.4	0.3	4.5805e-06
0.4	0.35	4.5851e-06
0.4	0.4	4.5883e-06
0.4	0.45	4.5905e-06
0.4	0.5	4.5923e-06
0.45	0.0	2.2914e-08
0.45	0.05	3.0232e-06
0.45	0.1	5.2489e-06
0.45	0.15	6.4734e-06
0.45	0.2	6.976e-06
0.45	0.25	7.1201e-06
0.45	0.3	7.1564e-06
0.45	0.35	7.168e-06
0.45	0.4	7.1738e-06
0.45	0.45	7.1774e-06
0.45	0.5	7.1801e-06
0.5	0.0	2.5397e-08
0.5	0.05	3.5247e-06
0.5	0.1	6.4152e-06
0.5	0.15	8.3698e-06
0.5	0.2	9.4368e-06
0.5	0.25	9.8514e-06
0.5	0.3	9.974e-06
0.5	0.35	1.0008e-05
0.5	0.4	1.002e-05
0.5	0.45	1.0026e-05
0.5	0.5	1.003e-05
