vg	vd	ids
0.0	0.0	1.8071e-13
0.0	0.05	1.9512e-11
0.0	0.1	2.2352e-11
0.0	0.15	2.2786e-11
0.0	0.2	2.2866e-11
0.0	0.25	2.2894e-11
0.0	0.3	2.2913e-11
0.0	0.35	2.2929e-11
0.0	0.4	2.2943e-11
0.0	0.45	2.2957e-11
0.0	0.5	2.297e-11
0.05	0.0	7.9257e-13
0.05	0.05	1.3386e-10
0.05	0.1	1.5389e-10
0.05	0.15	1.5688e-10
0.05	0.2	1.5745e-10
0.05	0.25	1.5765e-10
0.05	0.3	1.5779e-10
0.05	0.35	1.5791e-10
0.05	0.4	1.5801e-10
0.05	0.45	1.5811e-10
0.05	0.5	1.582e-10
0.1	0.0	5.2202e-12
0.1	0.05	9.2214e-10
0.1	0.1	1.0599e-09
0.1	0.15	1.081e-09
0.1	0.2	1.0851e-09
0.1	0.25	1.0866e-09
0.1	0.3	1.0876e-09
0.1	0.35	1.0884e-09
0.1	0.4	1.0892e-09
0.1	0.45	1.0899e-09
0.1	0.5	1.0906e-09
0.15	0.0	3.6002e-11
0.15	0.05	6.2649e-09
0.15	0.1	7.2159e-09
0.15	0.15	7.3623e-09
0.15	0.2	7.3914e-09
0.15	0.25	7.4024e-09
0.15	0.3	7.4098e-09
0.15	0.35	7.4161e-09
0.15	0.4	7.4217e-09
0.15	0.45	7.4267e-09
0.15	0.5	7.4313e-09
0.2	0.0	2.3315e-10
0.2	0.05	4.0835e-08
0.2	0.1	4.7328e-08
0.2	0.15	4.8346e-08
0.2	0.2	4.8551e-08
0.2	0.25	4.8629e-08
0.2	0.3	4.8681e-08
0.2	0.35	4.8725e-08
0.2	0.4	4.8762e-08
0.2	0.45	4.8796e-08
0.2	0.5	4.8827e-08
0.25	0.0	1.1703e-09
0.25	0.05	2.2489e-07
0.25	0.1	2.6786e-07
0.25	0.15	2.7489e-07
0.25	0.2	2.7629e-07
0.25	0.25	2.7678e-07
0.25	0.3	2.7708e-07
0.25	0.35	2.7732e-07
0.25	0.4	2.7753e-07
0.25	0.45	2.7771e-07
0.25	0.5	2.7787e-07
0.3	0.0	3.3405e-09
0.3	0.05	7.8964e-07
0.3	0.1	1.021e-06
0.3	0.15	1.0658e-06
0.3	0.2	1.0746e-06
0.3	0.25	1.077e-06
0.3	0.3	1.0782e-06
0.3	0.35	1.0791e-06
0.3	0.4	1.0798e-06
0.3	0.45	1.0805e-06
0.3	0.5	1.081e-06
0.35	0.0	5.7628e-09
0.35	0.05	1.6327e-06
0.35	0.1	2.3963e-06
0.35	0.15	2.6096e-06
0.35	0.2	2.6565e-06
0.35	0.25	2.6682e-06
0.35	0.3	2.6721e-06
0.35	0.35	2.6744e-06
0.35	0.4	2.676e-06
0.35	0.45	2.6774e-06
0.35	0.5	2.6786e-06
0.4	0.0	7.7824e-09
0.4	0.05	2.4426e-06
0.4	0.1	3.9745e-06
0.4	0.15	4.6519e-06
0.4	0.2	4.8484e-06
0.4	0.25	4.8939e-06
0.4	0.3	4.9065e-06
0.4	0.35	4.9122e-06
0.4	0.4	4.9155e-06
0.4	0.45	4.9179e-06
0.4	0.5	4.9198e-06
0.45	0.0	9.3463e-09
0.45	0.05	3.0886e-06
0.45	0.1	5.443e-06
0.45	0.15	6.7879e-06
0.45	0.2	7.3546e-06
0.45	0.25	7.5206e-06
0.45	0.3	7.5631e-06
0.45	0.35	7.5767e-06
0.45	0.4	7.5833e-06
0.45	0.45	7.5873e-06
0.45	0.5	7.5902e-06
0.5	0.0	1.051e-08
0.5	0.05	3.5535e-06
0.5	0.1	6.5526e-06
0.5	0.15	8.6387e-06
0.5	0.2	9.8117e-06
0.5	0.25	1.0285e-05
0.5	0.3	1.0429e-05
0.5	0.35	1.047e-05
0.5	0.4	1.0484e-05
0.5	0.45	1.0491e-05
0.5	0.5	1.0495e-05
