vg	vd	ids
0.0	0.0	2.589e-11
0.0	0.05	3.1266e-09
0.0	0.1	3.6614e-09
0.0	0.15	3.7917e-09
0.0	0.2	3.857e-09
0.0	0.25	3.9091e-09
0.0	0.3	3.9567e-09
0.0	0.35	4.0011e-09
0.0	0.4	4.0428e-09
0.0	0.45	4.082e-09
0.0	0.5	4.1189e-09
0.05	0.0	1.6448e-10
0.05	0.05	2.0027e-08
0.05	0.1	2.3511e-08
0.05	0.15	2.4358e-08
0.05	0.2	2.4776e-08
0.05	0.25	2.5105e-08
0.05	0.3	2.5399e-08
0.05	0.35	2.5669e-08
0.05	0.4	2.5919e-08
0.05	0.45	2.6152e-08
0.05	0.5	2.6371e-08
0.1	0.0	9.5481e-10
0.1	0.05	1.2059e-07
0.1	0.1	1.4262e-07
0.1	0.15	1.4781e-07
0.1	0.2	1.5016e-07
0.1	0.25	1.5193e-07
0.1	0.3	1.5348e-07
0.1	0.35	1.549e-07
0.1	0.4	1.562e-07
0.1	0.45	1.5742e-07
0.1	0.5	1.5855e-07
0.15	0.0	4.0415e-09
0.15	0.05	5.7881e-07
0.15	0.1	7.0331e-07
0.15	0.15	7.3047e-07
0.15	0.2	7.4048e-07
0.15	0.25	7.4704e-07
0.15	0.3	7.525e-07
0.15	0.35	7.5736e-07
0.15	0.4	7.6178e-07
0.15	0.45	7.6584e-07
0.15	0.5	7.696e-07
0.2	0.0	1.0343e-08
0.2	0.05	1.7798e-06
0.2	0.1	2.292e-06
0.2	0.15	2.4034e-06
0.2	0.2	2.4346e-06
0.2	0.25	2.4501e-06
0.2	0.3	2.4615e-06
0.2	0.35	2.4712e-06
0.2	0.4	2.4799e-06
0.2	0.45	2.4877e-06
0.2	0.5	2.4954e-06
0.25	0.0	1.8134e-08
0.25	0.05	3.6281e-06
0.25	0.1	5.036e-06
0.25	0.15	5.3783e-06
0.25	0.2	5.4648e-06
0.25	0.25	5.4956e-06
0.25	0.3	5.5144e-06
0.25	0.35	5.5292e-06
0.25	0.4	5.5419e-06
0.25	0.45	5.5531e-06
0.25	0.5	5.5632e-06
0.3	0.0	2.5919e-08
0.3	0.05	5.7654e-06
0.3	0.1	8.5744e-06
0.3	0.15	9.4475e-06
0.3	0.2	9.6502e-06
0.3	0.25	9.7158e-06
0.3	0.3	9.7466e-06
0.3	0.35	9.768e-06
0.3	0.4	9.7855e-06
0.3	0.45	9.8005e-06
0.3	0.5	9.8138e-06
0.35	0.0	3.3041e-08
0.35	0.05	7.9106e-06
0.35	0.1	1.2551e-05
0.35	0.15	1.4328e-05
0.35	0.2	1.479e-05
0.35	0.25	1.4916e-05
0.35	0.3	1.4967e-05
0.35	0.35	1.5e-05
0.35	0.4	1.5024e-05
0.35	0.45	1.5043e-05
0.35	0.5	1.506e-05
0.4	0.0	3.93e-08
0.4	0.05	9.8888e-06
0.4	0.1	1.6578e-05
0.4	0.15	1.9723e-05
0.4	0.2	2.0679e-05
0.4	0.25	2.0944e-05
0.4	0.3	2.1031e-05
0.4	0.35	2.1076e-05
0.4	0.4	2.1107e-05
0.4	0.45	2.1132e-05
0.4	0.5	2.1153e-05
0.45	0.0	4.473e-08
0.45	0.05	1.1628e-05
0.45	0.1	2.0354e-05
0.45	0.15	2.5229e-05
0.45	0.2	2.7108e-05
0.45	0.25	2.7649e-05
0.45	0.3	2.7813e-05
0.45	0.35	2.7882e-05
0.45	0.4	2.7924e-05
0.45	0.45	2.7957e-05
0.45	0.5	2.7983e-05
0.5	0.0	4.9427e-08
0.5	0.05	1.3123e-05
0.5	0.1	2.3706e-05
0.5	0.15	3.0572e-05
0.5	0.2	3.3798e-05
0.5	0.25	3.487e-05
0.5	0.3	3.5194e-05
0.5	0.35	3.5317e-05
0.5	0.4	3.5377e-05
0.5	0.45	3.5417e-05
0.5	0.5	3.5447e-05
