vg	vd	ids
0.0	0.0	-1.8503e-11
0.0	0.05	5.7056e-09
0.0	0.1	6.7771e-09
0.0	0.15	7.0905e-09
0.0	0.2	7.2784e-09
0.0	0.25	7.4391e-09
0.0	0.3	7.5875e-09
0.0	0.35	7.7268e-09
0.0	0.4	7.8589e-09
0.0	0.45	7.9856e-09
0.0	0.5	8.1077e-09
0.05	0.0	-1.1692e-10
0.05	0.05	3.5206e-08
0.05	0.1	4.2085e-08
0.05	0.15	4.4036e-08
0.05	0.2	4.5162e-08
0.05	0.25	4.6097e-08
0.05	0.3	4.6951e-08
0.05	0.35	4.7755e-08
0.05	0.4	4.8517e-08
0.05	0.45	4.924e-08
0.05	0.5	4.9927e-08
0.1	0.0	-6.3798e-10
0.1	0.05	2.0023e-07
0.1	0.1	2.4172e-07
0.1	0.15	2.5273e-07
0.1	0.2	2.5849e-07
0.1	0.25	2.6303e-07
0.1	0.3	2.671e-07
0.1	0.35	2.7085e-07
0.1	0.4	2.7436e-07
0.1	0.45	2.7767e-07
0.1	0.5	2.808e-07
0.15	0.0	-2.3868e-09
0.15	0.05	8.7005e-07
0.15	0.1	1.0817e-06
0.15	0.15	1.1314e-06
0.15	0.2	1.1518e-06
0.15	0.25	1.166e-06
0.15	0.3	1.1781e-06
0.15	0.35	1.189e-06
0.15	0.4	1.199e-06
0.15	0.45	1.2083e-06
0.15	0.5	1.217e-06
0.2	0.0	-5.5463e-09
0.2	0.05	2.4408e-06
0.2	0.1	3.198e-06
0.2	0.15	3.3675e-06
0.2	0.2	3.4193e-06
0.2	0.25	3.4476e-06
0.2	0.3	3.4693e-06
0.2	0.35	3.4882e-06
0.2	0.4	3.5052e-06
0.2	0.45	3.5207e-06
0.2	0.5	3.5351e-06
0.25	0.0	-9.2948e-09
0.25	0.05	4.7593e-06
0.25	0.1	6.6344e-06
0.25	0.15	7.0875e-06
0.25	0.2	7.2096e-06
0.25	0.25	7.2585e-06
0.25	0.3	7.2908e-06
0.25	0.35	7.3172e-06
0.25	0.4	7.3401e-06
0.25	0.45	7.3608e-06
0.25	0.5	7.3796e-06
0.3	0.0	-1.3054e-08
0.3	0.05	7.4416e-06
0.3	0.1	1.1045e-05
0.3	0.15	1.2067e-05
0.3	0.2	1.2322e-05
0.3	0.25	1.2406e-05
0.3	0.3	1.2453e-05
0.3	0.35	1.2488e-05
0.3	0.4	1.2517e-05
0.3	0.45	1.2543e-05
0.3	0.5	1.2567e-05
0.35	0.0	-1.6574e-08
0.35	0.05	1.0185e-05
0.35	0.1	1.6049e-05
0.35	0.15	1.8043e-05
0.35	0.2	1.856e-05
0.35	0.25	1.8711e-05
0.35	0.3	1.8785e-05
0.35	0.35	1.8832e-05
0.35	0.4	1.887e-05
0.35	0.45	1.8901e-05
0.35	0.5	1.8929e-05
0.4	0.0	-1.9744e-08
0.4	0.05	1.2791e-05
0.4	0.1	2.1189e-05
0.4	0.15	2.4763e-05
0.4	0.2	2.5777e-05
0.4	0.25	2.6065e-05
0.4	0.3	2.6173e-05
0.4	0.35	2.6235e-05
0.4	0.4	2.6282e-05
0.4	0.45	2.6321e-05
0.4	0.5	2.6354e-05
0.45	0.0	-2.2529e-08
0.45	0.05	1.5157e-05
0.45	0.1	2.6231e-05
0.45	0.15	3.1831e-05
0.45	0.2	3.3787e-05
0.45	0.25	3.4335e-05
0.45	0.3	3.4515e-05
0.45	0.35	3.4603e-05
0.45	0.4	3.4662e-05
0.45	0.45	3.4709e-05
0.45	0.5	3.4752e-05
0.5	0.0	-2.5e-08
0.5	0.05	1.7254e-05
0.5	0.1	3.0887e-05
0.5	0.15	3.8952e-05
0.5	0.2	4.2333e-05
0.5	0.25	4.3376e-05
0.5	0.3	4.3701e-05
0.5	0.35	4.3835e-05
0.5	0.4	4.3912e-05
0.5	0.45	4.3973e-05
0.5	0.5	4.4021e-05
