vg	vd	ids
0.0	0.0	4.3413e-12
0.0	0.05	1.3227e-09
0.0	0.1	1.5312e-09
0.0	0.15	1.5705e-09
0.0	0.2	1.584e-09
0.0	0.25	1.5931e-09
0.0	0.3	1.6009e-09
0.0	0.35	1.608e-09
0.0	0.4	1.6146e-09
0.0	0.45	1.6208e-09
0.0	0.5	1.6267e-09
0.05	0.0	3.0646e-11
0.05	0.05	8.7579e-09
0.05	0.1	1.016e-08
0.05	0.15	1.0426e-08
0.05	0.2	1.0518e-08
0.05	0.25	1.0578e-08
0.05	0.3	1.063e-08
0.05	0.35	1.0677e-08
0.05	0.4	1.072e-08
0.05	0.45	1.076e-08
0.05	0.5	1.0797e-08
0.1	0.0	1.973e-10
0.1	0.05	5.6114e-08
0.1	0.1	6.5396e-08
0.1	0.15	6.7165e-08
0.1	0.2	6.7754e-08
0.1	0.25	6.813e-08
0.1	0.3	6.8445e-08
0.1	0.35	6.8727e-08
0.1	0.4	6.8984e-08
0.1	0.45	6.9221e-08
0.1	0.5	6.9441e-08
0.15	0.0	9.8985e-10
0.15	0.05	3.0925e-07
0.15	0.1	3.6772e-07
0.15	0.15	3.7875e-07
0.15	0.2	3.8199e-07
0.15	0.25	3.8383e-07
0.15	0.3	3.853e-07
0.15	0.35	3.8657e-07
0.15	0.4	3.8772e-07
0.15	0.45	3.8877e-07
0.15	0.5	3.8972e-07
0.2	0.0	2.9737e-09
0.2	0.05	1.1358e-06
0.2	0.1	1.4285e-06
0.2	0.15	1.486e-06
0.2	0.2	1.5e-06
0.2	0.25	1.5062e-06
0.2	0.3	1.5105e-06
0.2	0.35	1.514e-06
0.2	0.4	1.5172e-06
0.2	0.45	1.5199e-06
0.2	0.5	1.5225e-06
0.25	0.0	5.5714e-09
0.25	0.05	2.584e-06
0.25	0.1	3.5244e-06
0.25	0.15	3.7426e-06
0.25	0.2	3.7921e-06
0.25	0.25	3.8088e-06
0.25	0.3	3.8184e-06
0.25	0.35	3.8257e-06
0.25	0.4	3.8319e-06
0.25	0.45	3.8372e-06
0.25	0.5	3.8419e-06
0.3	0.0	8.0909e-09
0.3	0.05	4.3244e-06
0.3	0.1	6.3897e-06
0.3	0.15	6.9954e-06
0.3	0.2	7.135e-06
0.3	0.25	7.1751e-06
0.3	0.3	7.1937e-06
0.3	0.35	7.2063e-06
0.3	0.4	7.2163e-06
0.3	0.45	7.2248e-06
0.3	0.5	7.2322e-06
0.35	0.0	1.031e-08
0.35	0.05	6.0977e-06
0.35	0.1	9.655e-06
0.35	0.15	1.0968e-05
0.35	0.2	1.1312e-05
0.35	0.25	1.1402e-05
0.35	0.3	1.1436e-05
0.35	0.35	1.1456e-05
0.35	0.4	1.147e-05
0.35	0.45	1.1482e-05
0.35	0.5	1.1493e-05
0.4	0.0	1.2208e-08
0.4	0.05	7.7515e-06
0.4	0.1	1.2988e-05
0.4	0.15	1.5357e-05
0.4	0.2	1.6123e-05
0.4	0.25	1.6319e-05
0.4	0.3	1.6383e-05
0.4	0.35	1.6416e-05
0.4	0.4	1.6438e-05
0.4	0.45	1.6454e-05
0.4	0.5	1.6468e-05
0.45	0.0	1.3826e-08
0.45	0.05	9.1743e-06
0.45	0.1	1.6128e-05
0.45	0.15	1.9912e-05
0.45	0.2	2.1381e-05
0.45	0.25	2.18e-05
0.45	0.3	2.1923e-05
0.45	0.35	2.1973e-05
0.45	0.4	2.2002e-05
0.45	0.45	2.2023e-05
0.45	0.5	2.204e-05
0.5	0.0	1.522e-08
0.5	0.05	1.0424e-05
0.5	0.1	1.8926e-05
0.5	0.15	2.4319e-05
0.5	0.2	2.6825e-05
0.5	0.25	2.7696e-05
0.5	0.3	2.7946e-05
0.5	0.35	2.8034e-05
0.5	0.4	2.8077e-05
0.5	0.45	2.8107e-05
0.5	0.5	2.8127e-05
