vg	vd	ids
0.0	0.0	5.95e-12
0.0	0.05	1.3873e-09
0.0	0.1	1.6026e-09
0.0	0.15	1.6394e-09
0.0	0.2	1.6495e-09
0.0	0.25	1.6552e-09
0.0	0.3	1.6599e-09
0.0	0.35	1.6641e-09
0.0	0.4	1.6679e-09
0.0	0.45	1.6715e-09
0.0	0.5	1.6748e-09
0.05	0.0	3.3736e-11
0.05	0.05	9.2636e-09
0.05	0.1	1.0722e-08
0.05	0.15	1.0976e-08
0.05	0.2	1.1046e-08
0.05	0.25	1.1086e-08
0.05	0.3	1.1118e-08
0.05	0.35	1.1146e-08
0.05	0.4	1.1172e-08
0.05	0.45	1.1196e-08
0.05	0.5	1.1218e-08
0.1	0.0	2.066e-10
0.1	0.05	5.9778e-08
0.1	0.1	6.9534e-08
0.1	0.15	7.1252e-08
0.1	0.2	7.1727e-08
0.1	0.25	7.1989e-08
0.1	0.3	7.2197e-08
0.1	0.35	7.2379e-08
0.1	0.4	7.2542e-08
0.1	0.45	7.2691e-08
0.1	0.5	7.2827e-08
0.15	0.0	1.031e-09
0.15	0.05	3.2881e-07
0.15	0.1	3.9119e-07
0.15	0.15	4.0236e-07
0.15	0.2	4.0524e-07
0.15	0.25	4.0667e-07
0.15	0.3	4.0774e-07
0.15	0.35	4.0865e-07
0.15	0.4	4.0945e-07
0.15	0.45	4.1017e-07
0.15	0.5	4.1082e-07
0.2	0.0	3.0813e-09
0.2	0.05	1.1865e-06
0.2	0.1	1.4986e-06
0.2	0.15	1.5596e-06
0.2	0.2	1.5737e-06
0.2	0.25	1.5794e-06
0.2	0.3	1.5831e-06
0.2	0.35	1.5861e-06
0.2	0.4	1.5886e-06
0.2	0.45	1.5909e-06
0.2	0.5	1.5929e-06
0.25	0.0	5.8096e-09
0.25	0.05	2.6509e-06
0.25	0.1	3.6395e-06
0.25	0.15	3.878e-06
0.25	0.2	3.93e-06
0.25	0.25	3.9467e-06
0.25	0.3	3.9558e-06
0.25	0.35	3.9626e-06
0.25	0.4	3.9682e-06
0.25	0.45	3.973e-06
0.25	0.5	3.9772e-06
0.3	0.0	8.5363e-09
0.3	0.05	4.3825e-06
0.3	0.1	6.5239e-06
0.3	0.15	7.1874e-06
0.3	0.2	7.3372e-06
0.3	0.25	7.3789e-06
0.3	0.3	7.3974e-06
0.3	0.35	7.4096e-06
0.3	0.4	7.4192e-06
0.3	0.45	7.4273e-06
0.3	0.5	7.4342e-06
0.35	0.0	1.1083e-08
0.35	0.05	6.1199e-06
0.35	0.1	9.7695e-06
0.35	0.15	1.12e-05
0.35	0.2	1.1569e-05
0.35	0.25	1.1671e-05
0.35	0.3	1.1706e-05
0.35	0.35	1.1726e-05
0.35	0.4	1.174e-05
0.35	0.45	1.1752e-05
0.35	0.5	1.1762e-05
0.4	0.0	1.3264e-08
0.4	0.05	7.7126e-06
0.4	0.1	1.3031e-05
0.4	0.15	1.559e-05
0.4	0.2	1.6433e-05
0.4	0.25	1.6651e-05
0.4	0.3	1.672e-05
0.4	0.35	1.6752e-05
0.4	0.4	1.6774e-05
0.4	0.45	1.679e-05
0.4	0.5	1.6804e-05
0.45	0.0	1.5118e-08
0.45	0.05	9.0987e-06
0.45	0.1	1.6053e-05
0.45	0.15	2.0085e-05
0.45	0.2	2.1683e-05
0.45	0.25	2.2181e-05
0.45	0.3	2.2319e-05
0.45	0.35	2.2372e-05
0.45	0.4	2.2402e-05
0.45	0.45	2.2423e-05
0.45	0.5	2.2439e-05
0.5	0.0	1.669e-08
0.5	0.05	1.0276e-05
0.5	0.1	1.8698e-05
0.5	0.15	2.4244e-05
0.5	0.2	2.7093e-05
0.5	0.25	2.8094e-05
0.5	0.3	2.8384e-05
0.5	0.35	2.8483e-05
0.5	0.4	2.8528e-05
0.5	0.45	2.8556e-05
0.5	0.5	2.8579e-05
