vg	vd	ids
0.0	0.0	-6.5982e-13
0.0	0.05	1.6721e-10
0.0	0.1	1.9209e-10
0.0	0.15	1.9588e-10
0.0	0.2	1.9659e-10
0.0	0.25	1.9684e-10
0.0	0.3	1.97e-10
0.0	0.35	1.9713e-10
0.0	0.4	1.9726e-10
0.0	0.45	1.9737e-10
0.0	0.5	1.9747e-10
0.05	0.0	-4.1029e-12
0.05	0.05	1.138e-09
0.05	0.1	1.3107e-09
0.05	0.15	1.3371e-09
0.05	0.2	1.3422e-09
0.05	0.25	1.344e-09
0.05	0.3	1.3452e-09
0.05	0.35	1.3462e-09
0.05	0.4	1.3471e-09
0.05	0.45	1.348e-09
0.05	0.5	1.3487e-09
0.1	0.0	-2.6819e-11
0.1	0.05	7.7057e-09
0.1	0.1	8.8838e-09
0.1	0.15	9.0682e-09
0.1	0.2	9.1048e-09
0.1	0.25	9.1187e-09
0.1	0.3	9.128e-09
0.1	0.35	9.1358e-09
0.1	0.4	9.1426e-09
0.1	0.45	9.1487e-09
0.1	0.5	9.1543e-09
0.15	0.0	-1.6363e-10
0.15	0.05	5.0068e-08
0.15	0.1	5.8073e-08
0.15	0.15	5.9352e-08
0.15	0.2	5.9615e-08
0.15	0.25	5.9718e-08
0.15	0.3	5.9787e-08
0.15	0.35	5.9844e-08
0.15	0.4	5.9893e-08
0.15	0.45	5.9937e-08
0.15	0.5	5.9976e-08
0.2	0.0	-7.5327e-10
0.2	0.05	2.7457e-07
0.2	0.1	3.2665e-07
0.2	0.15	3.3541e-07
0.2	0.2	3.3723e-07
0.2	0.25	3.3791e-07
0.2	0.3	3.3834e-07
0.2	0.35	3.3869e-07
0.2	0.4	3.3899e-07
0.2	0.45	3.3924e-07
0.2	0.5	3.3947e-07
0.25	0.0	-1.9632e-09
0.25	0.05	9.6753e-07
0.25	0.1	1.2368e-06
0.25	0.15	1.2898e-06
0.25	0.2	1.3006e-06
0.25	0.25	1.304e-06
0.25	0.3	1.3059e-06
0.25	0.35	1.3072e-06
0.25	0.4	1.3084e-06
0.25	0.45	1.3094e-06
0.25	0.5	1.3102e-06
0.3	0.0	-3.1488e-09
0.3	0.05	2.0631e-06
0.3	0.1	2.9293e-06
0.3	0.15	3.1611e-06
0.3	0.2	3.2099e-06
0.3	0.25	3.2225e-06
0.3	0.3	3.2279e-06
0.3	0.35	3.2313e-06
0.3	0.4	3.2341e-06
0.3	0.45	3.2363e-06
0.3	0.5	3.2383e-06
0.35	0.0	-3.9796e-09
0.35	0.05	3.213e-06
0.35	0.1	5.0369e-06
0.35	0.15	5.7106e-06
0.35	0.2	5.8856e-06
0.35	0.25	5.9269e-06
0.35	0.3	5.9404e-06
0.35	0.35	5.9473e-06
0.35	0.4	5.9522e-06
0.35	0.45	5.9562e-06
0.35	0.5	5.9595e-06
0.4	0.0	-4.513e-09
0.4	0.05	4.2271e-06
0.4	0.1	7.1499e-06
0.4	0.15	8.5787e-06
0.4	0.2	9.0563e-06
0.4	0.25	9.1791e-06
0.4	0.3	9.2158e-06
0.4	0.35	9.2297e-06
0.4	0.4	9.2377e-06
0.4	0.45	9.2436e-06
0.4	0.5	9.2483e-06
0.45	0.0	-4.8514e-09
0.45	0.05	5.0491e-06
0.45	0.1	9.0045e-06
0.45	0.15	1.1355e-05
0.45	0.2	1.2458e-05
0.45	0.25	1.279e-05
0.45	0.3	1.2881e-05
0.45	0.35	1.291e-05
0.45	0.4	1.2924e-05
0.45	0.45	1.2933e-05
0.45	0.5	1.294e-05
0.5	0.0	-5.0672e-09
0.5	0.05	5.6879e-06
0.5	0.1	1.0496e-05
0.5	0.15	1.3839e-05
0.5	0.2	1.5743e-05
0.5	0.25	1.6548e-05
0.5	0.3	1.678e-05
0.5	0.35	1.6855e-05
0.5	0.4	1.6881e-05
0.5	0.45	1.6895e-05
0.5	0.5	1.6904e-05
