vg	vd	ids
0.0	0.0	1.8271e-12
0.0	0.05	2.3232e-09
0.0	0.1	2.7732e-09
0.0	0.15	2.9148e-09
0.0	0.2	3.0002e-09
0.0	0.25	3.0729e-09
0.0	0.3	3.1409e-09
0.0	0.35	3.2061e-09
0.0	0.4	3.269e-09
0.0	0.45	3.3298e-09
0.0	0.5	3.3886e-09
0.05	0.0	1.3295e-11
0.05	0.05	1.4303e-08
0.05	0.1	1.7111e-08
0.05	0.15	1.7976e-08
0.05	0.2	1.8507e-08
0.05	0.25	1.8966e-08
0.05	0.3	1.9397e-08
0.05	0.35	1.9808e-08
0.05	0.4	2.0198e-08
0.05	0.45	2.0566e-08
0.05	0.5	2.0907e-08
0.1	0.0	1.794e-11
0.1	0.05	8.3351e-08
0.1	0.1	1.0017e-07
0.1	0.15	1.053e-07
0.1	0.2	1.084e-07
0.1	0.25	1.11e-07
0.1	0.3	1.133e-07
0.1	0.35	1.1533e-07
0.1	0.4	1.1717e-07
0.1	0.45	1.1889e-07
0.1	0.5	1.2051e-07
0.15	0.0	9.3824e-11
0.15	0.05	4.0423e-07
0.15	0.1	4.9623e-07
0.15	0.15	5.2144e-07
0.15	0.2	5.3389e-07
0.15	0.25	5.4339e-07
0.15	0.3	5.5179e-07
0.15	0.35	5.5948e-07
0.15	0.4	5.6657e-07
0.15	0.45	5.7307e-07
0.15	0.5	5.79e-07
0.2	0.0	3.165e-10
0.2	0.05	1.3258e-06
0.2	0.1	1.7081e-06
0.2	0.15	1.802e-06
0.2	0.2	1.8366e-06
0.2	0.25	1.8583e-06
0.2	0.3	1.8759e-06
0.2	0.35	1.8915e-06
0.2	0.4	1.9056e-06
0.2	0.45	1.9186e-06
0.2	0.5	1.9305e-06
0.25	0.0	6.9196e-10
0.25	0.05	2.8529e-06
0.25	0.1	3.9494e-06
0.25	0.15	4.2374e-06
0.25	0.2	4.3167e-06
0.25	0.25	4.3534e-06
0.25	0.3	4.3793e-06
0.25	0.35	4.401e-06
0.25	0.4	4.4201e-06
0.25	0.45	4.4374e-06
0.25	0.5	4.4532e-06
0.3	0.0	1.1846e-09
0.3	0.05	4.648e-06
0.3	0.1	6.9462e-06
0.3	0.15	7.6641e-06
0.3	0.2	7.8516e-06
0.3	0.25	7.9143e-06
0.3	0.3	7.9495e-06
0.3	0.35	7.9762e-06
0.3	0.4	7.9988e-06
0.3	0.45	8.0189e-06
0.3	0.5	8.037e-06
0.35	0.0	1.7433e-09
0.35	0.05	6.4288e-06
0.35	0.1	1.0297e-05
0.35	0.15	1.1802e-05
0.35	0.2	1.2226e-05
0.35	0.25	1.2344e-05
0.35	0.3	1.2394e-05
0.35	0.35	1.2427e-05
0.35	0.4	1.2453e-05
0.35	0.45	1.2476e-05
0.35	0.5	1.2496e-05
0.4	0.0	2.3267e-09
0.4	0.05	8.0364e-06
0.4	0.1	1.363e-05
0.4	0.15	1.6334e-05
0.4	0.2	1.7222e-05
0.4	0.25	1.746e-05
0.4	0.3	1.7544e-05
0.4	0.35	1.7588e-05
0.4	0.4	1.7622e-05
0.4	0.45	1.7648e-05
0.4	0.5	1.767e-05
0.45	0.0	2.9022e-09
0.45	0.05	9.4162e-06
0.45	0.1	1.6675e-05
0.45	0.15	2.0917e-05
0.45	0.2	2.2599e-05
0.45	0.25	2.3121e-05
0.45	0.3	2.3276e-05
0.45	0.35	2.3341e-05
0.45	0.4	2.338e-05
0.45	0.45	2.341e-05
0.45	0.5	2.3434e-05
0.5	0.0	3.4328e-09
0.5	0.05	1.0577e-05
0.5	0.1	1.9305e-05
0.5	0.15	2.5113e-05
0.5	0.2	2.81e-05
0.5	0.25	2.9133e-05
0.5	0.3	2.9457e-05
0.5	0.35	2.957e-05
0.5	0.4	2.9625e-05
0.5	0.45	2.9662e-05
0.5	0.5	2.9692e-05
