vg	vd	ids
0.0	0.0	3.8867e-11
0.0	0.05	5.5115e-09
0.0	0.1	6.5022e-09
0.0	0.15	6.7654e-09
0.0	0.2	6.9094e-09
0.0	0.25	7.0284e-09
0.0	0.3	7.1374e-09
0.0	0.35	7.2394e-09
0.0	0.4	7.3357e-09
0.0	0.45	7.4273e-09
0.0	0.5	7.5148e-09
0.05	0.0	2.3987e-10
0.05	0.05	3.4623e-08
0.05	0.1	4.1025e-08
0.05	0.15	4.2697e-08
0.05	0.2	4.3581e-08
0.05	0.25	4.4292e-08
0.05	0.3	4.4935e-08
0.05	0.35	4.5534e-08
0.05	0.4	4.6097e-08
0.05	0.45	4.6629e-08
0.05	0.5	4.7133e-08
0.1	0.0	1.3282e-09
0.1	0.05	2.003e-07
0.1	0.1	2.3977e-07
0.1	0.15	2.4952e-07
0.1	0.2	2.5417e-07
0.1	0.25	2.5772e-07
0.1	0.3	2.6086e-07
0.1	0.35	2.6373e-07
0.1	0.4	2.664e-07
0.1	0.45	2.689e-07
0.1	0.5	2.7125e-07
0.15	0.0	5.1574e-09
0.15	0.05	8.8061e-07
0.15	0.1	1.0872e-06
0.15	0.15	1.1337e-06
0.15	0.2	1.1511e-06
0.15	0.25	1.1626e-06
0.15	0.3	1.1722e-06
0.15	0.35	1.1807e-06
0.15	0.4	1.1885e-06
0.15	0.45	1.1958e-06
0.15	0.5	1.2025e-06
0.2	0.0	1.2641e-08
0.2	0.05	2.4733e-06
0.2	0.1	3.2249e-06
0.2	0.15	3.3921e-06
0.2	0.2	3.4403e-06
0.2	0.25	3.4649e-06
0.2	0.3	3.4846e-06
0.2	0.35	3.5002e-06
0.2	0.4	3.514e-06
0.2	0.45	3.5265e-06
0.2	0.5	3.538e-06
0.25	0.0	2.2367e-08
0.25	0.05	4.8129e-06
0.25	0.1	6.6993e-06
0.25	0.15	7.1532e-06
0.25	0.2	7.2718e-06
0.25	0.25	7.317e-06
0.25	0.3	7.3458e-06
0.25	0.35	7.3688e-06
0.25	0.4	7.3886e-06
0.25	0.45	7.4062e-06
0.25	0.5	7.4222e-06
0.3	0.0	3.2943e-08
0.3	0.05	7.5142e-06
0.3	0.1	1.1148e-05
0.3	0.15	1.2185e-05
0.3	0.2	1.2441e-05
0.3	0.25	1.2523e-05
0.3	0.3	1.2567e-05
0.3	0.35	1.2599e-05
0.3	0.4	1.2626e-05
0.3	0.45	1.2649e-05
0.3	0.5	1.267e-05
0.35	0.0	4.3497e-08
0.35	0.05	1.0274e-05
0.35	0.1	1.614e-05
0.35	0.15	1.8231e-05
0.35	0.2	1.8762e-05
0.35	0.25	1.8914e-05
0.35	0.3	1.8982e-05
0.35	0.35	1.903e-05
0.35	0.4	1.9066e-05
0.35	0.45	1.9096e-05
0.35	0.5	1.9122e-05
0.4	0.0	5.3482e-08
0.4	0.05	1.2894e-05
0.4	0.1	2.1367e-05
0.4	0.15	2.5036e-05
0.4	0.2	2.6091e-05
0.4	0.25	2.6388e-05
0.4	0.3	2.6496e-05
0.4	0.35	2.6557e-05
0.4	0.4	2.6602e-05
0.4	0.45	2.6639e-05
0.4	0.5	2.6671e-05
0.45	0.0	6.2625e-08
0.45	0.05	1.5268e-05
0.45	0.1	2.6432e-05
0.45	0.15	3.2178e-05
0.45	0.2	3.4229e-05
0.45	0.25	3.4808e-05
0.45	0.3	3.4995e-05
0.45	0.35	3.5083e-05
0.45	0.4	3.514e-05
0.45	0.45	3.5186e-05
0.45	0.5	3.5226e-05
0.5	0.0	7.0899e-08
0.5	0.05	1.7376e-05
0.5	0.1	3.1092e-05
0.5	0.15	3.9344e-05
0.5	0.2	4.2895e-05
0.5	0.25	4.4012e-05
0.5	0.3	4.4357e-05
0.5	0.35	4.4496e-05
0.5	0.4	4.4573e-05
0.5	0.45	4.4633e-05
0.5	0.5	4.4679e-05
