vg	vd	ids
0.0	0.0	2.973e-11
0.0	0.05	3.8511e-09
0.0	0.1	4.5754e-09
0.0	0.15	4.7944e-09
0.0	0.2	4.9279e-09
0.0	0.25	5.0432e-09
0.0	0.3	5.1518e-09
0.0	0.35	5.2555e-09
0.0	0.4	5.3543e-09
0.0	0.45	5.4475e-09
0.0	0.5	5.5345e-09
0.05	0.0	1.8362e-10
0.05	0.05	2.3734e-08
0.05	0.1	2.8267e-08
0.05	0.15	2.9631e-08
0.05	0.2	3.0461e-08
0.05	0.25	3.1171e-08
0.05	0.3	3.1821e-08
0.05	0.35	3.2415e-08
0.05	0.4	3.296e-08
0.05	0.45	3.3468e-08
0.05	0.5	3.3949e-08
0.1	0.0	1.0226e-09
0.1	0.05	1.3618e-07
0.1	0.1	1.6341e-07
0.1	0.15	1.713e-07
0.1	0.2	1.757e-07
0.1	0.25	1.7921e-07
0.1	0.3	1.8234e-07
0.1	0.35	1.8525e-07
0.1	0.4	1.8798e-07
0.1	0.45	1.9056e-07
0.1	0.5	1.9298e-07
0.15	0.0	4.1574e-09
0.15	0.05	6.1972e-07
0.15	0.1	7.6255e-07
0.15	0.15	7.9893e-07
0.15	0.2	8.1547e-07
0.15	0.25	8.2748e-07
0.15	0.3	8.3775e-07
0.15	0.35	8.4698e-07
0.15	0.4	8.5548e-07
0.15	0.45	8.6336e-07
0.15	0.5	8.7073e-07
0.2	0.0	1.0499e-08
0.2	0.05	1.8449e-06
0.2	0.1	2.3925e-06
0.2	0.15	2.5219e-06
0.2	0.2	2.5647e-06
0.2	0.25	2.5894e-06
0.2	0.3	2.6089e-06
0.2	0.35	2.6259e-06
0.2	0.4	2.6412e-06
0.2	0.45	2.6564e-06
0.2	0.5	2.6693e-06
0.25	0.0	1.8441e-08
0.25	0.05	3.7211e-06
0.25	0.1	5.1792e-06
0.25	0.15	5.5451e-06
0.25	0.2	5.6465e-06
0.25	0.25	5.6879e-06
0.25	0.3	5.7156e-06
0.25	0.35	5.7384e-06
0.25	0.4	5.7584e-06
0.25	0.45	5.7764e-06
0.25	0.5	5.7928e-06
0.3	0.0	2.6423e-08
0.3	0.05	5.8869e-06
0.3	0.1	8.7685e-06
0.3	0.15	9.6721e-06
0.3	0.2	9.8898e-06
0.3	0.25	9.9665e-06
0.3	0.3	1.0006e-05
0.3	0.35	1.0035e-05
0.3	0.4	1.0059e-05
0.3	0.45	1.008e-05
0.3	0.5	1.0099e-05
0.35	0.0	3.372e-08
0.35	0.05	8.0483e-06
0.35	0.1	1.2791e-05
0.35	0.15	1.4613e-05
0.35	0.2	1.5094e-05
0.35	0.25	1.523e-05
0.35	0.3	1.5288e-05
0.35	0.35	1.5329e-05
0.35	0.4	1.5359e-05
0.35	0.45	1.5384e-05
0.35	0.5	1.5406e-05
0.4	0.0	4.0134e-08
0.4	0.05	1.003e-05
0.4	0.1	1.6843e-05
0.4	0.15	2.006e-05
0.4	0.2	2.1043e-05
0.4	0.25	2.1321e-05
0.4	0.3	2.1416e-05
0.4	0.35	2.1467e-05
0.4	0.4	2.1503e-05
0.4	0.45	2.1532e-05
0.4	0.5	2.1558e-05
0.45	0.0	4.5716e-08
0.45	0.05	1.1764e-05
0.45	0.1	2.0622e-05
0.45	0.15	2.5595e-05
0.45	0.2	2.7519e-05
0.45	0.25	2.8077e-05
0.45	0.3	2.825e-05
0.45	0.35	2.8325e-05
0.45	0.4	2.8372e-05
0.45	0.45	2.841e-05
0.45	0.5	2.844e-05
0.5	0.0	5.0583e-08
0.5	0.05	1.3252e-05
0.5	0.1	2.3959e-05
0.5	0.15	3.0938e-05
0.5	0.2	3.4234e-05
0.5	0.25	3.5333e-05
0.5	0.3	3.5677e-05
0.5	0.35	3.5801e-05
0.5	0.4	3.5864e-05
0.5	0.45	3.5907e-05
0.5	0.5	3.5941e-05
