vg	vd	ids
0.0	0.0	-7.4384e-13
0.0	0.05	1.4041e-10
0.0	0.1	1.613e-10
0.0	0.15	1.645e-10
0.0	0.2	1.651e-10
0.0	0.25	1.6531e-10
0.0	0.3	1.6545e-10
0.0	0.35	1.6556e-10
0.0	0.4	1.6567e-10
0.0	0.45	1.6576e-10
0.0	0.5	1.6585e-10
0.05	0.0	-4.8839e-12
0.05	0.05	9.5224e-10
0.05	0.1	1.0967e-09
0.05	0.15	1.1188e-09
0.05	0.2	1.1231e-09
0.05	0.25	1.1246e-09
0.05	0.3	1.1257e-09
0.05	0.35	1.1265e-09
0.05	0.4	1.1273e-09
0.05	0.45	1.128e-09
0.05	0.5	1.1287e-09
0.1	0.0	-3.2797e-11
0.1	0.05	6.4364e-09
0.1	0.1	7.4181e-09
0.1	0.15	7.5725e-09
0.1	0.2	7.6031e-09
0.1	0.25	7.6146e-09
0.1	0.3	7.6224e-09
0.1	0.35	7.629e-09
0.1	0.4	7.6348e-09
0.1	0.45	7.64e-09
0.1	0.5	7.6448e-09
0.15	0.0	-2.0769e-10
0.15	0.05	4.1926e-08
0.15	0.1	4.8583e-08
0.15	0.15	4.9649e-08
0.15	0.2	4.9868e-08
0.15	0.25	4.9953e-08
0.15	0.3	5.0011e-08
0.15	0.35	5.0059e-08
0.15	0.4	5.0101e-08
0.15	0.45	5.0139e-08
0.15	0.5	5.0173e-08
0.2	0.0	-1.048e-09
0.2	0.05	2.3508e-07
0.2	0.1	2.7851e-07
0.2	0.15	2.8579e-07
0.2	0.2	2.8731e-07
0.2	0.25	2.8788e-07
0.2	0.3	2.8825e-07
0.2	0.35	2.8855e-07
0.2	0.4	2.8881e-07
0.2	0.45	2.8903e-07
0.2	0.5	2.8924e-07
0.25	0.0	-3.1897e-09
0.25	0.05	8.6731e-07
0.25	0.1	1.0983e-06
0.25	0.15	1.1426e-06
0.25	0.2	1.1516e-06
0.25	0.25	1.1545e-06
0.25	0.3	1.1561e-06
0.25	0.35	1.1573e-06
0.25	0.4	1.1583e-06
0.25	0.45	1.1592e-06
0.25	0.5	1.16e-06
0.3	0.0	-6.0754e-09
0.3	0.05	1.919e-06
0.3	0.1	2.6996e-06
0.3	0.15	2.8941e-06
0.3	0.2	2.9358e-06
0.3	0.25	2.9468e-06
0.3	0.3	2.9517e-06
0.3	0.35	2.9549e-06
0.3	0.4	2.9574e-06
0.3	0.45	2.9596e-06
0.3	0.5	2.9615e-06
0.35	0.0	-8.9711e-09
0.35	0.05	3.0753e-06
0.35	0.1	4.7663e-06
0.35	0.15	5.3444e-06
0.35	0.2	5.4946e-06
0.35	0.25	5.5301e-06
0.35	0.3	5.5421e-06
0.35	0.35	5.5486e-06
0.35	0.4	5.5532e-06
0.35	0.45	5.557e-06
0.35	0.5	5.5602e-06
0.4	0.0	-1.1547e-08
0.4	0.05	4.1331e-06
0.4	0.1	6.9108e-06
0.4	0.15	8.1674e-06
0.4	0.2	8.5765e-06
0.4	0.25	8.6798e-06
0.4	0.3	8.7114e-06
0.4	0.35	8.7239e-06
0.4	0.4	8.7315e-06
0.4	0.45	8.7372e-06
0.4	0.5	8.7419e-06
0.45	0.0	-1.3671e-08
0.45	0.05	5.0258e-06
0.45	0.1	8.8721e-06
0.45	0.15	1.1054e-05
0.45	0.2	1.195e-05
0.45	0.25	1.2222e-05
0.45	0.3	1.2296e-05
0.45	0.35	1.2321e-05
0.45	0.4	1.2334e-05
0.45	0.45	1.2342e-05
0.45	0.5	1.2349e-05
0.5	0.0	-1.5344e-08
0.5	0.05	5.7409e-06
0.5	0.1	1.0518e-05
0.5	0.15	1.3718e-05
0.5	0.2	1.5363e-05
0.5	0.25	1.5977e-05
0.5	0.3	1.6158e-05
0.5	0.35	1.6217e-05
0.5	0.4	1.6239e-05
0.5	0.45	1.6251e-05
0.5	0.5	1.626e-05
