vg	vd	ids
0.0	0.0	1.8137e-11
0.0	0.05	3.656e-09
0.0	0.1	4.2442e-09
0.0	0.15	4.3553e-09
0.0	0.2	4.3934e-09
0.0	0.25	4.4187e-09
0.0	0.3	4.4404e-09
0.0	0.35	4.4603e-09
0.0	0.4	4.4787e-09
0.0	0.45	4.4959e-09
0.0	0.5	4.5121e-09
0.05	0.0	1.2475e-10
0.05	0.05	2.4069e-08
0.05	0.1	2.8022e-08
0.05	0.15	2.8773e-08
0.05	0.2	2.903e-08
0.05	0.25	2.9197e-08
0.05	0.3	2.9339e-08
0.05	0.35	2.9467e-08
0.05	0.4	2.9585e-08
0.05	0.45	2.9695e-08
0.05	0.5	2.9797e-08
0.1	0.0	7.4573e-10
0.1	0.05	1.4797e-07
0.1	0.1	1.7393e-07
0.1	0.15	1.7886e-07
0.1	0.2	1.8046e-07
0.1	0.25	1.8145e-07
0.1	0.3	1.8226e-07
0.1	0.35	1.8298e-07
0.1	0.4	1.8364e-07
0.1	0.45	1.8423e-07
0.1	0.5	1.8479e-07
0.15	0.0	3.0889e-09
0.15	0.05	7.0194e-07
0.15	0.1	8.5353e-07
0.15	0.15	8.8262e-07
0.15	0.2	8.9078e-07
0.15	0.25	8.9509e-07
0.15	0.3	8.9839e-07
0.15	0.35	9.012e-07
0.15	0.4	9.0371e-07
0.15	0.45	9.0596e-07
0.15	0.5	9.0801e-07
0.2	0.0	7.6824e-09
0.2	0.05	2.0748e-06
0.2	0.1	2.6857e-06
0.2	0.15	2.8167e-06
0.2	0.2	2.848e-06
0.2	0.25	2.8612e-06
0.2	0.3	2.8701e-06
0.2	0.35	2.8774e-06
0.2	0.4	2.8836e-06
0.2	0.45	2.889e-06
0.2	0.5	2.8939e-06
0.25	0.0	1.3489e-08
0.25	0.05	4.1217e-06
0.25	0.1	5.742e-06
0.25	0.15	6.1368e-06
0.25	0.2	6.2276e-06
0.25	0.25	6.2594e-06
0.25	0.3	6.2778e-06
0.25	0.35	6.2917e-06
0.25	0.4	6.3033e-06
0.25	0.45	6.3133e-06
0.25	0.5	6.3231e-06
0.3	0.0	1.9624e-08
0.3	0.05	6.4987e-06
0.3	0.1	9.6793e-06
0.3	0.15	1.0613e-05
0.3	0.2	1.084e-05
0.3	0.25	1.0907e-05
0.3	0.3	1.094e-05
0.3	0.35	1.0962e-05
0.3	0.4	1.098e-05
0.3	0.45	1.0996e-05
0.3	0.5	1.1011e-05
0.35	0.0	2.5597e-08
0.35	0.05	8.9227e-06
0.35	0.1	1.413e-05
0.35	0.15	1.6011e-05
0.35	0.2	1.6487e-05
0.35	0.25	1.6627e-05
0.35	0.3	1.6682e-05
0.35	0.35	1.6715e-05
0.35	0.4	1.674e-05
0.35	0.45	1.6761e-05
0.35	0.5	1.678e-05
0.4	0.0	3.1146e-08
0.4	0.05	1.1209e-05
0.4	0.1	1.8644e-05
0.4	0.15	2.1998e-05
0.4	0.2	2.3014e-05
0.4	0.25	2.3279e-05
0.4	0.3	2.3372e-05
0.4	0.35	2.3421e-05
0.4	0.4	2.3459e-05
0.4	0.45	2.3487e-05
0.4	0.5	2.351e-05
0.45	0.0	3.6161e-08
0.45	0.05	1.3265e-05
0.45	0.1	2.305e-05
0.45	0.15	2.8311e-05
0.45	0.2	3.0214e-05
0.45	0.25	3.0744e-05
0.45	0.3	3.0919e-05
0.45	0.35	3.0994e-05
0.45	0.4	3.1039e-05
0.45	0.45	3.1074e-05
0.45	0.5	3.1102e-05
0.5	0.0	4.0658e-08
0.5	0.05	1.5074e-05
0.5	0.1	2.7045e-05
0.5	0.15	3.4445e-05
0.5	0.2	3.7782e-05
0.5	0.25	3.886e-05
0.5	0.3	3.9198e-05
0.5	0.35	3.9321e-05
0.5	0.4	3.9385e-05
0.5	0.45	3.9429e-05
0.5	0.5	3.9463e-05
