vg	vd	ids
0.0	0.0	-7.8581e-13
0.0	0.05	1.9985e-10
0.0	0.1	2.3076e-10
0.0	0.15	2.3639e-10
0.0	0.2	2.3821e-10
0.0	0.25	2.3938e-10
0.0	0.3	2.4037e-10
0.0	0.35	2.4126e-10
0.0	0.4	2.4208e-10
0.0	0.45	2.4283e-10
0.0	0.5	2.4353e-10
0.05	0.0	-4.8202e-12
0.05	0.05	1.3426e-09
0.05	0.1	1.5548e-09
0.05	0.15	1.5937e-09
0.05	0.2	1.6064e-09
0.05	0.25	1.6145e-09
0.05	0.3	1.6213e-09
0.05	0.35	1.6273e-09
0.05	0.4	1.6328e-09
0.05	0.45	1.6379e-09
0.05	0.5	1.6426e-09
0.1	0.0	-3.0981e-11
0.1	0.05	8.954e-09
0.1	0.1	1.0383e-08
0.1	0.15	1.065e-08
0.1	0.2	1.0737e-08
0.1	0.25	1.0792e-08
0.1	0.3	1.0837e-08
0.1	0.35	1.0878e-08
0.1	0.4	1.0915e-08
0.1	0.45	1.0948e-08
0.1	0.5	1.0979e-08
0.15	0.0	-1.8448e-10
0.15	0.05	5.6988e-08
0.15	0.1	6.6524e-08
0.15	0.15	6.8301e-08
0.15	0.2	6.8865e-08
0.15	0.25	6.9209e-08
0.15	0.3	6.9489e-08
0.15	0.35	6.9736e-08
0.15	0.4	6.9957e-08
0.15	0.45	7.0159e-08
0.15	0.5	7.0343e-08
0.2	0.0	-8.2233e-10
0.2	0.05	3.0362e-07
0.2	0.1	3.6343e-07
0.2	0.15	3.7456e-07
0.2	0.2	3.7763e-07
0.2	0.25	3.7925e-07
0.2	0.3	3.8049e-07
0.2	0.35	3.8154e-07
0.2	0.4	3.8247e-07
0.2	0.45	3.8331e-07
0.2	0.5	3.8406e-07
0.25	0.0	-2.089e-09
0.25	0.05	1.0424e-06
0.25	0.1	1.3382e-06
0.25	0.15	1.3987e-06
0.25	0.2	1.4124e-06
0.25	0.25	1.4176e-06
0.25	0.3	1.421e-06
0.25	0.35	1.4236e-06
0.25	0.4	1.4259e-06
0.25	0.45	1.4279e-06
0.25	0.5	1.4296e-06
0.3	0.0	-3.2986e-09
0.3	0.05	2.1865e-06
0.3	0.1	3.1151e-06
0.3	0.15	3.3652e-06
0.3	0.2	3.4194e-06
0.3	0.25	3.4346e-06
0.3	0.3	3.4417e-06
0.3	0.35	3.4466e-06
0.3	0.4	3.4505e-06
0.3	0.45	3.4539e-06
0.3	0.5	3.4571e-06
0.35	0.0	-4.1284e-09
0.35	0.05	3.3659e-06
0.35	0.1	5.2956e-06
0.35	0.15	6.0091e-06
0.35	0.2	6.1946e-06
0.35	0.25	6.2397e-06
0.35	0.3	6.2553e-06
0.35	0.35	6.2638e-06
0.35	0.4	6.2699e-06
0.35	0.45	6.2749e-06
0.35	0.5	6.2792e-06
0.4	0.0	-4.6525e-09
0.4	0.05	4.3886e-06
0.4	0.1	7.4491e-06
0.4	0.15	8.9531e-06
0.4	0.2	9.4533e-06
0.4	0.25	9.5851e-06
0.4	0.3	9.6221e-06
0.4	0.35	9.6375e-06
0.4	0.4	9.6468e-06
0.4	0.45	9.6538e-06
0.4	0.5	9.6595e-06
0.45	0.0	-4.9807e-09
0.45	0.05	5.2055e-06
0.45	0.1	9.3104e-06
0.45	0.15	1.1774e-05
0.45	0.2	1.2923e-05
0.45	0.25	1.3269e-05
0.45	0.3	1.3363e-05
0.45	0.35	1.3395e-05
0.45	0.4	1.3411e-05
0.45	0.45	1.3421e-05
0.45	0.5	1.3429e-05
0.5	0.0	-5.1873e-09
0.5	0.05	5.8334e-06
0.5	0.1	1.0777e-05
0.5	0.15	1.4259e-05
0.5	0.2	1.6245e-05
0.5	0.25	1.7081e-05
0.5	0.3	1.7327e-05
0.5	0.35	1.7401e-05
0.5	0.4	1.7429e-05
0.5	0.45	1.7443e-05
0.5	0.5	1.7454e-05
