vg	vd	ids
0.0	0.0	-4.537e-13
0.0	0.05	1.6982e-10
0.0	0.1	1.9504e-10
0.0	0.15	1.9889e-10
0.0	0.2	1.996e-10
0.0	0.25	1.9984e-10
0.0	0.3	2e-10
0.0	0.35	2.0013e-10
0.0	0.4	2.0025e-10
0.0	0.45	2.0036e-10
0.0	0.5	2.0046e-10
0.05	0.0	-2.5537e-12
0.05	0.05	1.155e-09
0.05	0.1	1.3302e-09
0.05	0.15	1.3569e-09
0.05	0.2	1.362e-09
0.05	0.25	1.3639e-09
0.05	0.3	1.365e-09
0.05	0.35	1.3661e-09
0.05	0.4	1.3669e-09
0.05	0.45	1.3678e-09
0.05	0.5	1.3685e-09
0.1	0.0	-1.5943e-11
0.1	0.05	7.8191e-09
0.1	0.1	9.0135e-09
0.1	0.15	9.2001e-09
0.1	0.2	9.2369e-09
0.1	0.25	9.2505e-09
0.1	0.3	9.2597e-09
0.1	0.35	9.2673e-09
0.1	0.4	9.2741e-09
0.1	0.45	9.2801e-09
0.1	0.5	9.2855e-09
0.15	0.0	-9.3063e-11
0.15	0.05	5.0774e-08
0.15	0.1	5.8877e-08
0.15	0.15	6.017e-08
0.15	0.2	6.0435e-08
0.15	0.25	6.0537e-08
0.15	0.3	6.0605e-08
0.15	0.35	6.0661e-08
0.15	0.4	6.071e-08
0.15	0.45	6.0753e-08
0.15	0.5	6.0791e-08
0.2	0.0	-3.9916e-10
0.2	0.05	2.7765e-07
0.2	0.1	3.304e-07
0.2	0.15	3.3927e-07
0.2	0.2	3.411e-07
0.2	0.25	3.4177e-07
0.2	0.3	3.422e-07
0.2	0.35	3.4255e-07
0.2	0.4	3.4284e-07
0.2	0.45	3.431e-07
0.2	0.5	3.4333e-07
0.25	0.0	-9.2437e-10
0.25	0.05	9.7388e-07
0.25	0.1	1.246e-06
0.25	0.15	1.2998e-06
0.25	0.2	1.3107e-06
0.25	0.25	1.3141e-06
0.25	0.3	1.3159e-06
0.25	0.35	1.3173e-06
0.25	0.4	1.3184e-06
0.25	0.45	1.3194e-06
0.25	0.5	1.3203e-06
0.3	0.0	-1.238e-09
0.3	0.05	2.0704e-06
0.3	0.1	2.9427e-06
0.3	0.15	3.1779e-06
0.3	0.2	3.2274e-06
0.3	0.25	3.2402e-06
0.3	0.3	3.2455e-06
0.3	0.35	3.249e-06
0.3	0.4	3.2517e-06
0.3	0.45	3.2539e-06
0.3	0.5	3.2559e-06
0.35	0.0	-1.2391e-09
0.35	0.05	3.2209e-06
0.35	0.1	5.0524e-06
0.35	0.15	5.7335e-06
0.35	0.2	5.9117e-06
0.35	0.25	5.9536e-06
0.35	0.3	5.9672e-06
0.35	0.35	5.9741e-06
0.35	0.4	5.979e-06
0.35	0.45	5.9829e-06
0.35	0.5	5.9862e-06
0.4	0.0	-1.0753e-09
0.4	0.05	4.237e-06
0.4	0.1	7.167e-06
0.4	0.15	8.6049e-06
0.4	0.2	9.0893e-06
0.4	0.25	9.2144e-06
0.4	0.3	9.2517e-06
0.4	0.35	9.2656e-06
0.4	0.4	9.2736e-06
0.4	0.45	9.2795e-06
0.4	0.5	9.2842e-06
0.45	0.0	-8.628e-10
0.45	0.05	5.061e-06
0.45	0.1	9.0242e-06
0.45	0.15	1.1381e-05
0.45	0.2	1.2494e-05
0.45	0.25	1.2831e-05
0.45	0.3	1.2922e-05
0.45	0.35	1.2952e-05
0.45	0.4	1.2966e-05
0.45	0.45	1.2976e-05
0.45	0.5	1.2982e-05
0.5	0.0	-6.6271e-10
0.5	0.05	5.7004e-06
0.5	0.1	1.0517e-05
0.5	0.15	1.3865e-05
0.5	0.2	1.5825e-05
0.5	0.25	1.6589e-05
0.5	0.3	1.6823e-05
0.5	0.35	1.6899e-05
0.5	0.4	1.6925e-05
0.5	0.45	1.6939e-05
0.5	0.5	1.6948e-05
