vg	vd	ids
0.0	0.0	-1.363e-12
0.0	0.05	6.2649e-09
0.0	0.1	7.6124e-09
0.0	0.15	8.1217e-09
0.0	0.2	8.4924e-09
0.0	0.25	8.8373e-09
0.0	0.3	9.1711e-09
0.0	0.35	9.4877e-09
0.0	0.4	9.7806e-09
0.0	0.45	1.0057e-08
0.0	0.5	1.0326e-08
0.05	0.0	5.4397e-13
0.05	0.05	3.6404e-08
0.05	0.1	4.4343e-08
0.05	0.15	4.7338e-08
0.05	0.2	4.9481e-08
0.05	0.25	5.1365e-08
0.05	0.3	5.3068e-08
0.05	0.35	5.4674e-08
0.05	0.4	5.6233e-08
0.05	0.45	5.7762e-08
0.05	0.5	5.9262e-08
0.1	0.0	1.427e-11
0.1	0.05	1.9302e-07
0.1	0.1	2.3732e-07
0.1	0.15	2.5277e-07
0.1	0.2	2.625e-07
0.1	0.25	2.7086e-07
0.1	0.3	2.7866e-07
0.1	0.35	2.8599e-07
0.1	0.4	2.9277e-07
0.1	0.45	2.9906e-07
0.1	0.5	3.0503e-07
0.15	0.0	8.8891e-11
0.15	0.05	7.9632e-07
0.15	0.1	1.0015e-06
0.15	0.15	1.0621e-06
0.15	0.2	1.0937e-06
0.15	0.25	1.118e-06
0.15	0.3	1.1396e-06
0.15	0.35	1.1595e-06
0.15	0.4	1.178e-06
0.15	0.45	1.1951e-06
0.15	0.5	1.211e-06
0.2	0.0	3.3607e-10
0.2	0.05	2.2041e-06
0.2	0.1	2.8945e-06
0.2	0.15	3.0727e-06
0.2	0.2	3.1413e-06
0.2	0.25	3.1856e-06
0.2	0.3	3.2222e-06
0.2	0.35	3.2547e-06
0.2	0.4	3.2846e-06
0.2	0.45	3.3121e-06
0.2	0.5	3.3378e-06
0.25	0.0	7.8611e-10
0.25	0.05	4.3172e-06
0.25	0.1	5.9979e-06
0.25	0.15	6.4431e-06
0.25	0.2	6.5732e-06
0.25	0.25	6.6383e-06
0.25	0.3	6.6862e-06
0.25	0.35	6.7271e-06
0.25	0.4	6.7639e-06
0.25	0.45	6.8005e-06
0.25	0.5	6.8318e-06
0.3	0.0	1.306e-09
0.3	0.05	6.7844e-06
0.3	0.1	1.0017e-05
0.3	0.15	1.0972e-05
0.3	0.2	1.1231e-05
0.3	0.25	1.1327e-05
0.3	0.3	1.1387e-05
0.3	0.35	1.1435e-05
0.3	0.4	1.1476e-05
0.3	0.45	1.1517e-05
0.3	0.5	1.1552e-05
0.35	0.0	1.7566e-09
0.35	0.05	9.3004e-06
0.35	0.1	1.4575e-05
0.35	0.15	1.6435e-05
0.35	0.2	1.6925e-05
0.35	0.25	1.7078e-05
0.35	0.3	1.7155e-05
0.35	0.35	1.7211e-05
0.35	0.4	1.7257e-05
0.35	0.45	1.7298e-05
0.35	0.5	1.7335e-05
0.4	0.0	2.0925e-09
0.4	0.05	1.167e-05
0.4	0.1	1.9294e-05
0.4	0.15	2.2508e-05
0.4	0.2	2.3471e-05
0.4	0.25	2.374e-05
0.4	0.3	2.3851e-05
0.4	0.35	2.3924e-05
0.4	0.4	2.3978e-05
0.4	0.45	2.4024e-05
0.4	0.5	2.4063e-05
0.45	0.0	2.3387e-09
0.45	0.05	1.3802e-05
0.45	0.1	2.3846e-05
0.45	0.15	2.8932e-05
0.45	0.2	3.0706e-05
0.45	0.25	3.1202e-05
0.45	0.3	3.1384e-05
0.45	0.35	3.1475e-05
0.45	0.4	3.1537e-05
0.45	0.45	3.1587e-05
0.45	0.5	3.1631e-05
0.5	0.0	2.5352e-09
0.5	0.05	1.5677e-05
0.5	0.1	2.8009e-05
0.5	0.15	3.5234e-05
0.5	0.2	3.8352e-05
0.5	0.25	3.9336e-05
0.5	0.3	3.964e-05
0.5	0.35	3.9769e-05
0.5	0.4	3.9847e-05
0.5	0.45	3.9905e-05
0.5	0.5	3.9953e-05
