vg	vd	ids
0.0	0.0	8.6389e-11
0.0	0.05	1.8833e-08
0.0	0.1	2.4538e-08
0.0	0.15	2.7799e-08
0.0	0.2	3.0791e-08
0.0	0.25	3.3832e-08
0.0	0.3	3.672e-08
0.0	0.35	3.9464e-08
0.0	0.4	4.226e-08
0.0	0.45	4.5147e-08
0.0	0.5	4.8132e-08
0.05	0.0	4.1242e-10
0.05	0.05	8.9274e-08
0.05	0.1	1.1663e-07
0.05	0.15	1.3221e-07
0.05	0.2	1.4544e-07
0.05	0.25	1.5719e-07
0.05	0.3	1.6886e-07
0.05	0.35	1.8079e-07
0.05	0.4	1.93e-07
0.05	0.45	2.0519e-07
0.05	0.5	2.1662e-07
0.1	0.0	1.629e-09
0.1	0.05	3.7151e-07
0.1	0.1	4.9e-07
0.1	0.15	5.4749e-07
0.1	0.2	5.9113e-07
0.1	0.25	6.3231e-07
0.1	0.3	6.7117e-07
0.1	0.35	7.0644e-07
0.1	0.4	7.4005e-07
0.1	0.45	7.7327e-07
0.1	0.5	8.0638e-07
0.15	0.0	4.7875e-09
0.15	0.05	1.2035e-06
0.15	0.1	1.6031e-06
0.15	0.15	1.7658e-06
0.15	0.2	1.8702e-06
0.15	0.25	1.9558e-06
0.15	0.3	2.0353e-06
0.15	0.35	2.1107e-06
0.15	0.4	2.1809e-06
0.15	0.45	2.2455e-06
0.15	0.5	2.3058e-06
0.2	0.0	1.0222e-08
0.2	0.05	2.8512e-06
0.2	0.1	3.892e-06
0.2	0.15	4.24e-06
0.2	0.2	4.4291e-06
0.2	0.25	4.5634e-06
0.2	0.3	4.6774e-06
0.2	0.35	4.781e-06
0.2	0.4	4.8784e-06
0.2	0.45	4.9711e-06
0.2	0.5	5.059e-06
0.25	0.0	1.7154e-08
0.25	0.05	5.214e-06
0.25	0.1	7.3972e-06
0.25	0.15	8.0879e-06
0.25	0.2	8.3698e-06
0.25	0.25	8.5416e-06
0.25	0.3	8.6828e-06
0.25	0.35	8.8082e-06
0.25	0.4	8.9219e-06
0.25	0.45	9.0265e-06
0.25	0.5	9.1239e-06
0.3	0.0	2.4613e-08
0.3	0.05	7.9696e-06
0.3	0.1	1.1887e-05
0.3	0.15	1.318e-05
0.3	0.2	1.3591e-05
0.3	0.25	1.3817e-05
0.3	0.3	1.3975e-05
0.3	0.35	1.4109e-05
0.3	0.4	1.423e-05
0.3	0.45	1.4343e-05
0.3	0.5	1.4449e-05
0.35	0.0	3.1933e-08
0.35	0.05	1.0797e-05
0.35	0.1	1.701e-05
0.35	0.15	1.9303e-05
0.35	0.2	1.9994e-05
0.35	0.25	2.0271e-05
0.35	0.3	2.0449e-05
0.35	0.35	2.0592e-05
0.35	0.4	2.073e-05
0.35	0.45	2.0847e-05
0.35	0.5	2.0954e-05
0.4	0.0	3.8732e-08
0.4	0.05	1.3472e-05
0.4	0.1	2.2355e-05
0.4	0.15	2.6222e-05
0.4	0.2	2.7415e-05
0.4	0.25	2.782e-05
0.4	0.3	2.8047e-05
0.4	0.35	2.8202e-05
0.4	0.4	2.8332e-05
0.4	0.45	2.8448e-05
0.4	0.5	2.8555e-05
0.45	0.0	4.4859e-08
0.45	0.05	1.5886e-05
0.45	0.1	2.7532e-05
0.45	0.15	3.3513e-05
0.45	0.2	3.5681e-05
0.45	0.25	3.6369e-05
0.45	0.3	3.6652e-05
0.45	0.35	3.6826e-05
0.45	0.4	3.6964e-05
0.45	0.45	3.7082e-05
0.45	0.5	3.7189e-05
0.5	0.0	5.0309e-08
0.5	0.05	1.8018e-05
0.5	0.1	3.2281e-05
0.5	0.15	4.0837e-05
0.5	0.2	4.4509e-05
0.5	0.25	4.5717e-05
0.5	0.3	4.615e-05
0.5	0.35	4.637e-05
0.5	0.4	4.6522e-05
0.5	0.45	4.6646e-05
0.5	0.5	4.6763e-05
