vg	vd	ids
0.0	0.0	4.4608e-13
0.0	0.05	1.6558e-11
0.0	0.1	1.8946e-11
0.0	0.15	1.93e-11
0.0	0.2	1.9361e-11
0.0	0.25	1.9379e-11
0.0	0.3	1.9389e-11
0.0	0.35	1.9397e-11
0.0	0.4	1.9405e-11
0.0	0.45	1.9412e-11
0.0	0.5	1.9419e-11
0.05	0.0	2.9543e-12
0.05	0.05	1.1376e-10
0.05	0.1	1.3028e-10
0.05	0.15	1.3275e-10
0.05	0.2	1.3318e-10
0.05	0.25	1.3331e-10
0.05	0.3	1.3339e-10
0.05	0.35	1.3345e-10
0.05	0.4	1.3351e-10
0.05	0.45	1.3356e-10
0.05	0.5	1.3361e-10
0.1	0.0	2.0343e-11
0.1	0.05	7.8367e-10
0.1	0.1	8.9732e-10
0.1	0.15	9.1453e-10
0.1	0.2	9.1762e-10
0.1	0.25	9.1857e-10
0.1	0.3	9.1916e-10
0.1	0.35	9.1965e-10
0.1	0.4	9.2008e-10
0.1	0.45	9.2048e-10
0.1	0.5	9.2085e-10
0.15	0.0	1.368e-10
0.15	0.05	5.3269e-09
0.15	0.1	6.1111e-09
0.15	0.15	6.2304e-09
0.15	0.2	6.2525e-09
0.15	0.25	6.2597e-09
0.15	0.3	6.2642e-09
0.15	0.35	6.268e-09
0.15	0.4	6.2712e-09
0.15	0.45	6.2742e-09
0.15	0.5	6.2769e-09
0.2	0.0	8.7118e-10
0.2	0.05	3.4881e-08
0.2	0.1	4.0228e-08
0.2	0.15	4.1061e-08
0.2	0.2	4.1218e-08
0.2	0.25	4.1272e-08
0.2	0.3	4.1306e-08
0.2	0.35	4.1333e-08
0.2	0.4	4.1357e-08
0.2	0.45	4.1378e-08
0.2	0.5	4.1397e-08
0.25	0.0	4.3558e-09
0.25	0.05	1.9631e-07
0.25	0.1	2.3167e-07
0.25	0.15	2.3747e-07
0.25	0.2	2.3859e-07
0.25	0.25	2.3896e-07
0.25	0.3	2.3918e-07
0.25	0.35	2.3935e-07
0.25	0.4	2.395e-07
0.25	0.45	2.3963e-07
0.25	0.5	2.3974e-07
0.3	0.0	1.2564e-08
0.3	0.05	7.1979e-07
0.3	0.1	9.1429e-07
0.3	0.15	9.5199e-07
0.3	0.2	9.5923e-07
0.3	0.25	9.6123e-07
0.3	0.3	9.6223e-07
0.3	0.35	9.6296e-07
0.3	0.4	9.6355e-07
0.3	0.45	9.6406e-07
0.3	0.5	9.6451e-07
0.35	0.0	2.1414e-08
0.35	0.05	1.5427e-06
0.35	0.1	2.2131e-06
0.35	0.15	2.3971e-06
0.35	0.2	2.4373e-06
0.35	0.25	2.4473e-06
0.35	0.3	2.4507e-06
0.35	0.35	2.4526e-06
0.35	0.4	2.4541e-06
0.35	0.45	2.4553e-06
0.35	0.5	2.4563e-06
0.4	0.0	2.8181e-08
0.4	0.05	2.3428e-06
0.4	0.1	3.7671e-06
0.4	0.15	4.3541e-06
0.4	0.2	4.5141e-06
0.4	0.25	4.553e-06
0.4	0.3	4.5639e-06
0.4	0.35	4.5689e-06
0.4	0.4	4.5718e-06
0.4	0.45	4.5739e-06
0.4	0.5	4.5757e-06
0.45	0.0	3.3051e-08
0.45	0.05	3.002e-06
0.45	0.1	5.2002e-06
0.45	0.15	6.4148e-06
0.45	0.2	6.9124e-06
0.45	0.25	7.0548e-06
0.45	0.3	7.0909e-06
0.45	0.35	7.1024e-06
0.45	0.4	7.1083e-06
0.45	0.45	7.1119e-06
0.45	0.5	7.1146e-06
0.5	0.0	3.656e-08
0.5	0.05	3.4955e-06
0.5	0.1	6.3396e-06
0.5	0.15	8.2663e-06
0.5	0.2	9.316e-06
0.5	0.25	9.721e-06
0.5	0.3	9.8407e-06
0.5	0.35	9.874e-06
0.5	0.4	9.8858e-06
0.5	0.45	9.8922e-06
0.5	0.5	9.8962e-06
