vg	vd	ids
0.0	0.0	1.1282e-13
0.0	0.05	1.6484e-10
0.0	0.1	1.8927e-10
0.0	0.15	1.9302e-10
0.0	0.2	1.9373e-10
0.0	0.25	1.9397e-10
0.0	0.3	1.9414e-10
0.0	0.35	1.9428e-10
0.0	0.4	1.9441e-10
0.0	0.45	1.9452e-10
0.0	0.5	1.9463e-10
0.05	0.0	1.0249e-12
0.05	0.05	1.1201e-09
0.05	0.1	1.2891e-09
0.05	0.15	1.3151e-09
0.05	0.2	1.3202e-09
0.05	0.25	1.322e-09
0.05	0.3	1.3232e-09
0.05	0.35	1.3243e-09
0.05	0.4	1.3252e-09
0.05	0.45	1.3261e-09
0.05	0.5	1.3269e-09
0.1	0.0	7.5538e-12
0.1	0.05	7.5753e-09
0.1	0.1	8.726e-09
0.1	0.15	8.9072e-09
0.1	0.2	8.9434e-09
0.1	0.25	8.9573e-09
0.1	0.3	8.9667e-09
0.1	0.35	8.9747e-09
0.1	0.4	8.9817e-09
0.1	0.45	8.988e-09
0.1	0.5	8.9937e-09
0.15	0.0	5.2999e-11
0.15	0.05	4.9158e-08
0.15	0.1	5.6967e-08
0.15	0.15	5.8221e-08
0.15	0.2	5.8481e-08
0.15	0.25	5.8583e-08
0.15	0.3	5.8653e-08
0.15	0.35	5.8711e-08
0.15	0.4	5.8761e-08
0.15	0.45	5.8805e-08
0.15	0.5	5.8845e-08
0.2	0.0	2.8894e-10
0.2	0.05	2.6929e-07
0.2	0.1	3.2005e-07
0.2	0.15	3.2863e-07
0.2	0.2	3.3042e-07
0.2	0.25	3.3109e-07
0.2	0.3	3.3152e-07
0.2	0.35	3.3187e-07
0.2	0.4	3.3217e-07
0.2	0.45	3.3243e-07
0.2	0.5	3.3266e-07
0.25	0.0	8.8541e-10
0.25	0.05	9.4835e-07
0.25	0.1	1.21e-06
0.25	0.15	1.2616e-06
0.25	0.2	1.2722e-06
0.25	0.25	1.2755e-06
0.25	0.3	1.2774e-06
0.25	0.35	1.2788e-06
0.25	0.4	1.2799e-06
0.25	0.45	1.2809e-06
0.25	0.5	1.2818e-06
0.3	0.0	1.721e-09
0.3	0.05	2.0259e-06
0.3	0.1	2.8649e-06
0.3	0.15	3.0895e-06
0.3	0.2	3.1366e-06
0.3	0.25	3.149e-06
0.3	0.3	3.1542e-06
0.3	0.35	3.1577e-06
0.3	0.4	3.1604e-06
0.3	0.45	3.1627e-06
0.3	0.5	3.1646e-06
0.35	0.0	2.5299e-09
0.35	0.05	3.1716e-06
0.35	0.1	4.9407e-06
0.35	0.15	5.5879e-06
0.35	0.2	5.7549e-06
0.35	0.25	5.7944e-06
0.35	0.3	5.8075e-06
0.35	0.35	5.8144e-06
0.35	0.4	5.8193e-06
0.35	0.45	5.8232e-06
0.35	0.5	5.8265e-06
0.4	0.0	3.2353e-09
0.4	0.05	4.1994e-06
0.4	0.1	7.0504e-06
0.4	0.15	8.4203e-06
0.4	0.2	8.8723e-06
0.4	0.25	8.9877e-06
0.4	0.3	9.0226e-06
0.4	0.35	9.036e-06
0.4	0.4	9.0439e-06
0.4	0.45	9.0498e-06
0.4	0.5	9.0546e-06
0.45	0.0	3.8151e-09
0.45	0.05	5.0415e-06
0.45	0.1	8.9307e-06
0.45	0.15	1.1202e-05
0.45	0.2	1.2241e-05
0.45	0.25	1.2548e-05
0.45	0.3	1.2631e-05
0.45	0.35	1.2659e-05
0.45	0.4	1.2672e-05
0.45	0.45	1.2682e-05
0.45	0.5	1.2689e-05
0.5	0.0	4.2824e-09
0.5	0.05	5.6952e-06
0.5	0.1	1.0455e-05
0.5	0.15	1.372e-05
0.5	0.2	1.5533e-05
0.5	0.25	1.6275e-05
0.5	0.3	1.6485e-05
0.5	0.35	1.6553e-05
0.5	0.4	1.6577e-05
0.5	0.45	1.659e-05
0.5	0.5	1.6599e-05
