vg	vd	ids
0.0	0.0	1.5766e-11
0.0	0.05	8.2187e-09
0.0	0.1	1.0139e-08
0.0	0.15	1.0953e-08
0.0	0.2	1.1589e-08
0.0	0.25	1.2199e-08
0.0	0.3	1.2798e-08
0.0	0.35	1.337e-08
0.0	0.4	1.3894e-08
0.0	0.45	1.4391e-08
0.0	0.5	1.488e-08
0.05	0.0	7.7092e-11
0.05	0.05	4.5634e-08
0.05	0.1	5.6414e-08
0.05	0.15	6.1001e-08
0.05	0.2	6.4531e-08
0.05	0.25	6.7686e-08
0.05	0.3	7.0523e-08
0.05	0.35	7.3224e-08
0.05	0.4	7.5876e-08
0.05	0.45	7.8503e-08
0.05	0.5	8.1104e-08
0.1	0.0	3.6097e-10
0.1	0.05	2.2849e-07
0.1	0.1	2.852e-07
0.1	0.15	3.0733e-07
0.1	0.2	3.2201e-07
0.1	0.25	3.3492e-07
0.1	0.3	3.4717e-07
0.1	0.35	3.5878e-07
0.1	0.4	3.6948e-07
0.1	0.45	3.7934e-07
0.1	0.5	3.8869e-07
0.15	0.0	1.2842e-09
0.15	0.05	8.8449e-07
0.15	0.1	1.127e-06
0.15	0.15	1.2058e-06
0.15	0.2	1.2501e-06
0.15	0.25	1.2848e-06
0.15	0.3	1.3158e-06
0.15	0.35	1.3447e-06
0.15	0.4	1.3719e-06
0.15	0.45	1.3971e-06
0.15	0.5	1.4205e-06
0.2	0.0	3.0979e-09
0.2	0.05	2.3415e-06
0.2	0.1	3.1029e-06
0.2	0.15	3.3143e-06
0.2	0.2	3.4037e-06
0.2	0.25	3.4641e-06
0.2	0.3	3.5144e-06
0.2	0.35	3.5596e-06
0.2	0.4	3.6014e-06
0.2	0.45	3.6403e-06
0.2	0.5	3.6767e-06
0.25	0.0	5.516e-09
0.25	0.05	4.4704e-06
0.25	0.1	6.274e-06
0.25	0.15	6.7695e-06
0.25	0.2	6.9268e-06
0.25	0.25	7.0115e-06
0.25	0.3	7.0759e-06
0.25	0.35	7.1315e-06
0.25	0.4	7.1816e-06
0.25	0.45	7.2317e-06
0.25	0.5	7.2749e-06
0.3	0.0	8.1392e-09
0.3	0.05	6.9525e-06
0.3	0.1	1.0357e-05
0.3	0.15	1.1384e-05
0.3	0.2	1.1678e-05
0.3	0.25	1.1796e-05
0.3	0.3	1.1873e-05
0.3	0.35	1.1936e-05
0.3	0.4	1.1992e-05
0.3	0.45	1.2046e-05
0.3	0.5	1.2093e-05
0.35	0.0	1.0717e-08
0.35	0.05	9.4659e-06
0.35	0.1	1.4968e-05
0.35	0.15	1.6921e-05
0.35	0.2	1.7467e-05
0.35	0.25	1.7657e-05
0.35	0.3	1.7753e-05
0.35	0.35	1.7823e-05
0.35	0.4	1.7883e-05
0.35	0.45	1.7936e-05
0.35	0.5	1.7984e-05
0.4	0.0	1.3117e-08
0.4	0.05	1.1796e-05
0.4	0.1	1.9709e-05
0.4	0.15	2.3102e-05
0.4	0.2	2.4148e-05
0.4	0.25	2.4449e-05
0.4	0.3	2.4579e-05
0.4	0.35	2.4662e-05
0.4	0.4	2.4733e-05
0.4	0.45	2.479e-05
0.4	0.5	2.4841e-05
0.45	0.0	1.5306e-08
0.45	0.05	1.3882e-05
0.45	0.1	2.4226e-05
0.45	0.15	2.9583e-05
0.45	0.2	3.1503e-05
0.45	0.25	3.2054e-05
0.45	0.3	3.2262e-05
0.45	0.35	3.2367e-05
0.45	0.4	3.2441e-05
0.45	0.45	3.2502e-05
0.45	0.5	3.2555e-05
0.5	0.0	1.7202e-08
0.5	0.05	1.5701e-05
0.5	0.1	2.8325e-05
0.5	0.15	3.5879e-05
0.5	0.2	3.9242e-05
0.5	0.25	4.0316e-05
0.5	0.3	4.0674e-05
0.5	0.35	4.0824e-05
0.5	0.4	4.0914e-05
0.5	0.45	4.0982e-05
0.5	0.5	4.104e-05
