vg	vd	ids
0.0	0.0	4.9602e-12
0.0	0.05	6.3048e-10
0.0	0.1	7.2521e-10
0.0	0.15	7.4009e-10
0.0	0.2	7.4314e-10
0.0	0.25	7.4436e-10
0.0	0.3	7.4523e-10
0.0	0.35	7.4597e-10
0.0	0.4	7.4664e-10
0.0	0.45	7.4724e-10
0.0	0.5	7.4779e-10
0.05	0.0	1.4888e-11
0.05	0.05	4.2607e-09
0.05	0.1	4.9123e-09
0.05	0.15	5.0156e-09
0.05	0.2	5.0376e-09
0.05	0.25	5.0467e-09
0.05	0.3	5.0532e-09
0.05	0.35	5.0588e-09
0.05	0.4	5.0637e-09
0.05	0.45	5.0682e-09
0.05	0.5	5.0722e-09
0.1	0.0	9.8008e-11
0.1	0.05	2.8221e-08
0.1	0.1	3.2642e-08
0.1	0.15	3.3359e-08
0.1	0.2	3.3517e-08
0.1	0.25	3.3585e-08
0.1	0.3	3.3633e-08
0.1	0.35	3.3674e-08
0.1	0.4	3.371e-08
0.1	0.45	3.3742e-08
0.1	0.5	3.3771e-08
0.15	0.0	5.7134e-10
0.15	0.05	1.6955e-07
0.15	0.1	1.989e-07
0.15	0.15	2.0382e-07
0.15	0.2	2.0492e-07
0.15	0.25	2.0539e-07
0.15	0.3	2.0572e-07
0.15	0.35	2.0599e-07
0.15	0.4	2.0622e-07
0.15	0.45	2.0643e-07
0.15	0.5	2.0661e-07
0.2	0.0	2.1713e-09
0.2	0.05	7.2925e-07
0.2	0.1	8.983e-07
0.2	0.15	9.2924e-07
0.2	0.2	9.3592e-07
0.2	0.25	9.3841e-07
0.2	0.3	9.4e-07
0.2	0.35	9.4126e-07
0.2	0.4	9.4233e-07
0.2	0.45	9.4326e-07
0.2	0.5	9.4407e-07
0.25	0.0	4.9172e-09
0.25	0.05	1.8735e-06
0.25	0.1	2.521e-06
0.25	0.15	2.6659e-06
0.25	0.2	2.697e-06
0.25	0.25	2.7064e-06
0.25	0.3	2.7114e-06
0.25	0.35	2.7151e-06
0.25	0.4	2.718e-06
0.25	0.45	2.7206e-06
0.25	0.5	2.7227e-06
0.3	0.0	8.1134e-09
0.3	0.05	3.3006e-06
0.3	0.1	4.8811e-06
0.3	0.15	5.3542e-06
0.3	0.2	5.4612e-06
0.3	0.25	5.4895e-06
0.3	0.3	5.5012e-06
0.3	0.35	5.5086e-06
0.3	0.4	5.5143e-06
0.3	0.45	5.5191e-06
0.3	0.5	5.5236e-06
0.35	0.0	1.1273e-08
0.35	0.05	4.7175e-06
0.35	0.1	7.562e-06
0.35	0.15	8.6841e-06
0.35	0.2	8.9922e-06
0.35	0.25	9.068e-06
0.35	0.3	9.0932e-06
0.35	0.35	9.1063e-06
0.35	0.4	9.1154e-06
0.35	0.45	9.1227e-06
0.35	0.5	9.1289e-06
0.4	0.0	1.4152e-08
0.4	0.05	5.9793e-06
0.4	0.1	1.0202e-05
0.4	0.15	1.2294e-05
0.4	0.2	1.3049e-05
0.4	0.25	1.3243e-05
0.4	0.3	1.3302e-05
0.4	0.35	1.3326e-05
0.4	0.4	1.334e-05
0.4	0.45	1.335e-05
0.4	0.5	1.3359e-05
0.45	0.0	1.6672e-08
0.45	0.05	7.0364e-06
0.45	0.1	1.2554e-05
0.45	0.15	1.5887e-05
0.45	0.2	1.7387e-05
0.45	0.25	1.7851e-05
0.45	0.3	1.7981e-05
0.45	0.35	1.8026e-05
0.45	0.4	1.8048e-05
0.45	0.45	1.8062e-05
0.45	0.5	1.8074e-05
0.5	0.0	1.8851e-08
0.5	0.05	7.8502e-06
0.5	0.1	1.4514e-05
0.5	0.15	1.9124e-05
0.5	0.2	2.1655e-05
0.5	0.25	2.2688e-05
0.5	0.3	2.299e-05
0.5	0.35	2.3091e-05
0.5	0.4	2.3129e-05
0.5	0.45	2.3149e-05
0.5	0.5	2.3163e-05
