vg	vd	ids
0.0	0.0	5.4409e-12
0.0	0.05	6.9316e-10
0.0	0.1	7.9913e-10
0.0	0.15	8.1718e-10
0.0	0.2	8.2202e-10
0.0	0.25	8.2472e-10
0.0	0.3	8.2692e-10
0.0	0.35	8.2888e-10
0.0	0.4	8.3067e-10
0.0	0.45	8.3233e-10
0.0	0.5	8.3386e-10
0.05	0.0	1.6214e-11
0.05	0.05	4.6562e-09
0.05	0.1	5.381e-09
0.05	0.15	5.5054e-09
0.05	0.2	5.5394e-09
0.05	0.25	5.5584e-09
0.05	0.3	5.5737e-09
0.05	0.35	5.5873e-09
0.05	0.4	5.5996e-09
0.05	0.45	5.6108e-09
0.05	0.5	5.6212e-09
0.1	0.0	1.0589e-10
0.1	0.05	3.0611e-08
0.1	0.1	3.5493e-08
0.1	0.15	3.6344e-08
0.1	0.2	3.6577e-08
0.1	0.25	3.6705e-08
0.1	0.3	3.6807e-08
0.1	0.35	3.6896e-08
0.1	0.4	3.6976e-08
0.1	0.45	3.7049e-08
0.1	0.5	3.7115e-08
0.15	0.0	6.1009e-10
0.15	0.05	1.8189e-07
0.15	0.1	2.1391e-07
0.15	0.15	2.1956e-07
0.15	0.2	2.2103e-07
0.15	0.25	2.2177e-07
0.15	0.3	2.2234e-07
0.15	0.35	2.228e-07
0.15	0.4	2.2323e-07
0.15	0.45	2.2361e-07
0.15	0.5	2.2396e-07
0.2	0.0	2.2901e-09
0.2	0.05	7.7218e-07
0.2	0.1	9.5302e-07
0.2	0.15	9.868e-07
0.2	0.2	9.9454e-07
0.2	0.25	9.9772e-07
0.2	0.3	9.9986e-07
0.2	0.35	1.0016e-06
0.2	0.4	1.0031e-06
0.2	0.45	1.0044e-06
0.2	0.5	1.0056e-06
0.25	0.0	5.135e-09
0.25	0.05	1.9626e-06
0.25	0.1	2.644e-06
0.25	0.15	2.7971e-06
0.25	0.2	2.8305e-06
0.25	0.25	2.8411e-06
0.25	0.3	2.8469e-06
0.25	0.35	2.8512e-06
0.25	0.4	2.8547e-06
0.25	0.45	2.8577e-06
0.25	0.5	2.8604e-06
0.3	0.0	8.405e-09
0.3	0.05	3.4295e-06
0.3	0.1	5.0779e-06
0.3	0.15	5.5695e-06
0.3	0.2	5.6811e-06
0.3	0.25	5.7112e-06
0.3	0.3	5.724e-06
0.3	0.35	5.7322e-06
0.3	0.4	5.7387e-06
0.3	0.45	5.7446e-06
0.3	0.5	5.7492e-06
0.35	0.0	1.1601e-08
0.35	0.05	4.8702e-06
0.35	0.1	7.8189e-06
0.35	0.15	8.9807e-06
0.35	0.2	9.2957e-06
0.35	0.25	9.3741e-06
0.35	0.3	9.4008e-06
0.35	0.35	9.4149e-06
0.35	0.4	9.425e-06
0.35	0.45	9.433e-06
0.35	0.5	9.4398e-06
0.4	0.0	1.4488e-08
0.4	0.05	6.1406e-06
0.4	0.1	1.0495e-05
0.4	0.15	1.2658e-05
0.4	0.2	1.3428e-05
0.4	0.25	1.3626e-05
0.4	0.3	1.3687e-05
0.4	0.35	1.3712e-05
0.4	0.4	1.3727e-05
0.4	0.45	1.3738e-05
0.4	0.5	1.3748e-05
0.45	0.0	1.6999e-08
0.45	0.05	7.1575e-06
0.45	0.1	1.2857e-05
0.45	0.15	1.6293e-05
0.45	0.2	1.783e-05
0.45	0.25	1.8302e-05
0.45	0.3	1.8434e-05
0.45	0.35	1.848e-05
0.45	0.4	1.8503e-05
0.45	0.45	1.852e-05
0.45	0.5	1.8532e-05
0.5	0.0	1.9162e-08
0.5	0.05	8.0011e-06
0.5	0.1	1.4811e-05
0.5	0.15	1.9542e-05
0.5	0.2	2.2141e-05
0.5	0.25	2.3193e-05
0.5	0.3	2.35e-05
0.5	0.35	2.3603e-05
0.5	0.4	2.3642e-05
0.5	0.45	2.3664e-05
0.5	0.5	2.3679e-05
