vg	vd	ids
0.0	0.0	4.7006e-13
0.0	0.05	1.7449e-11
0.0	0.1	1.9967e-11
0.0	0.15	2.0342e-11
0.0	0.2	2.0407e-11
0.0	0.25	2.0427e-11
0.0	0.3	2.0438e-11
0.0	0.35	2.0448e-11
0.0	0.4	2.0457e-11
0.0	0.45	2.0465e-11
0.0	0.5	2.0473e-11
0.05	0.0	3.1125e-12
0.05	0.05	1.1986e-10
0.05	0.1	1.3727e-10
0.05	0.15	1.3989e-10
0.05	0.2	1.4035e-10
0.05	0.25	1.405e-10
0.05	0.3	1.4058e-10
0.05	0.35	1.4066e-10
0.05	0.4	1.4073e-10
0.05	0.45	1.4079e-10
0.05	0.5	1.4084e-10
0.1	0.0	2.1427e-11
0.1	0.05	8.2551e-10
0.1	0.1	9.4532e-10
0.1	0.15	9.6353e-10
0.1	0.2	9.6684e-10
0.1	0.25	9.679e-10
0.1	0.3	9.6857e-10
0.1	0.35	9.6913e-10
0.1	0.4	9.6963e-10
0.1	0.45	9.7009e-10
0.1	0.5	9.7051e-10
0.15	0.0	1.4402e-10
0.15	0.05	5.6092e-09
0.15	0.1	6.4358e-09
0.15	0.15	6.562e-09
0.15	0.2	6.5858e-09
0.15	0.25	6.5937e-09
0.15	0.3	6.5989e-09
0.15	0.35	6.6031e-09
0.15	0.4	6.6068e-09
0.15	0.45	6.6102e-09
0.15	0.5	6.6133e-09
0.2	0.0	9.1562e-10
0.2	0.05	3.6691e-08
0.2	0.1	4.2325e-08
0.2	0.15	4.3206e-08
0.2	0.2	4.3375e-08
0.2	0.25	4.3434e-08
0.2	0.3	4.3472e-08
0.2	0.35	4.3503e-08
0.2	0.4	4.353e-08
0.2	0.45	4.3554e-08
0.2	0.5	4.3576e-08
0.25	0.0	4.5503e-09
0.25	0.05	2.0568e-07
0.25	0.1	2.4289e-07
0.25	0.15	2.4903e-07
0.25	0.2	2.5022e-07
0.25	0.25	2.5062e-07
0.25	0.3	2.5086e-07
0.25	0.35	2.5105e-07
0.25	0.4	2.5122e-07
0.25	0.45	2.5136e-07
0.25	0.5	2.5149e-07
0.3	0.0	1.2987e-08
0.3	0.05	7.4789e-07
0.3	0.1	9.5149e-07
0.3	0.15	9.9112e-07
0.3	0.2	9.9879e-07
0.3	0.25	1.0009e-06
0.3	0.3	1.002e-06
0.3	0.35	1.0028e-06
0.3	0.4	1.0035e-06
0.3	0.45	1.004e-06
0.3	0.5	1.0045e-06
0.35	0.0	2.1935e-08
0.35	0.05	1.5885e-06
0.35	0.1	2.2842e-06
0.35	0.15	2.476e-06
0.35	0.2	2.519e-06
0.35	0.25	2.5286e-06
0.35	0.3	2.5321e-06
0.35	0.35	2.5342e-06
0.35	0.4	2.5357e-06
0.35	0.45	2.5371e-06
0.35	0.5	2.5382e-06
0.4	0.0	2.8701e-08
0.4	0.05	2.3962e-06
0.4	0.1	3.8621e-06
0.4	0.15	4.4691e-06
0.4	0.2	4.635e-06
0.4	0.25	4.6754e-06
0.4	0.3	4.6874e-06
0.4	0.35	4.6922e-06
0.4	0.4	4.6952e-06
0.4	0.45	4.6975e-06
0.4	0.5	4.6994e-06
0.45	0.0	3.3539e-08
0.45	0.05	3.0555e-06
0.45	0.1	5.3029e-06
0.45	0.15	6.5525e-06
0.45	0.2	7.0648e-06
0.45	0.25	7.2114e-06
0.45	0.3	7.2487e-06
0.45	0.35	7.2608e-06
0.45	0.4	7.2671e-06
0.45	0.45	7.2709e-06
0.45	0.5	7.2738e-06
0.5	0.0	3.7012e-08
0.5	0.05	3.5449e-06
0.5	0.1	6.438e-06
0.5	0.15	8.4075e-06
0.5	0.2	9.4848e-06
0.5	0.25	9.9009e-06
0.5	0.3	1.0024e-05
0.5	0.35	1.0059e-05
0.5	0.4	1.0071e-05
0.5	0.45	1.0078e-05
0.5	0.5	1.0082e-05
